TP,OPP,DTS,PNL Long,PNL Short,PNL Totale,Max Drawdown,Win Rate %
160.0,40.0,40.0,-1888.5,-551.8,-2440.3,4086.8,20.0
180.0,45.0,10.0,-1461.4,-1476.5,-2937.9,4661.7,20.0
180.0,45.0,20.0,-1502.8,-1505.6,-3008.4,4755.3,10.0
180.0,45.0,30.0,-1446.6,-1535.2,-2981.8,4754.3,20.0
180.0,45.0,40.0,-1479.3,-1564.3,-3043.6,4816.1,20.0
200.0,50.0,10.0,-1360.3,-1537.4,-2897.7,4894.0,20.0
200.0,50.0,20.0,-1384.3,-1547.6,-2931.9,4953.9,20.0
200.0,50.0,30.0,-1383.0,-1558.0,-2941.0,4988.7,30.0
200.0,50.0,40.0,-1407.0,-1568.2,-2975.2,5022.9,20.0
40.0,10.0,10.0,-47.4,0.4,-47.0,521.0,50.0
40.0,10.0,20.0,-100.7,-30.9,-131.6,615.8,30.0
40.0,10.0,30.0,-111.2,-30.9,-142.1,647.4,40.0
40.0,10.0,40.0,-149.2,-62.2,-211.4,726.9,20.0
60.0,15.0,10.0,28.0,33.4,61.4,638.2,70.0
60.0,15.0,20.0,-10.4,41.7,31.3,684.6,70.0
60.0,15.0,30.0,-40.5,17.7,-22.8,746.4,50.0
60.0,15.0,40.0,-78.9,2.1,-76.8,815.8,50.0
80.0,20.0,10.0,25.6,-1.0,24.6,869.9,50.0
80.0,20.0,20.0,31.5,54.0,85.5,848.8,50.0
80.0,20.0,30.0,-2.7,82.1,79.4,868.3,60.0
80.0,20.0,40.0,-37.5,54.1,16.6,931.1,60.0
100.0,25.0,10.0,-30.0,6.7,-23.3,1090.0,50.0
100.0,25.0,20.0,-60.6,-38.7,-99.3,1166.0,40.0
100.0,25.0,30.0,-89.6,-84.3,-173.9,1240.6,40.0
100.0,25.0,40.0,-123.8,-129.3,-253.1,1319.8,40.0
120.0,30.0,10.0,-197.9,-32.3,-230.2,1464.4,20.0
120.0,30.0,20.0,-236.2,-44.3,-280.5,1530.1,20.0
120.0,30.0,30.0,-279.8,-84.3,-364.1,1613.7,20.0
120.0,30.0,40.0,-322.7,-123.6,-446.3,1695.9,20.0
140.0,35.0,10.0,-351.7,-830.2,-1181.9,2441.2,30.0
140.0,35.0,20.0,-395.1,-866.6,-1261.7,2533.8,30.0
140.0,35.0,30.0,-438.2,-902.3,-1340.5,2607.5,30.0
140.0,35.0,40.0,-481.6,-938.7,-1420.3,2684.7,30.0
160.0,40.0,10.0,-976.7,-1422.7,-2399.4,3841.4,40.0
160.0,40.0,20.0,-1013.1,-1443.5,-2456.6,3914.0,40.0
160.0,40.0,30.0,-1048.8,-1463.9,-2512.7,3965.0,30.0
160.0,40.0,40.0,-1085.2,-1484.7,-2569.9,4017.0,30.0
180.0,45.0,10.0,-1369.4,-1724.9,-3094.3,4600.9,20.0
180.0,45.0,20.0,-1398.5,-1743.8,-3142.3,4648.9,10.0
180.0,45.0,30.0,-1329.9,-1763.0,-3092.9,4625.1,20.0
180.0,45.0,40.0,-1334.5,-1781.9,-3116.4,4648.6,20.0
200.0,50.0,10.0,-1673.9,-1452.5,-3126.4,4734.0,10.0
200.0,50.0,20.0,-1702.5,-1466.3,-3168.8,4776.4,10.0
200.0,50.0,30.0,-1739.3,-1480.3,-3219.6,4827.2,0.0
200.0,50.0,40.0,-1775.6,-1494.1,-3269.7,4877.3,0.0
40.0,10.0,10.0,18.8,-34.1,-15.3,432.5,60.0
40.0,10.0,20.0,-5.3,-72.9,-78.2,494.9,50.0
40.0,10.0,30.0,-29.6,-107.8,-137.4,559.2,40.0
40.0,10.0,40.0,-10.4,-148.1,-158.5,587.0,30.0
60.0,15.0,10.0,113.4,115.3,228.7,572.2,70.0
60.0,15.0,20.0,83.8,82.1,165.9,642.7,60.0
60.0,15.0,30.0,54.7,49.4,104.1,712.2,50.0
60.0,15.0,40.0,25.1,16.2,41.3,775.0,50.0
80.0,20.0,10.0,129.3,48.9,178.2,877.0,70.0
80.0,20.0,20.0,90.8,38.3,129.1,977.6,60.0
80.0,20.0,30.0,48.4,7.7,56.1,1050.6,50.0
80.0,20.0,40.0,-4.0,-27.5,-31.5,1148.5,40.0
100.0,25.0,10.0,-88.7,-142.2,-230.9,1243.5,10.0
100.0,25.0,20.0,-123.7,-186.4,-310.1,1348.5,10.0
100.0,25.0,30.0,-168.9,-231.2,-400.1,1449.4,10.0
100.0,25.0,40.0,-214.7,-287.9,-502.6,1551.9,10.0
120.0,30.0,10.0,92.0,-180.8,-88.8,1513.5,50.0
120.0,30.0,20.0,51.2,-230.3,-179.1,1619.2,40.0
120.0,30.0,30.0,9.6,-280.7,-271.1,1711.2,30.0
120.0,30.0,40.0,-15.8,-330.2,-346.0,1801.3,20.0
140.0,35.0,10.0,-426.9,-340.7,-767.6,2300.6,30.0
140.0,35.0,20.0,-458.1,-387.5,-845.6,2378.6,20.0
140.0,35.0,30.0,-488.7,-433.4,-922.1,2455.1,10.0
140.0,35.0,40.0,-519.9,-480.2,-1000.1,2533.1,10.0
160.0,40.0,10.0,-1839.9,-1524.5,-3364.4,5054.3,20.0
160.0,40.0,20.0,-1855.5,-1564.4,-3419.9,5109.8,20.0
160.0,40.0,30.0,-1870.8,-1513.6,-3384.4,5103.2,20.0
160.0,40.0,40.0,-1886.4,-1544.8,-3431.2,5150.0,20.0
180.0,45.0,10.0,-1885.4,-1619.3,-3504.7,5462.7,40.0
180.0,45.0,20.0,-1890.5,-1638.2,-3528.7,5486.7,40.0
180.0,45.0,30.0,-1895.7,-1657.4,-3553.1,5511.1,40.0
180.0,45.0,40.0,-1900.8,-1676.3,-3577.1,5535.1,40.0
200.0,50.0,10.0,-1316.5,-1149.5,-2466.0,4567.6,50.0
200.0,50.0,20.0,-1330.3,-1149.5,-2479.8,4581.4,50.0
200.0,50.0,30.0,-1344.3,-1149.5,-2493.8,4595.4,50.0
200.0,50.0,40.0,-1358.1,-1149.5,-2507.6,4609.2,50.0
40.0,10.0,10.0,-82.1,-0.8,-82.9,495.7,50.0
40.0,10.0,20.0,-102.5,-35.8,-138.3,551.1,30.0
40.0,10.0,30.0,-86.6,-39.3,-125.9,549.6,30.0
40.0,10.0,40.0,-101.9,-23.3,-125.2,577.7,30.0
60.0,15.0,10.0,-71.2,144.1,72.9,628.7,60.0
60.0,15.0,20.0,-99.2,102.1,2.9,698.7,50.0
60.0,15.0,30.0,-129.8,60.7,-69.1,778.4,40.0
60.0,15.0,40.0,-161.4,18.7,-142.7,852.0,40.0
80.0,20.0,10.0,20.0,72.3,92.3,834.9,70.0
80.0,20.0,20.0,-18.4,42.6,24.2,933.9,70.0
80.0,20.0,30.0,-53.6,3.3,-50.3,1018.7,60.0
80.0,20.0,40.0,-95.6,-36.7,-132.3,1100.7,50.0
100.0,25.0,10.0,73.5,12.5,86.0,1105.5,70.0
100.0,25.0,20.0,39.2,-10.4,28.8,1188.3,70.0
100.0,25.0,30.0,4.4,-46.8,-42.4,1259.5,70.0
100.0,25.0,40.0,-29.8,-82.5,-112.3,1329.4,60.0
120.0,30.0,10.0,-229.8,-86.5,-316.3,1734.1,40.0
120.0,30.0,20.0,-260.4,-112.0,-372.4,1803.0,40.0
120.0,30.0,30.0,-291.6,-138.0,-429.6,1860.2,40.0
120.0,30.0,40.0,-322.2,-163.5,-485.7,1916.3,40.0
140.0,35.0,10.0,-895.3,-60.0,-955.3,2565.8,40.0
140.0,35.0,20.0,-926.5,-86.0,-1012.5,2623.0,40.0
140.0,35.0,30.0,-957.1,-111.5,-1068.6,2679.1,40.0
140.0,35.0,40.0,-988.3,-137.5,-1125.8,2736.3,40.0
160.0,40.0,10.0,-2125.8,-1637.5,-3763.3,5558.6,40.0
160.0,40.0,20.0,-2144.9,-1656.6,-3801.5,5596.8,40.0
160.0,40.0,30.0,-2163.9,-1675.6,-3839.5,5634.8,40.0
160.0,40.0,40.0,-2183.0,-1694.7,-3877.7,5673.0,40.0
180.0,45.0,10.0,-2042.5,-1376.3,-3418.8,5345.6,50.0
180.0,45.0,20.0,-2056.3,-1398.8,-3455.1,5381.9,40.0
180.0,45.0,30.0,-2070.3,-1421.6,-3491.9,5418.7,40.0
180.0,45.0,40.0,-2084.1,-1444.1,-3528.2,5455.0,30.0
200.0,50.0,10.0,-1141.8,-975.0,-2116.8,4318.7,30.0
200.0,50.0,20.0,-1155.6,-988.8,-2144.4,4346.3,30.0
200.0,50.0,30.0,-1169.6,-1002.8,-2172.4,4374.3,30.0
200.0,50.0,40.0,-1068.6,-1005.1,-2073.7,4304.0,30.0
40.0,10.0,10.0,40.9,4.2,45.1,404.7,60.0
40.0,10.0,20.0,18.5,20.4,38.9,421.2,50.0
40.0,10.0,30.0,-37.7,46.7,9.0,460.9,40.0
40.0,10.0,40.0,-70.6,41.6,-29.0,498.9,40.0
60.0,15.0,10.0,-28.2,10.7,-17.5,689.7,60.0
60.0,15.0,20.0,20.6,24.8,45.4,655.7,40.0
60.0,15.0,30.0,47.4,2.3,49.7,660.0,50.0
60.0,15.0,40.0,31.8,38.5,70.3,655.8,50.0
80.0,20.0,10.0,11.0,-17.8,-6.8,867.5,40.0
80.0,20.0,20.0,-32.6,-37.6,-70.2,930.9,40.0
80.0,20.0,30.0,-75.9,-67.1,-143.0,1014.0,40.0
80.0,20.0,40.0,-56.1,-37.3,-93.4,990.4,50.0
100.0,25.0,10.0,56.5,32.3,88.8,1033.7,50.0
100.0,25.0,20.0,80.4,-5.7,74.7,1074.9,50.0
100.0,25.0,30.0,71.2,-8.7,62.5,1138.3,50.0
100.0,25.0,40.0,37.0,-50.1,-13.1,1213.9,30.0
120.0,30.0,10.0,-197.4,3.3,-194.1,1480.8,30.0
120.0,30.0,20.0,-188.7,-48.3,-237.0,1539.2,20.0
120.0,30.0,30.0,-237.5,-100.7,-338.2,1640.4,20.0
120.0,30.0,40.0,-285.5,-136.9,-422.4,1740.0,20.0
140.0,35.0,10.0,-121.2,-265.0,-386.2,1818.2,40.0
140.0,35.0,20.0,-164.6,-299.2,-463.8,1895.8,30.0
140.0,35.0,30.0,-207.7,-347.4,-555.1,1987.1,20.0
140.0,35.0,40.0,-251.1,-396.0,-647.1,2079.1,20.0
160.0,40.0,10.0,-402.9,-1368.1,-1771.0,3327.2,40.0
160.0,40.0,20.0,-434.1,-1404.5,-1838.6,3394.8,40.0
160.0,40.0,30.0,-464.7,-1440.2,-1904.9,3502.3,20.0
160.0,40.0,40.0,-495.9,-1476.6,-1972.5,3569.9,20.0
180.0,45.0,10.0,-1121.4,-1787.2,-2908.6,4685.2,20.0
180.0,45.0,20.0,-1141.8,-1802.5,-2944.3,4720.9,20.0
180.0,45.0,30.0,-1162.6,-1818.1,-2980.7,4757.3,20.0
180.0,45.0,40.0,-1183.0,-1833.4,-3016.4,4793.0,20.0
200.0,50.0,10.0,-1490.8,-1413.4,-2904.2,4608.0,30.0
200.0,50.0,20.0,-1495.9,-1329.9,-2825.8,4558.0,30.0
200.0,50.0,30.0,-1501.1,-1335.1,-2836.2,4568.4,30.0
200.0,50.0,40.0,-1506.2,-1340.2,-2846.4,4578.6,30.0
40.0,10.0,10.0,-67.5,54.4,-13.1,433.2,40.0
40.0,10.0,20.0,-91.7,56.5,-35.2,479.0,40.0
40.0,10.0,30.0,-116.0,68.9,-47.1,496.1,40.0
40.0,10.0,40.0,-93.2,48.4,-44.8,504.1,40.0
60.0,15.0,10.0,-173.0,137.5,-35.5,718.6,50.0
60.0,15.0,20.0,-189.1,111.5,-77.6,768.4,30.0
60.0,15.0,30.0,-216.7,101.4,-115.3,821.5,40.0
60.0,15.0,40.0,-244.7,75.4,-169.3,875.5,30.0
80.0,20.0,10.0,168.8,137.5,306.3,775.0,90.0
80.0,20.0,20.0,142.8,111.5,254.3,837.3,70.0
80.0,20.0,30.0,137.9,86.0,223.9,888.3,60.0
80.0,20.0,40.0,111.9,60.0,171.9,940.3,60.0
100.0,25.0,10.0,100.2,-53.0,47.2,1024.4,50.0
100.0,25.0,20.0,74.7,-87.3,-12.6,1084.2,40.0
100.0,25.0,30.0,48.7,-122.1,-73.4,1157.8,40.0
100.0,25.0,40.0,23.2,-156.3,-133.1,1217.5,40.0
120.0,30.0,10.0,125.7,-142.3,-16.6,1356.8,30.0
120.0,30.0,20.0,91.5,-172.9,-81.4,1421.6,30.0
120.0,30.0,30.0,56.7,-204.1,-147.4,1487.6,30.0
120.0,30.0,40.0,22.5,-234.7,-212.2,1552.4,30.0
140.0,35.0,10.0,-202.8,-88.7,-291.5,2057.5,30.0
140.0,35.0,20.0,-251.4,-132.1,-383.5,2167.5,30.0
140.0,35.0,30.0,-299.6,-175.2,-474.8,2258.8,30.0
140.0,35.0,40.0,-348.2,-218.6,-566.8,2350.8,30.0
160.0,40.0,10.0,-864.0,-1895.2,-2759.2,4661.1,20.0
160.0,40.0,20.0,-909.1,-1936.9,-2846.0,4747.9,20.0
160.0,40.0,30.0,-953.6,-1978.6,-2932.2,4834.1,20.0
160.0,40.0,40.0,-998.7,-2020.3,-3019.0,4920.9,20.0
180.0,45.0,10.0,-1216.4,-2053.3,-3269.7,5258.8,30.0
180.0,45.0,20.0,-1226.6,-2089.6,-3316.2,5351.5,30.0
180.0,45.0,30.0,-1237.0,-2126.4,-3363.4,5398.7,20.0
180.0,45.0,40.0,-1247.2,-2162.7,-3409.9,5445.2,20.0
200.0,50.0,10.0,-670.5,-1496.8,-2167.3,4667.1,10.0
200.0,50.0,20.0,-689.4,-1524.4,-2213.8,4713.6,10.0
200.0,50.0,30.0,-708.6,-1552.4,-2261.0,4760.8,10.0
200.0,50.0,40.0,-727.5,-1580.0,-2307.5,4807.3,10.0
40.0,10.0,10.0,38.6,-60.1,-21.5,510.0,50.0
40.0,10.0,20.0,5.2,-103.2,-98.0,586.5,40.0
40.0,10.0,30.0,13.9,-71.7,-57.8,571.6,60.0
40.0,10.0,40.0,27.9,-62.8,-34.9,560.1,60.0
60.0,15.0,10.0,77.1,77.2,154.3,615.2,60.0
60.0,15.0,20.0,45.5,44.0,89.5,680.0,50.0
60.0,15.0,30.0,14.3,11.3,25.6,743.9,50.0
60.0,15.0,40.0,-24.0,-21.9,-45.9,815.4,50.0
80.0,20.0,10.0,86.4,-119.8,-33.4,876.6,30.0
80.0,20.0,20.0,28.4,-156.2,-127.8,971.0,30.0
80.0,20.0,30.0,-28.9,-191.9,-220.8,1064.0,30.0
80.0,20.0,40.0,-86.9,-228.3,-315.2,1158.4,20.0
100.0,25.0,10.0,14.4,-70.0,-55.6,1193.0,30.0
100.0,25.0,20.0,-21.3,-127.0,-148.3,1285.7,30.0
100.0,25.0,30.0,-57.7,-184.6,-242.3,1379.7,30.0
100.0,25.0,40.0,-93.4,-241.3,-334.7,1472.1,20.0
120.0,30.0,10.0,82.4,-179.0,-96.6,1434.1,50.0
120.0,30.0,20.0,42.7,-219.8,-177.1,1514.6,20.0
120.0,30.0,30.0,-9.7,-261.4,-271.1,1608.6,20.0
120.0,30.0,40.0,-61.3,-302.2,-363.5,1701.0,20.0
140.0,35.0,10.0,-207.1,-191.3,-398.4,2040.9,40.0
140.0,35.0,20.0,-260.9,-227.7,-488.6,2131.1,40.0
140.0,35.0,30.0,-314.2,-263.4,-577.6,2220.1,40.0
140.0,35.0,40.0,-273.4,-299.8,-573.2,2235.6,40.0
160.0,40.0,10.0,-1509.4,-1898.2,-3407.6,4969.6,20.0
160.0,40.0,20.0,-1540.6,-1943.3,-3483.9,5066.5,20.0
160.0,40.0,30.0,-1571.2,-1987.8,-3559.0,5141.6,20.0
160.0,40.0,40.0,-1602.4,-2032.9,-3635.3,5217.9,20.0
180.0,45.0,10.0,-1192.4,-1445.9,-2638.3,4741.0,20.0
180.0,45.0,20.0,-1217.9,-1473.5,-2691.4,4794.1,20.0
180.0,45.0,30.0,-1243.9,-1501.5,-2745.4,4848.1,20.0
180.0,45.0,40.0,-1269.4,-1529.1,-2798.5,4901.2,20.0
200.0,50.0,10.0,-1014.9,-1358.1,-2373.0,4739.4,30.0
200.0,50.0,20.0,-1020.0,-1377.0,-2397.0,4763.4,30.0
200.0,50.0,30.0,-1025.2,-1396.2,-2421.4,4787.8,30.0
200.0,50.0,40.0,-1030.3,-1415.1,-2445.4,4811.8,30.0
40.0,10.0,10.0,114.7,26.5,141.2,327.0,70.0
40.0,10.0,20.0,95.6,63.7,159.3,344.0,80.0
40.0,10.0,30.0,81.7,49.8,131.5,371.8,70.0
40.0,10.0,40.0,118.8,35.9,154.7,359.7,80.0
60.0,15.0,10.0,157.2,-42.4,114.8,595.1,50.0
60.0,15.0,20.0,168.4,-81.5,86.9,640.8,50.0
60.0,15.0,30.0,140.8,-76.3,64.5,671.0,50.0
60.0,15.0,40.0,113.9,-113.1,0.8,742.4,30.0
80.0,20.0,10.0,-74.5,39.4,-35.1,886.7,40.0
80.0,20.0,20.0,-112.9,26.4,-86.5,969.0,40.0
80.0,20.0,30.0,-92.9,96.3,3.4,915.5,50.0
80.0,20.0,40.0,-126.1,66.7,-59.4,988.6,50.0
100.0,25.0,10.0,54.9,-43.4,11.5,1097.6,40.0
100.0,25.0,20.0,42.5,-14.4,28.1,1120.9,50.0
100.0,25.0,30.0,4.1,-44.0,-39.9,1188.9,50.0
100.0,25.0,40.0,-33.7,-73.1,-106.8,1268.6,40.0
120.0,30.0,10.0,-28.9,-233.6,-262.5,1475.1,30.0
120.0,30.0,20.0,-68.2,-281.6,-349.8,1562.4,30.0
120.0,30.0,30.0,-108.2,-315.0,-423.2,1651.2,20.0
120.0,30.0,40.0,-132.1,-357.3,-489.4,1732.8,20.0
140.0,35.0,10.0,-660.8,-657.5,-1318.3,2656.6,10.0
140.0,35.0,20.0,-709.4,-711.3,-1420.7,2759.0,10.0
140.0,35.0,30.0,-757.6,-764.6,-1522.2,2860.5,10.0
140.0,35.0,40.0,-711.6,-727.5,-1439.1,2822.6,20.0
160.0,40.0,10.0,-1064.0,-1651.7,-2715.7,4193.1,10.0
160.0,40.0,20.0,-1098.7,-1695.1,-2793.8,4291.8,10.0
160.0,40.0,30.0,-1133.0,-1717.6,-2850.6,4369.2,10.0
160.0,40.0,40.0,-1167.7,-1761.0,-2928.7,4447.3,10.0
180.0,45.0,10.0,-2221.4,-1397.8,-3619.2,5296.8,10.0
180.0,45.0,20.0,-2222.3,-1321.4,-3543.7,5270.0,20.0
180.0,45.0,30.0,-2223.6,-1345.8,-3569.4,5318.8,20.0
180.0,45.0,40.0,-2140.7,-1369.8,-3510.5,5292.4,20.0
200.0,50.0,10.0,-1552.7,-1300.6,-2853.3,4594.6,0.0
200.0,50.0,20.0,-1580.3,-1334.8,-2915.1,4707.8,0.0
200.0,50.0,30.0,-1608.3,-1369.6,-2977.9,4770.6,0.0
200.0,50.0,40.0,-1635.9,-1403.8,-3039.7,4832.4,0.0
40.0,10.0,10.0,80.2,39.2,119.4,393.0,60.0
40.0,10.0,20.0,59.8,16.8,76.6,440.9,60.0
40.0,10.0,30.0,39.0,-7.5,31.5,486.0,50.0
40.0,10.0,40.0,9.4,-31.6,-22.2,539.7,50.0
60.0,15.0,10.0,168.4,110.9,279.3,504.3,80.0
60.0,15.0,20.0,149.2,96.9,246.1,537.5,70.0
60.0,15.0,30.0,130.3,83.1,213.4,570.2,70.0
60.0,15.0,40.0,111.1,56.2,167.3,631.7,50.0
80.0,20.0,10.0,181.8,-61.6,120.2,855.3,50.0
80.0,20.0,20.0,148.6,-96.4,52.2,933.6,40.0
80.0,20.0,30.0,115.9,-130.6,-14.7,1000.5,40.0
80.0,20.0,40.0,82.7,-165.4,-82.7,1078.8,40.0
100.0,25.0,10.0,14.5,65.0,79.5,1134.3,40.0
100.0,25.0,20.0,-16.1,39.5,23.4,1190.4,40.0
100.0,25.0,30.0,-47.3,13.5,-33.8,1247.6,40.0
100.0,25.0,40.0,-77.9,-12.0,-89.9,1316.5,40.0
120.0,30.0,10.0,-54.6,-64.4,-119.0,1469.5,40.0
120.0,30.0,20.0,-90.3,-98.6,-188.9,1539.4,30.0
120.0,30.0,30.0,-126.7,-133.4,-260.1,1610.6,20.0
120.0,30.0,40.0,-162.4,-167.6,-330.0,1680.5,20.0
140.0,35.0,10.0,137.9,-715.3,-577.4,2203.9,40.0
140.0,35.0,20.0,103.2,-746.5,-643.3,2269.8,40.0
140.0,35.0,30.0,68.9,-777.1,-708.2,2352.7,40.0
140.0,35.0,40.0,34.2,-808.3,-774.1,2418.6,40.0
160.0,40.0,10.0,-736.2,-1163.8,-1900.0,3507.7,40.0
160.0,40.0,20.0,-760.5,-1203.7,-1964.2,3571.9,40.0
160.0,40.0,30.0,-784.6,-1243.1,-2027.7,3635.4,40.0
160.0,40.0,40.0,-808.9,-1283.0,-2091.9,3699.6,40.0
180.0,45.0,10.0,-918.9,-1901.9,-2820.8,4884.7,50.0
180.0,45.0,20.0,-942.9,-1915.7,-2858.6,4922.5,40.0
180.0,45.0,30.0,-967.3,-1929.7,-2897.0,4960.9,30.0
180.0,45.0,40.0,-991.3,-1943.5,-2934.8,4998.7,30.0
200.0,50.0,10.0,-676.0,-1145.8,-1821.8,4358.3,30.0
200.0,50.0,20.0,-708.7,-1150.9,-1859.6,4421.8,30.0
200.0,50.0,30.0,-741.9,-1156.1,-1898.0,4485.9,30.0
200.0,50.0,40.0,-774.6,-1161.2,-1935.8,4523.7,30.0
40.0,10.0,10.0,-141.9,51.7,-90.2,479.3,30.0
40.0,10.0,20.0,-192.4,16.8,-175.6,564.7,30.0
40.0,10.0,30.0,-204.6,60.3,-144.3,563.3,40.0
40.0,10.0,40.0,-250.0,33.9,-216.1,635.1,30.0
60.0,15.0,10.0,48.1,10.9,59.0,608.1,70.0
60.0,15.0,20.0,17.2,-20.3,-3.1,685.6,60.0
60.0,15.0,30.0,34.0,-50.9,-16.9,728.0,40.0
60.0,15.0,40.0,6.0,-74.4,-68.4,787.2,40.0
80.0,20.0,10.0,144.6,-58.4,86.2,783.1,50.0
80.0,20.0,20.0,111.4,-84.4,27.0,842.3,40.0
80.0,20.0,30.0,78.7,-109.9,-31.2,900.5,40.0
80.0,20.0,40.0,48.5,-139.9,-91.4,960.7,40.0
100.0,25.0,10.0,161.4,-78.7,82.7,1088.5,50.0
100.0,25.0,20.0,127.9,-125.5,2.4,1194.4,40.0
100.0,25.0,30.0,80.7,-172.7,-92.0,1288.8,40.0
100.0,25.0,40.0,32.8,-219.2,-186.4,1383.2,40.0
120.0,30.0,10.0,82.9,-194.4,-111.5,1344.7,40.0
120.0,30.0,20.0,62.6,-206.5,-143.9,1407.9,30.0
120.0,30.0,30.0,26.2,-250.1,-223.9,1487.9,30.0
120.0,30.0,40.0,-9.5,-293.0,-302.5,1581.9,30.0
140.0,35.0,10.0,221.6,-308.5,-86.9,1757.2,40.0
140.0,35.0,20.0,190.4,-344.9,-154.5,1842.8,40.0
140.0,35.0,30.0,159.8,-380.6,-220.8,1909.1,30.0
140.0,35.0,40.0,128.6,-417.0,-288.4,1976.7,30.0
160.0,40.0,10.0,-621.3,-611.1,-1232.4,3262.5,50.0
160.0,40.0,20.0,-642.1,-642.3,-1284.4,3314.5,50.0
160.0,40.0,30.0,-662.5,-672.9,-1335.4,3365.5,40.0
160.0,40.0,40.0,-683.3,-704.1,-1387.4,3417.5,40.0
180.0,45.0,10.0,-1400.6,-1395.3,-2795.9,5275.1,40.0
180.0,45.0,20.0,-1409.3,-1415.7,-2825.0,5304.2,40.0
180.0,45.0,30.0,-1319.9,-1436.5,-2756.4,5296.1,30.0
180.0,45.0,40.0,-1319.9,-1456.9,-2776.8,5316.5,30.0
200.0,50.0,10.0,-830.1,-1401.1,-2231.2,5042.0,50.0
200.0,50.0,20.0,-830.1,-1312.5,-2142.6,4986.9,50.0
200.0,50.0,30.0,-830.1,-1312.5,-2142.6,4986.9,50.0
200.0,50.0,40.0,-830.1,-1312.5,-2142.6,4986.9,50.0
40.0,10.0,10.0,1.5,-79.6,-78.1,496.4,50.0
40.0,10.0,20.0,-22.6,-81.0,-103.6,527.6,30.0
40.0,10.0,30.0,-36.7,-66.6,-103.3,543.2,40.0
40.0,10.0,40.0,-8.3,-85.6,-93.9,545.2,40.0
60.0,15.0,10.0,113.1,-91.9,21.2,646.2,50.0
60.0,15.0,20.0,74.7,-112.7,-38.0,709.2,50.0
60.0,15.0,30.0,36.9,-136.1,-99.2,770.4,50.0
60.0,15.0,40.0,6.2,-167.1,-160.9,839.8,40.0
80.0,20.0,10.0,174.7,-53.2,121.5,901.2,70.0
80.0,20.0,20.0,196.2,-93.2,103.0,930.1,60.0
80.0,20.0,30.0,170.7,-132.5,38.2,1005.2,50.0
80.0,20.0,40.0,144.7,-162.2,-17.5,1060.9,50.0
100.0,25.0,10.0,45.8,-156.5,-110.7,1225.6,30.0
100.0,25.0,20.0,15.2,-195.9,-180.7,1308.4,30.0
100.0,25.0,30.0,-16.0,-235.9,-251.9,1379.6,30.0
100.0,25.0,40.0,-46.6,-262.4,-309.0,1436.7,30.0
120.0,30.0,10.0,-11.7,-618.2,-629.9,1814.6,20.0
120.0,30.0,20.0,-63.3,-662.6,-725.9,1910.6,20.0
120.0,30.0,30.0,-115.7,-707.8,-823.5,2008.2,10.0
120.0,30.0,40.0,-167.3,-752.2,-919.5,2104.2,10.0
140.0,35.0,10.0,271.5,-733.6,-462.1,2041.1,20.0
140.0,35.0,20.0,226.4,-782.2,-555.8,2134.8,20.0
140.0,35.0,30.0,181.9,-830.4,-648.5,2227.5,20.0
140.0,35.0,40.0,136.8,-879.0,-742.2,2321.2,20.0
160.0,40.0,10.0,-910.4,-1456.0,-2366.4,4222.8,30.0
160.0,40.0,20.0,-950.3,-1499.4,-2449.7,4306.1,30.0
160.0,40.0,30.0,-969.1,-1542.5,-2511.6,4378.3,30.0
160.0,40.0,40.0,-1009.0,-1585.9,-2594.9,4461.6,30.0
180.0,45.0,10.0,-1048.6,-1480.7,-2529.3,4837.8,30.0
180.0,45.0,20.0,-1069.0,-1504.7,-2573.7,4882.2,30.0
180.0,45.0,30.0,-1089.8,-1529.1,-2618.9,4927.4,20.0
180.0,45.0,40.0,-1110.2,-1553.1,-2663.3,4971.8,20.0
200.0,50.0,10.0,-1071.5,-1431.3,-2502.8,4736.2,20.0
200.0,50.0,20.0,-1091.9,-1446.6,-2538.5,4771.9,20.0
200.0,50.0,30.0,-991.5,-1462.2,-2453.7,4715.6,30.0
200.0,50.0,40.0,-1006.8,-1477.5,-2484.3,4746.2,30.0
40.0,10.0,10.0,165.2,-12.1,153.1,398.3,70.0
40.0,10.0,20.0,144.0,0.4,144.4,417.3,60.0
40.0,10.0,30.0,207.3,56.1,263.4,346.6,70.0
40.0,10.0,40.0,202.2,42.2,244.4,365.6,70.0
60.0,15.0,10.0,-68.1,83.7,15.6,725.5,50.0
60.0,15.0,20.0,-108.8,45.3,-63.5,820.0,30.0
60.0,15.0,30.0,-155.3,11.4,-143.9,908.1,20.0
60.0,15.0,40.0,-150.1,29.9,-120.2,904.7,30.0
80.0,20.0,10.0,-62.3,31.5,-30.8,930.7,40.0
80.0,20.0,20.0,-99.7,47.2,-52.5,962.8,50.0
80.0,20.0,30.0,-146.2,33.6,-112.6,1043.5,50.0
80.0,20.0,40.0,-59.4,-5.2,-64.6,1026.7,50.0
100.0,25.0,10.0,-134.9,2.3,-132.6,1167.1,20.0
100.0,25.0,20.0,-99.5,11.6,-87.9,1215.0,30.0
100.0,25.0,30.0,-139.5,-26.2,-165.7,1292.8,30.0
100.0,25.0,40.0,-178.8,-69.1,-247.9,1375.0,30.0
120.0,30.0,10.0,-271.9,177.7,-94.2,1435.7,30.0
120.0,30.0,20.0,-283.9,129.7,-154.2,1511.1,20.0
120.0,30.0,30.0,-323.9,80.9,-243.0,1599.9,20.0
