TP,OPP,DTS,PNL Long,PNL Short,PNL Totale,Max Drawdown,Win Rate %,Median_CSV
80.0,20.0,40.0,339.2,246.4,585.6,1001.6,70.0,
100.0,25.0,10.0,198.8,350.4,549.2,1094.8,70.0,
100.0,25.0,15.0,271.2,331.6,602.8,1061.2,70.0,
100.0,25.0,20.0,253.6,312.8,566.4,1097.6,70.0,
100.0,25.0,25.0,236.0,294.0,530.0,1134.0,70.0,
100.0,25.0,30.0,218.4,275.2,493.6,1170.4,70.0,
100.0,25.0,35.0,200.8,256.4,457.2,1206.8,70.0,
100.0,25.0,40.0,183.2,237.6,420.8,1243.2,70.0,
120.0,30.0,10.0,208.8,377.6,586.4,1088.8,70.0,
120.0,30.0,15.0,196.8,360.0,556.8,1118.4,70.0,
120.0,30.0,20.0,184.8,342.4,527.2,1148.0,70.0,
120.0,30.0,25.0,172.8,324.8,497.6,1177.6,70.0,
120.0,30.0,30.0,160.8,307.2,468.0,1207.2,70.0,
120.0,30.0,35.0,148.8,289.6,438.4,1236.8,70.0,
120.0,30.0,40.0,291.2,272.0,563.2,1222.4,80.0,
140.0,35.0,10.0,-336.8,387.6,50.8,1338.0,60.0,
140.0,35.0,15.0,-362.4,375.6,13.2,1375.6,60.0,
140.0,35.0,20.0,-388.0,363.6,-24.4,1413.2,60.0,
140.0,35.0,25.0,-413.6,351.6,-62.0,1450.8,60.0,
140.0,35.0,30.0,-439.2,506.4,67.2,1377.6,70.0,
140.0,35.0,35.0,-464.8,498.4,33.6,1411.2,70.0,
140.0,35.0,40.0,-490.4,490.4,0.0,1444.8,70.0,
160.0,40.0,10.0,-114.4,-192.0,-306.4,1557.6,60.0,
160.0,40.0,15.0,-133.2,-217.6,-350.8,1602.0,60.0,
160.0,40.0,20.0,-131.2,-243.2,-374.4,1625.6,60.0,
160.0,40.0,25.0,-152.8,-268.8,-421.6,1672.8,60.0,
160.0,40.0,30.0,-174.4,-294.4,-468.8,1720.0,60.0,
160.0,40.0,35.0,-196.0,-320.0,-516.0,1767.2,60.0,
160.0,40.0,40.0,-217.6,-345.6,-563.2,1814.4,60.0,
180.0,45.0,10.0,-213.2,20.8,-192.4,1758.4,70.0,
180.0,45.0,15.0,-202.8,-4.8,-207.6,1809.6,70.0,
180.0,45.0,20.0,-228.4,-30.4,-258.8,1860.8,60.0,
180.0,45.0,25.0,-254.0,-56.0,-310.0,1912.0,60.0,
180.0,45.0,30.0,-127.2,-81.6,-208.8,1850.4,70.0,
180.0,45.0,35.0,-146.0,-107.2,-253.2,1894.8,60.0,
180.0,45.0,40.0,-140.4,-132.8,-273.2,1914.8,60.0,
200.0,50.0,10.0,-133.6,40.0,-93.6,1917.6,70.0,
200.0,50.0,15.0,-8.0,60.0,52.0,1856.0,80.0,
200.0,50.0,20.0,-20.0,40.0,20.0,1888.0,80.0,
200.0,50.0,25.0,-6.0,20.0,14.0,1894.0,80.0,
200.0,50.0,30.0,-20.8,0.0,-20.8,1928.8,70.0,
200.0,50.0,35.0,-35.6,-20.0,-55.6,1963.6,70.0,
200.0,50.0,40.0,-50.4,196.0,145.6,1846.4,70.0,
40.0,10.0,10.0,-9.6,-155.2,-164.8,879.2,30.0,
40.0,10.0,15.0,-17.6,-176.8,-194.4,908.8,30.0,
40.0,10.0,20.0,23.2,-190.4,-167.2,898.4,40.0,
40.0,10.0,25.0,19.2,-212.0,-192.8,924.0,30.0,
40.0,10.0,30.0,15.2,-168.0,-152.8,892.0,40.0,
40.0,10.0,35.0,11.2,-182.8,-171.6,910.8,40.0,
40.0,10.0,40.0,7.2,-197.6,-190.4,929.6,40.0,
60.0,15.0,10.0,52.4,60.0,112.4,734.8,60.0,
60.0,15.0,15.0,24.0,38.4,62.4,784.8,60.0,
60.0,15.0,20.0,-4.4,16.8,12.4,834.8,60.0,
60.0,15.0,25.0,-32.8,-4.8,-37.6,884.8,50.0,
60.0,15.0,30.0,-61.2,-26.4,-87.6,934.8,50.0,
60.0,15.0,35.0,-89.6,-48.0,-137.6,984.8,50.0,
60.0,15.0,40.0,-118.0,-69.6,-187.6,1034.8,50.0,
80.0,20.0,10.0,156.0,2.4,158.4,971.2,50.0,
80.0,20.0,15.0,137.2,-20.4,116.8,1012.8,50.0,
80.0,20.0,20.0,118.4,-43.2,75.2,1054.4,50.0,
80.0,20.0,25.0,99.6,-66.0,33.6,1096.0,50.0,
80.0,20.0,30.0,80.8,-88.8,-8.0,1137.6,50.0,
80.0,20.0,35.0,62.0,-111.6,-49.6,1179.2,50.0,
80.0,20.0,40.0,43.2,-134.4,-91.2,1220.8,50.0,
100.0,25.0,10.0,240.4,450.0,690.4,1053.6,80.0,
100.0,25.0,15.0,221.6,438.0,659.6,1084.4,70.0,
100.0,25.0,20.0,202.8,426.0,628.8,1115.2,70.0,
100.0,25.0,25.0,184.0,414.0,598.0,1146.0,70.0,
100.0,25.0,30.0,165.2,402.0,567.2,1176.8,70.0,
100.0,25.0,35.0,146.4,390.0,536.4,1207.6,70.0,
100.0,25.0,40.0,127.6,378.0,505.6,1238.4,60.0,
120.0,30.0,10.0,52.0,455.2,507.2,1211.2,80.0,
120.0,30.0,15.0,26.4,440.4,466.8,1251.6,80.0,
120.0,30.0,20.0,0.8,425.6,426.4,1292.0,80.0,
120.0,30.0,25.0,-24.8,410.8,386.0,1332.4,70.0,
120.0,30.0,30.0,-50.4,396.0,345.6,1372.8,60.0,
120.0,30.0,35.0,-76.0,381.2,305.2,1413.2,60.0,
120.0,30.0,40.0,-101.6,366.4,264.8,1453.6,60.0,
140.0,35.0,10.0,130.8,214.4,345.2,1320.8,90.0,
140.0,35.0,15.0,105.2,190.0,295.2,1370.8,90.0,
140.0,35.0,20.0,79.6,165.6,245.2,1420.8,90.0,
140.0,35.0,25.0,54.0,262.0,316.0,1386.4,90.0,
140.0,35.0,30.0,28.4,244.4,272.8,1429.6,90.0,
140.0,35.0,35.0,2.8,226.8,229.6,1472.8,80.0,
140.0,35.0,40.0,-22.8,209.2,186.4,1516.0,70.0,
160.0,40.0,10.0,252.0,-109.6,142.4,1617.6,90.0,
160.0,40.0,15.0,372.4,-132.4,240.0,1552.0,90.0,
160.0,40.0,20.0,353.6,-155.2,198.4,1593.6,90.0,
160.0,40.0,25.0,334.8,-178.0,156.8,1635.2,80.0,
160.0,40.0,30.0,316.0,-200.8,115.2,1676.8,80.0,
160.0,40.0,35.0,297.2,-223.6,73.6,1718.4,70.0,
160.0,40.0,40.0,278.4,-246.4,32.0,1760.0,70.0,
180.0,45.0,10.0,253.2,-46.4,206.8,1791.2,90.0,
180.0,45.0,15.0,241.2,-26.4,214.8,1819.2,90.0,
180.0,45.0,20.0,218.4,-42.4,176.0,1858.0,90.0,
180.0,45.0,25.0,195.6,-58.4,137.2,1896.8,80.0,
180.0,45.0,30.0,192.0,97.2,289.2,1838.4,80.0,
180.0,45.0,35.0,166.4,85.2,251.6,1876.0,80.0,
180.0,45.0,40.0,165.2,73.2,238.4,1889.2,80.0,
200.0,50.0,10.0,188.8,-133.6,55.2,1968.8,70.0,
200.0,50.0,15.0,163.2,-108.8,54.4,1969.6,80.0,
200.0,50.0,20.0,137.6,-130.4,7.2,2016.8,70.0,
200.0,50.0,25.0,112.0,-152.0,-40.0,2064.0,70.0,
200.0,50.0,30.0,86.4,-173.6,-87.2,2111.2,70.0,
200.0,50.0,35.0,60.8,-195.2,-134.4,2158.4,70.0,
200.0,50.0,40.0,35.2,-216.8,-181.6,2205.6,70.0,
40.0,10.0,10.0,-136.8,-85.6,-222.4,841.6,40.0,
40.0,10.0,15.0,-147.6,-100.4,-248.0,867.2,40.0,
40.0,10.0,20.0,-158.4,-115.2,-273.6,892.8,40.0,
40.0,10.0,25.0,-169.2,-130.0,-299.2,918.4,40.0,
40.0,10.0,30.0,-180.0,-144.8,-324.8,944.0,40.0,
40.0,10.0,35.0,-190.8,-159.6,-350.4,969.6,40.0,
40.0,10.0,40.0,-122.4,-109.6,-232.0,871.2,50.0,
60.0,15.0,10.0,260.8,306.4,567.2,470.8,80.0,
60.0,15.0,15.0,256.8,302.4,559.2,478.8,80.0,
60.0,15.0,20.0,252.8,298.4,551.2,486.8,80.0,
60.0,15.0,25.0,248.8,294.4,543.2,494.8,80.0,
60.0,15.0,30.0,244.8,290.4,535.2,502.8,80.0,
60.0,15.0,35.0,240.8,286.4,527.2,510.8,80.0,
60.0,15.0,40.0,236.8,282.4,519.2,518.8,80.0,
80.0,20.0,10.0,336.8,175.2,512.0,712.0,90.0,
80.0,20.0,15.0,386.4,164.4,550.8,694.0,90.0,
80.0,20.0,20.0,372.8,230.4,603.2,657.6,90.0,
80.0,20.0,25.0,359.2,226.4,585.6,675.2,80.0,
80.0,20.0,30.0,345.6,222.4,568.0,692.8,80.0,
80.0,20.0,35.0,332.0,218.4,550.4,710.4,80.0,
80.0,20.0,40.0,318.4,214.4,532.8,728.0,80.0,
100.0,25.0,10.0,193.2,310.4,503.6,1016.4,60.0,
100.0,25.0,15.0,251.2,307.2,558.4,993.6,70.0,
100.0,25.0,20.0,233.6,289.6,523.2,1028.8,70.0,
100.0,25.0,25.0,216.0,272.0,488.0,1064.0,60.0,
100.0,25.0,30.0,198.4,254.4,452.8,1099.2,60.0,
100.0,25.0,35.0,180.8,236.8,417.6,1134.4,60.0,
100.0,25.0,40.0,163.2,219.2,382.4,1169.6,60.0,
120.0,30.0,10.0,-39.2,-39.2,-78.4,1326.4,50.0,
120.0,30.0,15.0,-64.8,-64.8,-129.6,1377.6,50.0,
120.0,30.0,20.0,-90.4,-90.4,-180.8,1428.8,50.0,
120.0,30.0,25.0,-116.0,-116.0,-232.0,1480.0,50.0,
120.0,30.0,30.0,-141.6,-141.6,-283.2,1531.2,50.0,
120.0,30.0,35.0,-167.2,-167.2,-334.4,1582.4,50.0,
120.0,30.0,40.0,-192.8,-191.2,-384.0,1632.0,50.0,
140.0,35.0,10.0,-48.8,93.6,44.8,1181.6,70.0,
140.0,35.0,15.0,-39.6,81.6,42.0,1212.4,70.0,
140.0,35.0,20.0,-58.4,69.6,11.2,1243.2,70.0,
140.0,35.0,25.0,57.6,57.6,115.2,1170.0,70.0,
140.0,35.0,30.0,42.8,45.6,88.4,1196.8,70.0,
140.0,35.0,35.0,28.0,33.6,61.6,1223.6,70.0,
140.0,35.0,40.0,13.2,21.6,34.8,1250.4,70.0,
160.0,40.0,10.0,-105.6,-160.0,-265.6,1545.6,60.0,
160.0,40.0,15.0,-121.6,-185.6,-307.2,1587.2,60.0,
160.0,40.0,20.0,-147.2,-201.6,-348.8,1628.8,60.0,
160.0,40.0,25.0,-172.8,-94.0,-266.8,1578.8,70.0,
160.0,40.0,30.0,-166.4,-112.8,-279.2,1623.2,70.0,
160.0,40.0,35.0,-192.0,27.6,-164.4,1543.6,80.0,
160.0,40.0,40.0,-217.6,12.8,-204.8,1584.0,80.0,
180.0,45.0,10.0,-261.6,152.0,-109.6,1556.8,70.0,
180.0,45.0,15.0,-284.4,134.4,-150.0,1597.2,70.0,
180.0,45.0,20.0,-307.2,116.8,-190.4,1637.6,70.0,
180.0,45.0,25.0,-330.0,99.2,-230.8,1678.0,70.0,
180.0,45.0,30.0,-352.8,81.6,-271.2,1718.4,70.0,
180.0,45.0,35.0,-375.6,64.0,-311.6,1758.8,70.0,
180.0,45.0,40.0,-398.4,46.4,-352.0,1799.2,70.0,
200.0,50.0,10.0,-141.6,2.4,-139.2,1887.2,70.0,
200.0,50.0,15.0,-164.4,-12.4,-176.8,1924.8,70.0,
200.0,50.0,20.0,-187.2,-27.2,-214.4,1962.4,70.0,
200.0,50.0,25.0,-210.0,-42.0,-252.0,2000.0,70.0,
200.0,50.0,30.0,-232.8,-33.6,-266.4,2014.4,60.0,
200.0,50.0,35.0,-255.6,-51.2,-306.8,2054.8,60.0,
200.0,50.0,40.0,-278.4,-68.8,-347.2,2095.2,60.0,
40.0,10.0,10.0,14.4,-92.8,-78.4,864.8,40.0,
40.0,10.0,15.0,-7.2,-110.4,-117.6,904.0,40.0,
40.0,10.0,20.0,-28.8,-128.0,-156.8,943.2,40.0,
40.0,10.0,25.0,-50.4,-145.6,-196.0,982.4,40.0,
40.0,10.0,30.0,-72.0,-163.2,-235.2,1021.6,30.0,
40.0,10.0,35.0,-93.6,-180.8,-274.4,1060.8,30.0,
40.0,10.0,40.0,-115.2,-198.4,-313.6,1100.0,30.0,
60.0,15.0,10.0,360.0,203.2,563.2,734.0,70.0,
60.0,15.0,15.0,396.0,248.4,644.4,678.0,70.0,
60.0,15.0,20.0,381.2,236.4,617.6,704.8,70.0,
60.0,15.0,25.0,366.4,224.4,590.8,731.6,70.0,
60.0,15.0,30.0,351.6,212.4,564.0,758.4,70.0,
60.0,15.0,35.0,336.8,192.8,529.6,792.8,70.0,
60.0,15.0,40.0,322.0,178.0,500.0,822.4,70.0,
80.0,20.0,10.0,208.8,79.2,288.0,1001.6,50.0,
80.0,20.0,15.0,184.4,56.4,240.8,1048.8,50.0,
80.0,20.0,20.0,236.8,115.2,352.0,971.2,60.0,
80.0,20.0,25.0,219.2,96.4,315.6,1007.6,60.0,
80.0,20.0,30.0,201.6,77.6,279.2,1044.0,60.0,
80.0,20.0,35.0,184.0,58.8,242.8,1080.4,60.0,
80.0,20.0,40.0,166.4,40.0,206.4,1116.8,60.0,
100.0,25.0,10.0,334.4,373.2,707.6,1106.4,80.0,
100.0,25.0,15.0,315.6,348.8,664.4,1149.6,70.0,
100.0,25.0,20.0,296.8,324.4,621.2,1192.8,70.0,
100.0,25.0,25.0,278.0,300.0,578.0,1236.0,70.0,
100.0,25.0,30.0,259.2,275.6,534.8,1279.2,70.0,
100.0,25.0,35.0,350.4,251.2,601.6,1284.4,70.0,
100.0,25.0,40.0,335.6,226.8,562.4,1323.6,70.0,
120.0,30.0,10.0,380.0,374.4,754.4,1384.0,70.0,
120.0,30.0,15.0,361.2,351.6,712.8,1425.6,70.0,
120.0,30.0,20.0,342.4,328.8,671.2,1467.2,60.0,
120.0,30.0,25.0,323.6,306.0,629.6,1508.8,60.0,
120.0,30.0,30.0,304.8,283.2,588.0,1550.4,60.0,
120.0,30.0,35.0,286.0,260.4,546.4,1592.0,60.0,
120.0,30.0,40.0,267.2,237.6,504.8,1633.6,50.0,
140.0,35.0,10.0,393.6,-124.0,269.6,1371.2,80.0,
140.0,35.0,15.0,372.0,-144.0,228.0,1412.8,80.0,
140.0,35.0,20.0,464.4,-33.2,431.2,1265.6,80.0,
140.0,35.0,25.0,449.6,-49.2,400.4,1296.4,80.0,
140.0,35.0,30.0,434.8,-65.2,369.6,1327.2,70.0,
140.0,35.0,35.0,420.0,-81.2,338.8,1358.0,70.0,
140.0,35.0,40.0,410.8,-97.2,313.6,1383.2,70.0,
160.0,40.0,10.0,334.4,152.0,486.4,1254.4,80.0,
160.0,40.0,15.0,322.4,140.0,462.4,1278.4,80.0,
160.0,40.0,20.0,310.4,128.0,438.4,1302.4,80.0,
160.0,40.0,25.0,298.4,116.0,414.4,1326.4,80.0,
160.0,40.0,30.0,311.2,104.0,415.2,1325.6,80.0,
160.0,40.0,35.0,296.4,92.0,388.4,1352.4,80.0,
160.0,40.0,40.0,281.6,243.2,524.8,1248.0,80.0,
180.0,45.0,10.0,277.2,8.0,285.2,1586.8,70.0,
180.0,45.0,15.0,255.6,-20.4,235.2,1636.8,70.0,
180.0,45.0,20.0,234.0,-38.0,196.0,1676.0,70.0,
180.0,45.0,25.0,212.4,-66.4,146.0,1726.0,70.0,
180.0,45.0,30.0,190.8,-94.8,96.0,1776.0,70.0,
180.0,45.0,35.0,169.2,-123.2,46.0,1826.0,70.0,
180.0,45.0,40.0,147.6,25.2,172.8,1749.6,70.0,
200.0,50.0,10.0,226.4,244.0,470.4,1729.6,90.0,
200.0,50.0,15.0,207.6,234.0,441.6,1758.4,90.0,
200.0,50.0,20.0,188.8,363.2,552.0,1700.0,90.0,
200.0,50.0,25.0,170.0,336.0,506.0,1746.0,90.0,
200.0,50.0,30.0,151.2,308.8,460.0,1792.0,90.0,
200.0,50.0,35.0,132.4,281.6,414.0,1838.0,90.0,
200.0,50.0,40.0,113.6,254.4,368.0,1884.0,90.0,
40.0,10.0,10.0,-104.8,-108.8,-213.6,847.2,40.0,
40.0,10.0,15.0,-108.8,-112.8,-221.6,855.2,40.0,
40.0,10.0,20.0,-112.8,-116.8,-229.6,863.2,40.0,
40.0,10.0,25.0,-116.8,-120.8,-237.6,871.2,40.0,
40.0,10.0,30.0,-120.8,-124.8,-245.6,879.2,40.0,
40.0,10.0,35.0,-124.8,-128.8,-253.6,887.2,40.0,
40.0,10.0,40.0,-128.8,-132.8,-261.6,895.2,40.0,
60.0,15.0,10.0,265.6,186.0,451.6,585.2,80.0,
60.0,15.0,15.0,250.8,175.2,426.0,610.8,80.0,
60.0,15.0,20.0,236.0,164.4,400.4,636.4,80.0,
60.0,15.0,25.0,221.2,153.6,374.8,662.0,80.0,
60.0,15.0,30.0,206.4,142.8,349.2,687.6,80.0,
60.0,15.0,35.0,191.6,132.0,323.6,713.2,80.0,
60.0,15.0,40.0,265.2,121.2,386.4,670.8,90.0,
80.0,20.0,10.0,260.8,175.2,436.0,698.4,80.0,
80.0,20.0,15.0,330.4,234.4,564.8,604.8,90.0,
80.0,20.0,20.0,326.4,230.4,556.8,612.8,90.0,
80.0,20.0,25.0,322.4,226.4,548.8,620.8,90.0,
80.0,20.0,30.0,318.4,222.4,540.8,628.8,90.0,
80.0,20.0,35.0,314.4,218.4,532.8,636.8,90.0,
80.0,20.0,40.0,408.0,214.4,622.4,564.8,100.0,
100.0,25.0,10.0,410.0,480.8,890.8,831.2,90.0,
100.0,25.0,15.0,402.0,467.2,869.2,852.8,90.0,
100.0,25.0,20.0,394.0,453.6,847.6,874.4,90.0,
100.0,25.0,25.0,386.0,440.0,826.0,896.0,90.0,
100.0,25.0,30.0,378.0,426.4,804.4,917.6,90.0,
100.0,25.0,35.0,480.0,412.8,892.8,861.2,80.0,
100.0,25.0,40.0,476.0,399.2,875.2,878.8,80.0,
120.0,30.0,10.0,339.2,460.8,800.0,1057.6,80.0,
120.0,30.0,15.0,331.2,448.8,780.0,1077.6,80.0,
120.0,30.0,20.0,336.0,436.8,772.8,1084.8,80.0,
120.0,30.0,25.0,325.2,434.8,760.0,1097.6,80.0,
120.0,30.0,30.0,314.4,542.4,856.8,1024.8,80.0,
120.0,30.0,35.0,432.8,560.0,992.8,946.4,80.0,
120.0,30.0,40.0,428.8,546.4,975.2,964.0,80.0,
140.0,35.0,10.0,116.0,236.4,352.4,1109.2,80.0,
140.0,35.0,15.0,101.2,221.6,322.8,1138.8,80.0,
140.0,35.0,20.0,86.4,206.8,293.2,1168.4,80.0,
140.0,35.0,25.0,71.6,192.0,263.6,1198.0,80.0,
140.0,35.0,30.0,56.8,177.2,234.0,1227.6,80.0,
140.0,35.0,35.0,184.8,162.4,347.2,1145.2,80.0,
140.0,35.0,40.0,174.0,147.6,321.6,1170.8,80.0,
160.0,40.0,10.0,-174.4,-307.2,-481.6,1572.8,60.0,
160.0,40.0,15.0,-196.0,-332.8,-528.8,1620.0,60.0,
160.0,40.0,20.0,-217.6,-358.4,-576.0,1667.2,50.0,
160.0,40.0,25.0,-56.0,-356.4,-412.4,1567.6,60.0,
160.0,40.0,30.0,-73.6,-384.8,-458.4,1613.6,60.0,
160.0,40.0,35.0,-91.2,-413.2,-504.4,1659.6,60.0,
160.0,40.0,40.0,-108.8,-441.6,-550.4,1705.6,60.0,
180.0,45.0,10.0,90.8,-340.8,-250.0,1571.2,70.0,
180.0,45.0,15.0,73.2,-363.6,-290.4,1611.6,60.0,
180.0,45.0,20.0,55.6,-386.4,-330.8,1652.0,60.0,
180.0,45.0,25.0,38.0,-409.2,-371.2,1692.4,60.0,
180.0,45.0,30.0,20.4,-432.0,-411.6,1732.8,60.0,
180.0,45.0,35.0,2.8,-454.8,-452.0,1773.2,60.0,
180.0,45.0,40.0,-14.8,-477.6,-492.4,1813.6,60.0,
200.0,50.0,10.0,-87.2,-540.0,-627.2,1947.2,60.0,
200.0,50.0,15.0,-108.8,-560.0,-668.8,1988.8,60.0,
200.0,50.0,20.0,-130.4,-540.0,-670.4,2030.4,60.0,
200.0,50.0,25.0,-152.0,-560.0,-712.0,2072.0,60.0,
200.0,50.0,30.0,-173.6,-580.0,-753.6,2113.6,60.0,
200.0,50.0,35.0,-23.6,-579.6,-603.2,2007.2,60.0,
200.0,50.0,40.0,-38.4,-602.4,-640.8,2044.8,60.0,
40.0,10.0,10.0,-56.8,-148.0,-204.8,837.6,30.0,
40.0,10.0,15.0,-60.8,-174.8,-235.6,868.4,30.0,
40.0,10.0,20.0,-64.8,-201.6,-266.4,899.2,30.0,
40.0,10.0,25.0,-68.8,-228.4,-297.2,930.0,30.0,
40.0,10.0,30.0,-72.8,-255.2,-328.0,960.8,20.0,
40.0,10.0,35.0,-76.8,-221.2,-298.0,938.8,30.0,
40.0,10.0,40.0,-80.8,-244.0,-324.8,965.6,30.0,
60.0,15.0,10.0,167.6,210.0,377.6,586.0,80.0,
60.0,15.0,15.0,159.6,199.2,358.8,604.8,80.0,
60.0,15.0,20.0,151.6,188.4,340.0,623.6,80.0,
60.0,15.0,25.0,143.6,177.6,321.2,642.4,80.0,
60.0,15.0,30.0,135.6,166.8,302.4,661.2,80.0,
60.0,15.0,35.0,127.6,156.0,283.6,680.0,80.0,
60.0,15.0,40.0,119.6,145.2,264.8,698.8,80.0,
80.0,20.0,10.0,327.2,325.6,652.8,740.8,80.0,
80.0,20.0,15.0,316.4,310.8,627.2,766.4,80.0,
80.0,20.0,20.0,321.6,296.0,617.6,792.0,80.0,
80.0,20.0,25.0,310.8,281.2,592.0,817.6,80.0,
80.0,20.0,30.0,300.0,266.4,566.4,843.2,80.0,
80.0,20.0,35.0,289.2,251.6,540.8,868.8,70.0,
80.0,20.0,40.0,278.4,236.8,515.2,894.4,70.0,
100.0,25.0,10.0,210.4,450.0,660.4,987.6,70.0,
100.0,25.0,15.0,195.6,438.0,633.6,1014.4,70.0,
100.0,25.0,20.0,180.8,426.0,606.8,1041.2,70.0,
100.0,25.0,25.0,166.0,414.0,580.0,1068.0,70.0,
100.0,25.0,30.0,151.2,402.0,553.2,1094.8,70.0,
100.0,25.0,35.0,136.4,390.0,526.4,1121.6,70.0,
100.0,25.0,40.0,121.6,378.0,499.6,1148.4,70.0,
120.0,30.0,10.0,304.0,282.4,586.4,1360.0,70.0,
120.0,30.0,15.0,278.4,266.4,544.8,1401.6,70.0,
120.0,30.0,20.0,252.8,250.4,503.2,1443.2,70.0,
120.0,30.0,25.0,227.2,234.4,461.6,1484.8,60.0,
120.0,30.0,30.0,201.6,218.4,420.0,1526.4,60.0,
120.0,30.0,35.0,176.0,202.4,378.4,1568.0,60.0,
120.0,30.0,40.0,286.4,340.8,627.2,1403.2,70.0,
140.0,35.0,10.0,-31.6,225.6,194.0,1460.8,70.0,
140.0,35.0,15.0,-54.4,206.8,152.4,1502.4,70.0,
140.0,35.0,20.0,-77.2,188.0,110.8,1544.0,60.0,
140.0,35.0,25.0,-100.0,169.2,69.2,1585.6,50.0,
140.0,35.0,30.0,-122.8,150.4,27.6,1627.2,50.0,
140.0,35.0,35.0,-145.6,274.4,128.8,1598.8,60.0,
140.0,35.0,40.0,-168.4,259.6,91.2,1636.4,50.0,
160.0,40.0,10.0,18.4,467.2,485.6,1389.6,80.0,
160.0,40.0,15.0,-4.4,449.6,445.2,1430.0,80.0,
160.0,40.0,20.0,120.0,432.0,552.0,1355.2,80.0,
160.0,40.0,25.0,101.2,414.4,515.6,1391.6,80.0,
160.0,40.0,30.0,269.6,396.8,666.4,1308.0,90.0,
160.0,40.0,35.0,254.8,379.2,634.0,1340.4,90.0,
160.0,40.0,40.0,240.0,361.6,601.6,1372.8,90.0,
180.0,45.0,10.0,140.4,487.2,627.6,1464.0,90.0,
180.0,45.0,15.0,118.8,475.2,594.0,1497.6,90.0,
180.0,45.0,20.0,97.2,463.2,560.4,1531.2,90.0,
180.0,45.0,25.0,75.6,487.2,562.8,1564.8,90.0,
180.0,45.0,30.0,54.0,475.2,529.2,1598.4,90.0,
180.0,45.0,35.0,32.4,463.2,495.6,1632.0,90.0,
180.0,45.0,40.0,214.8,451.2,666.0,1497.6,90.0,
200.0,50.0,10.0,344.0,80.8,424.8,1739.2,90.0,
200.0,50.0,15.0,332.0,55.2,387.2,1776.8,90.0,
200.0,50.0,20.0,320.0,29.6,349.6,1814.4,90.0,
200.0,50.0,25.0,308.0,4.0,312.0,1852.0,90.0,
200.0,50.0,30.0,296.0,-21.6,274.4,1889.6,90.0,
200.0,50.0,35.0,284.0,124.4,408.4,1795.6,80.0,
200.0,50.0,40.0,272.0,105.6,377.6,1826.4,80.0,
40.0,10.0,10.0,-96.8,-217.6,-314.4,848.0,30.0,
40.0,10.0,15.0,-100.8,-229.6,-330.4,864.0,30.0,
40.0,10.0,20.0,-104.8,-241.6,-346.4,880.0,30.0,
40.0,10.0,25.0,-108.8,-253.6,-362.4,896.0,30.0,
40.0,10.0,30.0,-112.8,-265.6,-378.4,912.0,30.0,
40.0,10.0,35.0,-116.8,-216.8,-333.6,875.2,40.0,
40.0,10.0,40.0,-120.8,-224.8,-345.6,887.2,40.0,
60.0,15.0,10.0,222.8,102.0,324.8,568.0,70.0,
60.0,15.0,15.0,205.2,91.2,296.4,596.4,70.0,
60.0,15.0,20.0,187.6,80.4,268.0,624.8,70.0,
60.0,15.0,25.0,170.0,69.6,239.6,653.2,70.0,
60.0,15.0,30.0,152.4,58.8,211.2,681.6,70.0,
60.0,15.0,35.0,134.8,48.0,182.8,710.0,70.0,
60.0,15.0,40.0,117.2,37.2,154.4,738.4,70.0,
80.0,20.0,10.0,107.2,124.8,232.0,787.2,80.0,
80.0,20.0,15.0,95.2,107.2,202.4,816.8,80.0,
80.0,20.0,20.0,83.2,89.6,172.8,846.4,80.0,
80.0,20.0,25.0,71.2,72.0,143.2,876.0,80.0,
80.0,20.0,30.0,59.2,54.4,113.6,905.6,70.0,
80.0,20.0,35.0,47.2,36.8,84.0,935.2,70.0,
80.0,20.0,40.0,35.2,19.2,54.4,964.8,70.0,
100.0,25.0,10.0,329.6,150.0,479.6,1004.4,70.0,
100.0,25.0,15.0,302.4,138.0,440.4,1043.6,70.0,
100.0,25.0,20.0,453.6,126.0,579.6,946.4,70.0,
100.0,25.0,25.0,440.0,114.0,554.0,972.0,70.0,
100.0,25.0,30.0,426.4,102.0,528.4,997.6,70.0,
100.0,25.0,35.0,412.8,90.0,502.8,1023.2,70.0,
100.0,25.0,40.0,399.2,78.0,477.2,1048.8,70.0,
120.0,30.0,10.0,496.0,180.0,676.0,970.4,70.0,
120.0,30.0,15.0,482.4,168.0,650.4,996.0,70.0,
120.0,30.0,20.0,468.8,156.0,624.8,1021.6,70.0,
120.0,30.0,25.0,455.2,144.0,599.2,1047.2,70.0,
120.0,30.0,30.0,441.6,132.0,573.6,1072.8,70.0,
120.0,30.0,35.0,428.0,120.0,548.0,1098.4,70.0,
120.0,30.0,40.0,414.4,108.0,522.4,1124.0,70.0,
140.0,35.0,10.0,18.8,60.0,78.8,1240.0,70.0,
140.0,35.0,15.0,122.8,152.4,275.2,1105.2,80.0,
140.0,35.0,20.0,271.2,144.4,415.6,1029.2,80.0,
140.0,35.0,25.0,256.4,271.2,527.6,962.0,80.0,
140.0,35.0,30.0,241.6,267.2,508.8,980.8,80.0,
140.0,35.0,35.0,226.8,263.2,490.0,999.6,80.0,
140.0,35.0,40.0,212.0,259.2,471.2,1018.4,80.0,
160.0,40.0,10.0,-8.0,60.0,52.0,1356.0,70.0,
160.0,40.0,15.0,-29.6,45.2,15.6,1392.4,70.0,
