TP,OPP,DTS,PNL Long,PNL Short,PNL Totale,Max Drawdown,Win Rate %,Median_CSV
180.0,45.0,30.0,-637.5,-1109.2,-1746.7,2903.8,20.0,
180.0,45.0,40.0,-660.3,-1123.7,-1784.0,2941.1,20.0,
60.0,15.0,20.0,0.9,-59.2,-58.3,444.8,30.0,
60.0,15.0,30.0,-19.3,-81.6,-100.9,491.9,30.0,
60.0,15.0,40.0,-38.7,-102.6,-141.3,532.3,30.0,
80.0,20.0,20.0,-5.8,-50.9,-56.7,580.9,30.0,
80.0,20.0,30.0,-27.5,-77.0,-104.5,628.7,30.0,
80.0,20.0,40.0,-44.9,-102.4,-147.3,677.5,30.0,
100.0,25.0,20.0,-41.8,-108.0,-149.8,785.6,50.0,
100.0,25.0,30.0,-55.9,-123.4,-179.3,822.7,30.0,
100.0,25.0,40.0,-77.6,-146.2,-223.8,867.2,30.0,
120.0,30.0,20.0,77.3,-95.1,-17.8,833.6,50.0,
120.0,30.0,30.0,51.2,-113.7,-62.5,878.3,50.0,
120.0,30.0,40.0,25.3,-132.3,-107.0,922.8,40.0,
140.0,35.0,20.0,-94.3,-203.1,-297.4,1239.5,60.0,
140.0,35.0,30.0,-115.6,-222.3,-337.9,1280.0,60.0,
140.0,35.0,40.0,-135.8,-240.3,-376.1,1318.2,50.0,
160.0,40.0,20.0,-390.5,-904.8,-1295.3,2516.4,40.0,
160.0,40.0,30.0,-402.9,-919.4,-1322.3,2543.4,40.0,
160.0,40.0,40.0,-415.3,-933.9,-1349.2,2570.3,40.0,
180.0,45.0,20.0,-937.5,-923.3,-1860.8,3033.8,40.0,
180.0,45.0,30.0,-943.7,-933.9,-1877.6,3050.6,40.0,
180.0,45.0,40.0,-949.9,-881.0,-1830.9,3021.8,40.0,
60.0,15.0,20.0,17.5,14.2,31.7,432.3,60.0,
60.0,15.0,30.0,-0.6,13.6,13.0,460.7,50.0,
60.0,15.0,40.0,13.3,-11.0,2.3,476.1,50.0,
80.0,20.0,20.0,-66.7,44.1,-22.6,583.4,50.0,
80.0,20.0,30.0,-56.3,23.3,-33.0,600.6,50.0,
80.0,20.0,40.0,-76.5,42.8,-33.7,612.9,50.0,
100.0,25.0,20.0,-152.5,-64.2,-216.7,815.8,20.0,
100.0,25.0,30.0,-173.3,-88.1,-261.4,872.0,20.0,
100.0,25.0,40.0,-149.5,-68.2,-217.7,846.9,30.0,
120.0,30.0,20.0,-175.8,34.3,-141.5,879.2,40.0,
120.0,30.0,30.0,-194.4,8.2,-186.2,923.9,30.0,
120.0,30.0,40.0,-213.0,-17.7,-230.7,968.4,30.0,
140.0,35.0,20.0,-163.7,46.0,-117.7,1068.9,40.0,
140.0,35.0,30.0,-191.4,21.5,-169.9,1121.1,30.0,
140.0,35.0,40.0,-161.8,-1.7,-163.5,1126.2,40.0,
160.0,40.0,20.0,-275.0,-539.4,-814.4,1930.2,20.0,
160.0,40.0,30.0,-302.0,-489.6,-791.6,1951.5,20.0,
160.0,40.0,40.0,-328.9,-508.2,-837.1,1997.0,20.0,
180.0,45.0,20.0,-858.0,-803.8,-1661.8,2953.6,30.0,
180.0,45.0,30.0,-872.6,-818.4,-1691.0,2996.5,20.0,
180.0,45.0,40.0,-887.1,-832.9,-1720.0,3025.5,20.0,
60.0,15.0,20.0,11.1,0.7,11.8,431.9,50.0,
60.0,15.0,30.0,-3.6,-25.9,-29.5,477.8,50.0,
60.0,15.0,40.0,-21.6,-42.3,-63.9,521.2,40.0,
80.0,20.0,20.0,-31.8,-63.6,-95.4,579.8,30.0,
80.0,20.0,30.0,-62.3,-87.5,-149.8,634.2,20.0,
80.0,20.0,40.0,-92.1,-110.7,-202.8,687.2,20.0,
100.0,25.0,20.0,7.6,-54.4,-46.8,717.1,40.0,
100.0,25.0,30.0,-14.1,-75.2,-89.3,759.6,40.0,
100.0,25.0,40.0,-35.8,-95.9,-131.7,802.0,40.0,
120.0,30.0,20.0,-46.2,-309.0,-355.2,1137.7,40.0,
120.0,30.0,30.0,-70.1,-332.9,-403.0,1180.2,30.0,
120.0,30.0,40.0,-93.9,-307.7,-401.6,1189.0,40.0,
140.0,35.0,20.0,-572.4,-560.1,-1132.5,1929.7,30.0,
140.0,35.0,30.0,-596.9,-584.6,-1181.5,1975.5,30.0,
140.0,35.0,40.0,-620.1,-607.8,-1227.9,2021.4,30.0,
160.0,40.0,20.0,-976.5,-824.5,-1801.0,2633.5,20.0,
160.0,40.0,30.0,-1004.8,-853.7,-1858.5,2691.0,10.0,
160.0,40.0,40.0,-1032.8,-882.7,-1915.5,2748.0,10.0,
180.0,45.0,20.0,-968.4,-991.5,-1959.9,3012.7,20.0,
180.0,45.0,30.0,-986.1,-1013.6,-1999.7,3052.5,10.0,
180.0,45.0,40.0,-1003.7,-1035.4,-2039.1,3091.9,10.0,
60.0,15.0,20.0,52.7,-43.2,9.5,414.5,40.0,
60.0,15.0,30.0,34.6,-74.0,-39.4,463.4,30.0,
60.0,15.0,40.0,17.4,-103.8,-86.4,510.4,30.0,
80.0,20.0,20.0,-41.0,-22.4,-63.4,574.6,40.0,
80.0,20.0,30.0,-61.8,-37.9,-99.7,610.9,40.0,
80.0,20.0,40.0,-82.0,-53.5,-135.5,652.7,30.0,
100.0,25.0,20.0,-59.2,6.9,-52.3,695.1,40.0,
100.0,25.0,30.0,-83.1,-11.7,-94.8,737.6,30.0,
100.0,25.0,40.0,-106.9,-30.3,-137.2,780.0,30.0,
120.0,30.0,20.0,-188.4,51.2,-137.2,886.2,20.0,
120.0,30.0,30.0,-215.4,44.8,-170.6,919.6,20.0,
120.0,30.0,40.0,-242.3,29.3,-213.0,962.0,20.0,
140.0,35.0,20.0,-486.3,-80.0,-566.3,1390.4,30.0,
140.0,35.0,30.0,-505.5,-101.3,-606.8,1430.9,30.0,
140.0,35.0,40.0,-523.5,-121.5,-645.0,1469.1,30.0,
160.0,40.0,20.0,-1030.9,-718.0,-1748.9,2648.1,40.0,
160.0,40.0,30.0,-1046.4,-729.5,-1775.9,2675.1,40.0,
160.0,40.0,40.0,-1061.9,-740.9,-1802.8,2702.0,40.0,
180.0,45.0,20.0,-1319.6,-841.8,-2161.4,3138.1,50.0,
180.0,45.0,30.0,-1334.2,-844.9,-2179.1,3155.8,40.0,
180.0,45.0,40.0,-1348.7,-848.0,-2196.7,3173.4,40.0,
60.0,15.0,20.0,-7.2,0.9,-6.3,402.7,70.0,
60.0,15.0,30.0,-27.4,15.8,-11.6,417.6,60.0,
60.0,15.0,40.0,-44.2,6.8,-37.4,443.4,60.0,
80.0,20.0,20.0,-28.3,-52.3,-80.6,658.4,40.0,
80.0,20.0,30.0,-62.8,-85.9,-148.7,732.5,30.0,
80.0,20.0,40.0,-94.6,-118.7,-213.3,803.1,20.0,
100.0,25.0,20.0,38.3,-80.1,-41.8,763.5,30.0,
100.0,25.0,30.0,25.5,-107.1,-81.6,810.9,30.0,
100.0,25.0,40.0,1.7,-134.0,-132.3,861.6,20.0,
120.0,30.0,20.0,-23.3,-225.8,-249.1,1014.5,20.0,
120.0,30.0,30.0,-49.4,-250.6,-300.0,1065.4,20.0,
120.0,30.0,40.0,-75.3,-275.4,-350.7,1116.1,20.0,
140.0,35.0,20.0,-143.2,-447.1,-590.3,1555.2,50.0,
140.0,35.0,30.0,-112.8,-471.6,-584.4,1570.5,50.0,
140.0,35.0,40.0,-141.2,-497.8,-639.0,1625.1,40.0,
160.0,40.0,20.0,-934.0,-572.7,-1506.7,2583.4,40.0,
160.0,40.0,30.0,-954.8,-593.5,-1548.3,2625.0,40.0,
160.0,40.0,40.0,-975.5,-614.2,-1589.7,2666.4,40.0,
180.0,45.0,20.0,-674.7,-1358.4,-2033.1,3321.7,40.0,
180.0,45.0,30.0,-686.2,-1364.6,-2050.8,3339.4,30.0,
180.0,45.0,40.0,-697.6,-1370.8,-2068.4,3357.0,30.0,
60.0,15.0,20.0,-51.6,16.8,-34.8,464.8,30.0,
60.0,15.0,30.0,-77.1,-4.5,-81.6,511.6,30.0,
60.0,15.0,40.0,-101.7,-24.7,-126.4,556.4,30.0,
80.0,20.0,20.0,-38.2,37.7,-0.5,574.1,50.0,
80.0,20.0,30.0,-53.7,16.9,-36.8,610.4,50.0,
80.0,20.0,40.0,-68.7,-3.3,-72.0,645.6,50.0,
100.0,25.0,20.0,65.4,62.8,128.2,663.4,70.0,
100.0,25.0,30.0,57.5,29.2,86.7,712.5,70.0,
100.0,25.0,40.0,42.0,-4.0,38.0,761.2,60.0,
120.0,30.0,20.0,31.5,1.6,33.1,825.1,50.0,
120.0,30.0,30.0,5.4,-24.5,-19.1,877.3,50.0,
120.0,30.0,40.0,-20.5,-50.4,-70.9,929.1,40.0,
140.0,35.0,20.0,-302.5,-183.9,-486.4,1420.9,30.0,
140.0,35.0,30.0,-329.1,-206.3,-535.4,1469.9,30.0,
140.0,35.0,40.0,-354.5,-227.3,-581.8,1516.3,30.0,
160.0,40.0,20.0,-342.8,-501.6,-844.4,2093.3,40.0,
160.0,40.0,30.0,-364.5,-511.2,-875.7,2136.8,40.0,
160.0,40.0,40.0,-386.2,-528.8,-915.0,2176.1,40.0,
180.0,45.0,20.0,-281.7,-639.8,-921.5,2429.0,40.0,
180.0,45.0,30.0,-300.3,-649.1,-949.4,2456.9,40.0,
180.0,45.0,40.0,-318.9,-658.4,-977.3,2484.8,40.0,
60.0,15.0,20.0,43.9,-42.4,1.5,412.6,30.0,
60.0,15.0,30.0,25.8,-38.7,-12.9,447.8,30.0,
60.0,15.0,40.0,-1.7,-58.1,-59.8,503.7,30.0,
80.0,20.0,20.0,54.5,11.5,66.0,530.4,40.0,
80.0,20.0,30.0,47.9,1.9,49.8,564.6,50.0,
80.0,20.0,40.0,29.9,-20.5,9.4,605.0,40.0,
100.0,25.0,20.0,5.7,-114.7,-109.0,735.9,30.0,
100.0,25.0,30.0,-23.5,-137.3,-160.8,795.3,30.0,
100.0,25.0,40.0,-52.5,-163.2,-215.7,850.2,30.0,
120.0,30.0,20.0,-152.4,-150.0,-302.4,1097.8,20.0,
120.0,30.0,30.0,-179.4,-177.0,-356.4,1151.8,20.0,
120.0,30.0,40.0,-206.3,-203.9,-410.2,1214.7,20.0,
140.0,35.0,20.0,-346.1,-560.4,-906.5,1809.0,30.0,
140.0,35.0,30.0,-373.8,-588.1,-961.9,1864.4,20.0,
140.0,35.0,40.0,-346.3,-614.3,-960.6,1873.7,30.0,
160.0,40.0,20.0,-616.1,-841.1,-1457.2,2396.4,40.0,
160.0,40.0,30.0,-631.6,-861.9,-1493.5,2432.7,40.0,
160.0,40.0,40.0,-647.1,-820.2,-1467.3,2418.8,40.0,
180.0,45.0,20.0,-565.1,-1040.8,-1605.9,2668.4,30.0,
180.0,45.0,30.0,-574.4,-1055.4,-1629.8,2692.3,30.0,
180.0,45.0,40.0,-583.7,-1069.9,-1653.6,2716.1,30.0,
60.0,15.0,20.0,-64.8,73.2,8.4,412.7,50.0,
60.0,15.0,30.0,-86.1,89.8,3.7,426.6,40.0,
60.0,15.0,40.0,-70.7,82.3,11.6,442.2,40.0,
80.0,20.0,20.0,-51.6,-34.5,-86.1,615.1,40.0,
80.0,20.0,30.0,-43.4,-33.6,-77.0,625.1,40.0,
80.0,20.0,40.0,-28.5,-21.5,-50.0,611.2,40.0,
100.0,25.0,20.0,5.6,-12.9,-7.3,703.2,50.0,
100.0,25.0,30.0,-20.5,-28.4,-48.9,744.8,40.0,
100.0,25.0,40.0,-46.4,-43.9,-90.3,786.2,40.0,
120.0,30.0,20.0,84.6,-17.1,67.5,743.8,60.0,
120.0,30.0,30.0,61.6,-32.6,29.0,782.3,50.0,
120.0,30.0,40.0,38.8,-48.1,-9.3,820.6,40.0,
140.0,35.0,20.0,-197.8,-122.0,-319.8,1205.6,30.0,
140.0,35.0,30.0,-222.3,-143.3,-365.6,1251.4,30.0,
140.0,35.0,40.0,-245.5,-163.5,-409.0,1294.8,30.0,
160.0,40.0,20.0,-549.6,-798.8,-1348.4,2426.5,20.0,
160.0,40.0,30.0,-573.5,-824.9,-1398.4,2473.4,20.0,
160.0,40.0,40.0,-597.3,-850.8,-1448.1,2520.0,20.0,
180.0,45.0,20.0,-930.7,-837.4,-1768.1,2915.1,20.0,
180.0,45.0,30.0,-946.2,-863.5,-1809.7,2956.7,20.0,
180.0,45.0,40.0,-961.7,-889.4,-1851.1,2998.1,20.0,
60.0,15.0,20.0,-17.1,22.0,4.9,409.4,50.0,
60.0,15.0,30.0,-36.3,8.1,-28.2,442.5,50.0,
60.0,15.0,40.0,-54.3,-5.3,-59.6,473.9,50.0,
80.0,20.0,20.0,20.0,35.2,55.2,494.1,60.0,
80.0,20.0,30.0,-3.4,19.7,16.3,533.0,60.0,
80.0,20.0,40.0,-28.0,4.7,-23.3,572.6,60.0,
100.0,25.0,20.0,-77.7,61.6,-16.1,640.3,40.0,
100.0,25.0,30.0,-101.6,41.7,-59.9,684.1,40.0,
100.0,25.0,40.0,-125.4,22.0,-103.4,727.6,40.0,
120.0,30.0,20.0,-163.1,126.4,-36.7,841.8,50.0,
120.0,30.0,30.0,-184.8,103.4,-81.4,886.5,50.0,
120.0,30.0,40.0,-206.5,80.6,-125.9,931.0,50.0,
140.0,35.0,20.0,-116.8,-44.1,-160.9,1045.4,50.0,
140.0,35.0,30.0,-139.2,-65.4,-204.6,1089.1,40.0,
140.0,35.0,40.0,-160.2,-85.6,-245.8,1130.3,40.0,
160.0,40.0,20.0,-658.8,-781.0,-1439.8,2401.3,40.0,
160.0,40.0,30.0,-674.3,-790.3,-1464.6,2426.1,40.0,
160.0,40.0,40.0,-689.8,-799.6,-1489.4,2450.9,40.0,
180.0,45.0,20.0,-736.2,-993.7,-1729.9,2818.0,40.0,
180.0,45.0,30.0,-745.5,-996.8,-1742.3,2830.4,40.0,
180.0,45.0,40.0,-754.8,-999.9,-1754.7,2842.8,40.0,
60.0,15.0,20.0,51.4,31.2,82.6,382.4,70.0,
60.0,15.0,30.0,64.5,13.1,77.6,392.1,70.0,
60.0,15.0,40.0,53.3,-4.1,49.2,420.5,70.0,
80.0,20.0,20.0,15.3,72.4,87.7,521.9,50.0,
80.0,20.0,30.0,-2.4,56.9,54.5,555.1,50.0,
80.0,20.0,40.0,-19.6,41.3,21.7,587.9,40.0,
100.0,25.0,20.0,94.7,2.3,97.0,676.9,60.0,
100.0,25.0,30.0,70.8,-13.2,57.6,716.3,50.0,
100.0,25.0,40.0,47.0,-28.7,18.3,755.6,50.0,
120.0,30.0,20.0,-134.2,-24.1,-158.3,1060.7,40.0,
120.0,30.0,30.0,-158.1,-44.9,-203.0,1105.4,40.0,
120.0,30.0,40.0,-163.7,-65.6,-229.3,1142.1,40.0,
140.0,35.0,20.0,-215.4,-280.8,-496.2,1390.9,40.0,
140.0,35.0,30.0,-234.6,-294.7,-529.3,1434.6,40.0,
140.0,35.0,40.0,-239.9,-261.0,-500.9,1434.7,50.0,
160.0,40.0,20.0,-1293.5,-605.0,-1898.5,2864.6,20.0,
160.0,40.0,30.0,-1299.7,-631.1,-1930.8,2896.9,20.0,
160.0,40.0,40.0,-1305.9,-657.0,-1962.9,2929.0,20.0,
180.0,45.0,20.0,-985.7,-641.9,-1627.6,2759.2,20.0,
180.0,45.0,30.0,-1002.5,-664.9,-1667.4,2799.0,20.0,
180.0,45.0,40.0,-1019.1,-687.7,-1706.8,2838.4,20.0,
60.0,15.0,20.0,35.2,-40.4,-5.2,414.0,60.0,
60.0,15.0,30.0,20.3,-68.0,-47.7,461.0,30.0,
60.0,15.0,40.0,6.1,-94.8,-88.7,502.0,30.0,
80.0,20.0,20.0,46.5,12.7,59.2,546.3,50.0,
80.0,20.0,30.0,23.5,-6.1,17.4,594.1,50.0,
80.0,20.0,40.0,1.1,-26.3,-25.2,636.7,50.0,
100.0,25.0,20.0,-53.7,146.5,92.8,707.1,50.0,
100.0,25.0,30.0,-72.3,136.4,64.1,747.3,50.0,
100.0,25.0,40.0,-90.9,118.8,27.9,791.1,50.0,
120.0,30.0,20.0,-133.5,82.5,-51.0,878.2,50.0,
120.0,30.0,30.0,-152.1,76.1,-76.0,903.2,50.0,
120.0,30.0,40.0,-170.7,60.6,-110.1,937.3,50.0,
140.0,35.0,20.0,-251.1,-187.7,-438.8,1294.0,40.0,
140.0,35.0,30.0,-223.9,-209.0,-432.9,1301.9,50.0,
140.0,35.0,40.0,-238.9,-229.2,-468.1,1337.1,50.0,
160.0,40.0,20.0,-729.9,-924.2,-1654.1,2588.7,40.0,
160.0,40.0,30.0,-750.7,-938.8,-1689.5,2624.1,40.0,
160.0,40.0,40.0,-771.4,-953.3,-1724.7,2659.3,40.0,
180.0,45.0,20.0,-892.4,-988.7,-1881.1,2828.6,20.0,
180.0,45.0,30.0,-841.5,-947.4,-1788.9,2772.3,30.0,
180.0,45.0,40.0,-852.9,-949.4,-1802.3,2785.7,30.0,
60.0,15.0,20.0,-33.5,-91.9,-125.4,473.9,20.0,
60.0,15.0,30.0,-60.1,-111.1,-171.2,519.7,20.0,
60.0,15.0,40.0,-81.0,-129.1,-210.1,563.1,20.0,
80.0,20.0,20.0,2.7,-101.4,-98.7,599.9,30.0,
80.0,20.0,30.0,-19.0,-119.1,-138.1,651.2,30.0,
80.0,20.0,40.0,-40.0,-130.3,-170.3,689.4,30.0,
100.0,25.0,20.0,-13.3,-38.7,-52.0,730.3,30.0,
100.0,25.0,30.0,-37.2,-56.4,-93.6,771.9,30.0,
100.0,25.0,40.0,-61.0,-74.0,-135.0,813.3,30.0,
120.0,30.0,20.0,-131.9,33.8,-98.1,955.1,40.0,
120.0,30.0,30.0,-164.2,4.2,-160.0,1017.0,30.0,
120.0,30.0,40.0,-196.3,-30.0,-226.3,1083.3,30.0,
140.0,35.0,20.0,-21.5,8.5,-13.0,1275.4,30.0,
140.0,35.0,30.0,-47.1,-21.3,-68.4,1330.8,30.0,
140.0,35.0,40.0,-71.1,-49.7,-120.8,1383.2,30.0,
160.0,40.0,20.0,-565.7,-401.8,-967.5,2118.6,20.0,
160.0,40.0,30.0,-589.6,-425.7,-1015.3,2166.4,20.0,
160.0,40.0,40.0,-601.2,-449.5,-1050.7,2214.0,20.0,
180.0,45.0,20.0,-1039.0,-641.2,-1680.2,3015.4,40.0,
180.0,45.0,30.0,-988.1,-653.6,-1641.7,2992.1,40.0,
180.0,45.0,40.0,-999.5,-666.0,-1665.5,3015.9,40.0,
60.0,15.0,20.0,-9.4,-90.2,-99.6,471.6,10.0,
60.0,15.0,30.0,-28.3,-115.5,-143.8,520.3,10.0,
60.0,15.0,40.0,-46.2,-112.4,-158.6,544.7,20.0,
80.0,20.0,20.0,-46.6,-1.4,-48.0,607.3,40.0,
80.0,20.0,30.0,-28.0,-24.4,-52.4,642.6,30.0,
80.0,20.0,40.0,-46.0,-46.8,-92.8,683.0,30.0,
100.0,25.0,20.0,-38.1,10.6,-27.5,790.7,40.0,
100.0,25.0,30.0,-62.9,-10.2,-73.1,843.9,40.0,
100.0,25.0,40.0,-87.7,-30.9,-118.6,889.4,30.0,
120.0,30.0,20.0,-127.2,-103.8,-231.0,1054.4,50.0,
120.0,30.0,30.0,-148.9,-133.0,-281.9,1105.3,40.0,
120.0,30.0,40.0,-170.6,-112.4,-283.0,1130.0,40.0,
140.0,35.0,20.0,-591.4,-74.9,-666.3,1594.6,10.0,
140.0,35.0,30.0,-626.5,-99.4,-725.9,1654.2,10.0,
140.0,35.0,40.0,-660.1,-122.6,-782.7,1711.0,10.0,
160.0,40.0,20.0,-756.3,-409.8,-1166.1,2393.8,20.0,
160.0,40.0,30.0,-785.5,-435.9,-1221.4,2449.1,20.0,
160.0,40.0,40.0,-814.5,-461.8,-1276.3,2504.0,20.0,
180.0,45.0,20.0,-903.2,-867.6,-1770.8,2988.4,10.0,
180.0,45.0,30.0,-927.1,-884.4,-1811.5,3029.1,10.0,
180.0,45.0,40.0,-950.9,-901.0,-1851.9,3069.5,10.0,
60.0,15.0,20.0,-63.5,-33.9,-97.4,505.6,20.0,
60.0,15.0,30.0,-63.1,-34.5,-97.6,515.2,30.0,
60.0,15.0,40.0,-49.4,-59.1,-108.5,537.0,40.0,
80.0,20.0,20.0,-7.7,62.9,55.2,599.2,60.0,
80.0,20.0,30.0,-33.8,35.9,2.1,652.3,40.0,
80.0,20.0,40.0,-59.2,9.7,-49.5,703.9,20.0,
100.0,25.0,20.0,-167.7,44.4,-123.3,790.9,20.0,
100.0,25.0,30.0,-189.4,17.4,-172.0,839.6,20.0,
100.0,25.0,40.0,-211.1,-1.9,-213.0,888.2,20.0,
120.0,30.0,20.0,-170.6,166.5,-4.1,887.1,50.0,
120.0,30.0,30.0,-192.3,145.7,-46.6,929.6,50.0,
120.0,30.0,40.0,-214.0,125.0,-89.0,972.0,50.0,
140.0,35.0,20.0,-281.6,-635.3,-916.9,1760.4,40.0,
140.0,35.0,30.0,-304.0,-656.6,-960.6,1804.1,40.0,
140.0,35.0,40.0,-325.0,-676.8,-1001.8,1845.3,40.0,
160.0,40.0,20.0,-872.4,-829.6,-1702.0,2709.7,40.0,
160.0,40.0,30.0,-884.8,-845.1,-1729.9,2737.6,40.0,
160.0,40.0,40.0,-897.2,-860.6,-1757.8,2765.5,40.0,
180.0,45.0,20.0,-732.5,-769.3,-1501.8,2725.2,50.0,
180.0,45.0,30.0,-735.6,-781.7,-1517.3,2740.7,50.0,
180.0,45.0,40.0,-738.7,-794.1,-1532.8,2756.2,50.0,
60.0,15.0,20.0,-83.4,44.2,-39.2,426.0,30.0,
60.0,15.0,30.0,-113.2,57.0,-56.2,452.2,30.0,
60.0,15.0,40.0,-106.0,45.8,-60.2,470.4,30.0,
80.0,20.0,20.0,-37.3,-26.3,-63.6,585.4,40.0,
80.0,20.0,30.0,-50.1,-16.7,-66.8,608.6,30.0,
80.0,20.0,40.0,-70.3,-41.3,-111.6,653.4,30.0,
100.0,25.0,20.0,-8.6,38.2,29.6,715.2,50.0,
100.0,25.0,30.0,-33.4,16.5,-16.9,761.7,50.0,
100.0,25.0,40.0,-61.4,-5.2,-66.6,811.4,40.0,
120.0,30.0,20.0,9.8,-59.5,-49.7,887.2,30.0,
120.0,30.0,30.0,-11.9,-88.7,-100.6,938.1,30.0,
120.0,30.0,40.0,-33.6,-117.7,-151.3,988.8,30.0,
140.0,35.0,20.0,-227.4,-493.0,-720.4,1588.0,20.0,
140.0,35.0,30.0,-255.1,-526.0,-781.1,1648.7,20.0,
140.0,35.0,40.0,-281.3,-557.4,-838.7,1706.3,20.0,
160.0,40.0,20.0,-1019.8,-1059.2,-2079.0,3104.2,20.0,
160.0,40.0,30.0,-1045.9,-1084.0,-2129.9,3164.2,20.0,
160.0,40.0,40.0,-1071.8,-1108.8,-2180.6,3211.8,20.0,
180.0,45.0,20.0,-927.0,-1096.0,-2023.0,3137.8,30.0,
180.0,45.0,30.0,-944.7,-1108.4,-2053.1,3167.9,30.0,
180.0,45.0,40.0,-962.3,-1120.8,-2083.1,3197.9,30.0,
60.0,15.0,20.0,-7.1,-7.5,-14.6,415.6,40.0,
60.0,15.0,30.0,-28.4,-35.1,-63.5,466.5,40.0,
60.0,15.0,40.0,18.8,-17.9,0.9,440.8,60.0,
80.0,20.0,20.0,-71.4,7.9,-63.5,592.6,40.0,
80.0,20.0,30.0,-95.3,-25.7,-121.0,650.1,30.0,
80.0,20.0,40.0,-81.2,-18.8,-100.0,642.7,40.0,
100.0,25.0,20.0,-164.8,72.3,-92.5,751.1,30.0,
100.0,25.0,30.0,-193.1,89.0,-104.1,767.8,40.0,
100.0,25.0,40.0,-221.1,72.7,-148.4,812.1,40.0,
120.0,30.0,20.0,-188.9,92.6,-96.3,845.8,50.0,
120.0,30.0,30.0,-212.8,79.8,-133.0,882.5,50.0,
120.0,30.0,40.0,-187.0,62.2,-124.8,884.2,50.0,
140.0,35.0,20.0,-195.2,-106.4,-301.6,1194.8,20.0,
140.0,35.0,30.0,-219.7,-136.2,-355.9,1249.1,20.0,
140.0,35.0,40.0,-242.9,-164.6,-407.5,1300.7,20.0,
160.0,40.0,20.0,-685.7,-337.3,-1023.0,1978.1,30.0,
160.0,40.0,30.0,-701.2,-358.1,-1059.3,2026.6,30.0,
160.0,40.0,40.0,-716.7,-378.8,-1095.5,2062.8,30.0,
180.0,45.0,20.0,-1295.3,-765.3,-2060.6,3197.4,10.0,
180.0,45.0,30.0,-1309.0,-772.4,-2081.4,3231.9,10.0,
180.0,45.0,40.0,-1322.5,-793.1,-2115.6,3266.1,10.0,
60.0,15.0,20.0,-34.2,-81.8,-116.0,511.2,10.0,
60.0,15.0,30.0,-53.4,-108.4,-161.8,557.0,10.0,
60.0,15.0,40.0,-71.4,-133.8,-205.2,600.4,10.0,
80.0,20.0,20.0,-17.7,-47.8,-65.5,561.5,30.0,
80.0,20.0,30.0,-37.6,-63.5,-101.1,603.1,30.0,
80.0,20.0,40.0,-57.0,-84.5,-141.5,643.5,30.0,
100.0,25.0,20.0,-83.7,-123.2,-206.9,821.6,20.0,
100.0,25.0,30.0,-109.8,-147.1,-256.9,871.6,20.0,
100.0,25.0,40.0,-91.2,-127.2,-218.4,851.7,30.0,
120.0,30.0,20.0,-191.5,-126.0,-317.5,1102.4,30.0,
120.0,30.0,30.0,-215.4,-153.0,-368.4,1150.3,30.0,
120.0,30.0,40.0,-239.2,-179.9,-419.1,1201.0,30.0,
140.0,35.0,20.0,-88.6,-218.5,-307.1,1269.1,50.0,
140.0,35.0,30.0,-109.9,-243.0,-352.9,1314.9,50.0,
140.0,35.0,40.0,-130.1,-266.2,-396.3,1358.3,40.0,
160.0,40.0,20.0,-264.9,-760.6,-1025.5,2165.9,40.0,
160.0,40.0,30.0,-286.6,-775.2,-1061.8,2202.2,40.0,
160.0,40.0,40.0,-183.5,-789.7,-973.2,2153.0,40.0,
180.0,45.0,20.0,-702.7,-573.5,-1276.2,2703.8,40.0,
180.0,45.0,30.0,-717.3,-579.7,-1297.0,2724.6,30.0,
180.0,45.0,40.0,-731.8,-585.9,-1317.7,2745.3,30.0,
60.0,15.0,20.0,32.8,24.7,57.5,372.2,60.0,
60.0,15.0,30.0,14.7,6.6,21.3,408.4,60.0,
60.0,15.0,40.0,-2.5,-14.5,-17.0,446.7,60.0,
80.0,20.0,20.0,34.2,53.7,87.9,459.1,60.0,
80.0,20.0,30.0,19.6,33.8,53.4,493.6,50.0,
80.0,20.0,40.0,5.4,14.4,19.8,527.2,50.0,
100.0,25.0,20.0,-8.3,-8.0,-16.3,626.1,60.0,
100.0,25.0,30.0,-28.2,-28.8,-57.0,666.8,50.0,
100.0,25.0,40.0,-47.9,-49.5,-97.4,707.2,40.0,
120.0,30.0,20.0,-142.7,-20.4,-163.1,944.7,20.0,
120.0,30.0,30.0,-168.8,-46.5,-215.3,996.9,20.0,
120.0,30.0,40.0,-194.7,-72.4,-267.1,1048.7,20.0,
140.0,35.0,20.0,-108.7,-295.1,-403.8,1233.2,20.0,
140.0,35.0,30.0,-131.1,-324.9,-456.0,1285.4,20.0,
140.0,35.0,40.0,-152.1,-353.3,-505.4,1334.8,20.0,
160.0,40.0,20.0,-262.8,-799.7,-1062.5,1946.6,20.0,
160.0,40.0,30.0,-289.8,-823.6,-1113.4,1994.4,20.0,
160.0,40.0,40.0,-316.7,-847.4,-1164.1,2042.0,20.0,
180.0,45.0,20.0,-293.0,-1544.4,-1837.4,2884.7,20.0,
180.0,45.0,30.0,-310.7,-1562.1,-1872.8,2920.1,20.0,
180.0,45.0,40.0,-328.3,-1579.7,-1908.0,2969.0,20.0,
60.0,15.0,20.0,15.5,-36.6,-21.1,453.8,30.0,
60.0,15.0,30.0,-5.8,-55.8,-61.6,498.8,30.0,
60.0,15.0,40.0,-20.9,-73.8,-94.7,540.9,30.0,
