TP,OPP,DTS,PNL Long,PNL Short,PNL Totale,Max Drawdown,Win Rate %,Median_CSV
180.0,45.0,30.0,50.25,-1.5,48.75,1107.75,80.0,
180.0,45.0,40.0,30.25,1.0,31.25,1147.75,80.0,
200.0,50.0,10.0,-153.5,-75.0,-228.5,1278.5,60.0,
200.0,50.0,20.0,-182.0,30.5,-151.5,1226.5,70.0,
200.0,50.0,30.0,-210.5,7.0,-203.5,1278.5,70.0,
200.0,50.0,40.0,-231.5,-16.5,-248.0,1323.0,70.0,
40.0,10.0,10.0,-132.0,-81.0,-213.0,612.5,30.0,
40.0,10.0,20.0,-147.5,-91.0,-238.5,638.0,30.0,
40.0,10.0,30.0,-164.5,-60.5,-225.0,635.0,40.0,
40.0,10.0,40.0,-130.5,-60.5,-191.0,611.0,40.0,
60.0,15.0,10.0,142.5,154.0,296.5,347.75,80.0,
60.0,15.0,20.0,131.25,177.25,308.5,343.25,80.0,
60.0,15.0,30.0,117.75,168.75,286.5,365.25,80.0,
60.0,15.0,40.0,104.25,160.25,264.5,387.25,80.0,
80.0,20.0,10.0,155.5,257.5,413.0,402.0,80.0,
80.0,20.0,20.0,147.0,244.0,391.0,424.0,80.0,
80.0,20.0,30.0,138.5,230.5,369.0,446.0,80.0,
80.0,20.0,40.0,201.0,217.0,418.0,419.0,80.0,
100.0,25.0,10.0,232.0,306.5,538.5,620.25,80.0,
100.0,25.0,20.0,300.25,416.25,716.5,546.0,90.0,
100.0,25.0,30.0,274.75,411.25,686.0,576.5,80.0,
100.0,25.0,40.0,249.25,406.25,655.5,607.0,70.0,
120.0,30.0,10.0,251.5,281.0,532.5,735.0,70.0,
120.0,30.0,20.0,231.5,245.5,477.0,790.5,70.0,
120.0,30.0,30.0,211.5,214.5,426.0,841.5,70.0,
120.0,30.0,40.0,192.5,183.5,376.0,891.5,60.0,
140.0,35.0,10.0,8.0,-75.75,-67.75,839.5,70.0,
140.0,35.0,20.0,-12.0,-107.75,-119.75,891.5,70.0,
140.0,35.0,30.0,-32.0,-139.75,-171.75,943.5,70.0,
140.0,35.0,40.0,-52.0,-171.75,-223.75,995.5,60.0,
160.0,40.0,10.0,-51.5,-235.0,-286.5,968.5,60.0,
160.0,40.0,20.0,-75.0,-240.0,-315.0,1017.0,60.0,
160.0,40.0,30.0,-98.5,-245.0,-343.5,1065.5,60.0,
160.0,40.0,40.0,-122.0,-168.0,-290.0,1034.0,70.0,
180.0,45.0,10.0,-85.25,-164.0,-249.25,1075.0,60.0,
180.0,45.0,20.0,-105.25,-184.0,-289.25,1115.0,60.0,
180.0,45.0,30.0,-125.25,-204.0,-329.25,1155.0,60.0,
180.0,45.0,40.0,-145.25,-224.0,-369.25,1195.0,60.0,
200.0,50.0,10.0,-208.5,-15.0,-223.5,1111.0,70.0,
200.0,50.0,20.0,-204.5,-30.0,-234.5,1147.0,70.0,
200.0,50.0,30.0,-130.0,-45.0,-175.0,1127.5,70.0,
200.0,50.0,40.0,-150.0,-60.0,-210.0,1162.5,70.0,
40.0,10.0,10.0,-115.0,-80.5,-195.5,580.0,30.0,
40.0,10.0,20.0,-133.5,-94.0,-227.5,612.0,20.0,
40.0,10.0,30.0,-152.0,-107.5,-259.5,644.0,20.0,
40.0,10.0,40.0,-170.5,-121.0,-291.5,676.0,20.0,
60.0,15.0,10.0,94.0,113.5,207.5,420.25,60.0,
60.0,15.0,20.0,77.75,83.0,160.75,467.0,60.0,
60.0,15.0,30.0,59.25,52.5,111.75,516.0,60.0,
60.0,15.0,40.0,40.75,22.0,62.75,565.0,60.0,
80.0,20.0,10.0,41.0,112.5,153.5,612.5,70.0,
80.0,20.0,20.0,9.0,89.0,98.0,668.0,60.0,
80.0,20.0,30.0,-23.0,65.5,42.5,723.5,50.0,
80.0,20.0,40.0,-55.0,42.0,-13.0,779.0,50.0,
100.0,25.0,10.0,196.5,94.25,290.75,746.75,60.0,
100.0,25.0,20.0,173.0,62.25,235.25,802.25,60.0,
100.0,25.0,30.0,149.5,30.25,179.75,857.75,60.0,
100.0,25.0,40.0,151.0,-1.75,149.25,913.25,60.0,
120.0,30.0,10.0,183.0,263.0,446.0,814.0,70.0,
120.0,30.0,20.0,159.0,239.5,398.5,861.5,70.0,
120.0,30.0,30.0,130.5,220.5,351.0,909.0,70.0,
120.0,30.0,40.0,121.0,274.0,395.0,880.0,70.0,
140.0,35.0,10.0,100.75,130.75,231.5,837.75,70.0,
140.0,35.0,20.0,94.75,104.0,198.75,888.0,70.0,
140.0,35.0,30.0,71.25,84.25,155.5,931.25,70.0,
140.0,35.0,40.0,68.75,48.75,117.5,986.75,60.0,
160.0,40.0,10.0,-58.0,115.0,57.0,915.0,80.0,
160.0,40.0,20.0,-78.0,88.0,10.0,962.0,80.0,
160.0,40.0,30.0,-98.0,61.0,-37.0,1009.0,70.0,
160.0,40.0,40.0,-118.0,34.0,-84.0,1056.0,70.0,
180.0,45.0,10.0,-21.25,180.25,159.0,1031.25,80.0,
180.0,45.0,20.0,-44.75,160.25,115.5,1074.75,80.0,
180.0,45.0,30.0,27.0,140.25,167.25,1059.0,80.0,
180.0,45.0,40.0,12.0,120.25,132.25,1094.0,70.0,
200.0,50.0,10.0,36.5,-78.5,-42.0,1229.5,70.0,
200.0,50.0,20.0,31.0,-107.0,-76.0,1263.5,70.0,
200.0,50.0,30.0,121.5,-32.5,89.0,1163.5,80.0,
200.0,50.0,40.0,99.5,-2.5,97.0,1205.5,80.0,
40.0,10.0,10.0,-7.5,-76.0,-83.5,511.0,40.0,
40.0,10.0,20.0,-7.5,-55.5,-63.0,496.0,50.0,
40.0,10.0,30.0,-7.5,-60.5,-68.0,501.0,50.0,
40.0,10.0,40.0,-7.5,-65.5,-73.0,506.0,50.0,
60.0,15.0,10.0,285.0,348.5,633.5,340.75,80.0,
60.0,15.0,20.0,272.0,338.5,610.5,363.75,80.0,
60.0,15.0,30.0,255.0,336.0,591.0,390.75,80.0,
60.0,15.0,40.0,238.0,326.0,564.0,417.75,80.0,
80.0,20.0,10.0,143.5,166.5,310.0,503.0,70.0,
80.0,20.0,20.0,125.0,148.0,273.0,540.0,70.0,
80.0,20.0,30.0,106.5,129.5,236.0,577.0,70.0,
80.0,20.0,40.0,98.0,111.0,209.0,614.0,70.0,
100.0,25.0,10.0,174.25,221.75,396.0,649.0,60.0,
100.0,25.0,20.0,154.75,256.0,410.75,654.25,60.0,
100.0,25.0,30.0,192.0,234.0,426.0,660.25,60.0,
100.0,25.0,40.0,173.5,212.0,385.5,700.75,60.0,
120.0,30.0,10.0,100.0,110.5,210.5,764.5,60.0,
120.0,30.0,20.0,68.0,78.5,146.5,828.5,50.0,
120.0,30.0,30.0,36.0,147.0,183.0,831.0,60.0,
120.0,30.0,40.0,4.0,116.5,120.5,893.5,60.0,
140.0,35.0,10.0,25.75,-133.5,-107.75,886.5,50.0,
140.0,35.0,20.0,61.5,-80.25,-18.75,834.25,60.0,
140.0,35.0,30.0,34.5,-103.75,-69.25,884.75,60.0,
140.0,35.0,40.0,7.5,-35.5,-28.0,862.75,70.0,
160.0,40.0,10.0,44.0,-205.0,-161.0,1051.0,50.0,
160.0,40.0,20.0,12.0,-230.0,-218.0,1108.0,50.0,
160.0,40.0,30.0,-20.0,-255.0,-275.0,1165.0,50.0,
160.0,40.0,40.0,44.0,-178.0,-134.0,1066.0,60.0,
180.0,45.0,10.0,-62.25,-178.25,-240.5,1140.5,50.0,
180.0,45.0,20.0,11.5,-123.5,-112.0,1104.25,70.0,
180.0,45.0,30.0,-12.0,-51.75,-63.75,1092.0,70.0,
180.0,45.0,40.0,-35.5,-66.75,-102.25,1130.5,70.0,
200.0,50.0,10.0,87.5,-99.5,-12.0,1214.5,70.0,
200.0,50.0,20.0,62.5,-94.0,-31.5,1259.0,60.0,
200.0,50.0,30.0,155.0,-121.0,34.0,1218.5,60.0,
200.0,50.0,40.0,135.0,-148.0,-13.0,1265.5,60.0,
40.0,10.0,10.0,-72.5,-70.5,-143.0,589.0,50.0,
40.0,10.0,20.0,-72.5,-75.5,-148.0,594.0,40.0,
40.0,10.0,30.0,-72.5,-40.0,-112.5,569.0,50.0,
40.0,10.0,40.0,-72.5,-40.0,-112.5,569.0,50.0,
60.0,15.0,10.0,273.5,116.5,390.0,358.5,80.0,
60.0,15.0,20.0,263.5,141.0,404.5,354.5,80.0,
60.0,15.0,30.0,306.75,127.5,434.25,339.75,90.0,
60.0,15.0,40.0,301.75,164.75,466.5,315.75,90.0,
80.0,20.0,10.0,117.5,196.5,314.0,548.0,60.0,
80.0,20.0,20.0,94.0,166.0,260.0,602.0,60.0,
80.0,20.0,30.0,193.0,138.5,331.5,561.5,80.0,
80.0,20.0,40.0,183.0,118.0,301.0,602.0,80.0,
100.0,25.0,10.0,224.5,15.25,239.75,687.75,60.0,
100.0,25.0,20.0,199.0,-0.75,198.25,741.75,60.0,
100.0,25.0,30.0,173.5,-29.25,144.25,795.75,60.0,
100.0,25.0,40.0,148.0,-57.75,90.25,849.75,60.0,
120.0,30.0,10.0,51.5,-58.5,-7.0,787.0,60.0,
120.0,30.0,20.0,94.5,48.0,142.5,699.0,60.0,
120.0,30.0,30.0,67.5,33.0,100.5,741.0,60.0,
120.0,30.0,40.0,40.5,18.0,58.5,783.0,60.0,
140.0,35.0,10.0,80.0,-51.75,28.25,815.25,60.0,
140.0,35.0,20.0,136.75,-73.75,63.0,798.0,60.0,
140.0,35.0,30.0,116.75,-95.75,21.0,840.0,60.0,
140.0,35.0,40.0,96.75,-117.75,-21.0,882.0,60.0,
160.0,40.0,10.0,21.5,-169.5,-148.0,988.0,60.0,
160.0,40.0,20.0,-7.0,-205.0,-212.0,1052.0,50.0,
160.0,40.0,30.0,149.0,-143.5,5.5,896.5,70.0,
160.0,40.0,40.0,134.0,-174.0,-40.0,942.0,70.0,
180.0,45.0,10.0,57.5,-231.25,-173.75,1053.5,60.0,
180.0,45.0,20.0,56.5,-266.75,-210.25,1112.5,60.0,
180.0,45.0,30.0,140.25,-207.0,-66.75,1014.0,70.0,
180.0,45.0,40.0,121.75,-212.0,-90.25,1037.5,70.0,
200.0,50.0,10.0,45.0,-179.5,-134.5,1224.5,60.0,
200.0,50.0,20.0,25.0,-211.5,-186.5,1276.5,60.0,
200.0,50.0,30.0,5.0,-140.5,-135.5,1265.5,60.0,
200.0,50.0,40.0,3.5,-164.0,-160.5,1290.5,60.0,
40.0,10.0,10.0,-51.0,-63.5,-114.5,627.5,30.0,
40.0,10.0,20.0,-71.5,-61.5,-133.0,656.5,30.0,
40.0,10.0,30.0,-93.5,-88.5,-182.0,705.5,20.0,
40.0,10.0,40.0,-115.5,-115.5,-231.0,754.5,20.0,
60.0,15.0,10.0,162.75,282.75,445.5,450.0,60.0,
60.0,15.0,20.0,147.75,267.75,415.5,480.0,60.0,
60.0,15.0,30.0,132.75,252.75,385.5,510.0,60.0,
60.0,15.0,40.0,117.75,288.5,406.25,496.75,60.0,
80.0,20.0,10.0,341.5,404.0,745.5,452.5,90.0,
80.0,20.0,20.0,323.0,390.0,713.0,485.0,80.0,
80.0,20.0,30.0,360.5,429.5,790.0,432.0,90.0,
80.0,20.0,40.0,347.0,421.0,768.0,454.0,90.0,
100.0,25.0,10.0,199.25,321.75,521.0,612.75,60.0,
100.0,25.0,20.0,181.0,312.25,493.25,653.0,60.0,
100.0,25.0,30.0,225.25,354.5,579.75,602.75,70.0,
100.0,25.0,40.0,208.25,341.0,549.25,633.25,70.0,
120.0,30.0,10.0,174.0,203.0,377.0,733.0,70.0,
120.0,30.0,20.0,147.0,179.5,326.5,783.5,70.0,
120.0,30.0,30.0,196.5,156.0,352.5,781.5,70.0,
120.0,30.0,40.0,174.5,218.5,393.0,760.5,70.0,
140.0,35.0,10.0,86.5,144.5,231.0,721.0,80.0,
140.0,35.0,20.0,85.5,121.0,206.5,763.0,70.0,
140.0,35.0,30.0,67.0,184.25,251.25,735.75,70.0,
140.0,35.0,40.0,48.5,171.0,219.5,767.5,70.0,
160.0,40.0,10.0,-2.0,11.0,9.0,911.0,70.0,
160.0,40.0,20.0,45.0,76.0,121.0,839.0,70.0,
160.0,40.0,30.0,21.5,60.0,81.5,878.5,70.0,
160.0,40.0,40.0,-2.0,38.0,36.0,924.0,70.0,
180.0,45.0,10.0,12.5,-130.0,-117.5,1017.5,70.0,
180.0,45.0,20.0,-11.0,-63.25,-74.25,1010.25,80.0,
180.0,45.0,30.0,-34.5,1.5,-33.0,1000.5,70.0,
180.0,45.0,40.0,-58.0,-20.5,-78.5,1046.0,70.0,
200.0,50.0,10.0,-10.0,-94.5,-104.5,1174.5,70.0,
200.0,50.0,20.0,-30.0,-126.5,-156.5,1226.5,70.0,
200.0,50.0,30.0,-50.0,-144.0,-194.0,1264.0,70.0,
200.0,50.0,40.0,-45.0,-49.5,-94.5,1217.0,80.0,
40.0,10.0,10.0,-61.5,-94.0,-155.5,581.0,30.0,
40.0,10.0,20.0,-36.0,-121.0,-157.0,587.5,30.0,
40.0,10.0,30.0,-36.0,-77.0,-113.0,554.0,30.0,
40.0,10.0,40.0,-36.0,-94.0,-130.0,571.0,30.0,
60.0,15.0,10.0,83.25,146.25,229.5,399.0,80.0,
60.0,15.0,20.0,84.5,132.75,217.25,418.75,60.0,
60.0,15.0,30.0,99.75,119.25,219.0,425.25,70.0,
60.0,15.0,40.0,74.25,105.75,180.0,464.25,70.0,
80.0,20.0,10.0,283.0,234.5,517.5,455.5,80.0,
80.0,20.0,20.0,273.0,221.0,494.0,479.0,80.0,
80.0,20.0,30.0,263.0,207.5,470.5,502.5,80.0,
80.0,20.0,40.0,252.0,194.0,446.0,527.0,80.0,
100.0,25.0,10.0,181.25,265.5,446.75,618.25,70.0,
100.0,25.0,20.0,171.25,238.5,409.75,655.25,70.0,
100.0,25.0,30.0,161.25,211.5,372.75,692.25,60.0,
100.0,25.0,40.0,151.25,184.5,335.75,729.25,60.0,
120.0,30.0,10.0,309.0,115.0,424.0,753.5,70.0,
120.0,30.0,20.0,282.0,83.0,365.0,812.5,60.0,
120.0,30.0,30.0,331.5,127.5,459.0,751.5,70.0,
120.0,30.0,40.0,309.5,100.5,410.0,800.5,70.0,
140.0,35.0,10.0,99.0,-168.5,-69.5,815.0,70.0,
140.0,35.0,20.0,68.5,-197.0,-128.5,874.0,70.0,
140.0,35.0,30.0,38.0,-225.5,-187.5,933.0,70.0,
140.0,35.0,40.0,7.5,-254.0,-246.5,992.0,50.0,
160.0,40.0,10.0,38.5,-208.5,-170.0,992.0,60.0,
160.0,40.0,20.0,15.0,-66.0,-51.0,927.0,80.0,
160.0,40.0,30.0,-8.5,-81.0,-89.5,965.5,80.0,
160.0,40.0,40.0,-32.0,-96.0,-128.0,1004.0,70.0,
180.0,45.0,10.0,-32.0,-176.0,-208.0,1153.0,60.0,
180.0,45.0,20.0,-64.0,-208.0,-272.0,1217.0,60.0,
180.0,45.0,30.0,-96.0,-240.0,-336.0,1281.0,60.0,
180.0,45.0,40.0,-128.0,-159.75,-287.75,1257.5,70.0,
200.0,50.0,10.0,-138.5,119.0,-19.5,1089.5,80.0,
200.0,50.0,20.0,-157.0,100.5,-56.5,1126.5,80.0,
200.0,50.0,30.0,-175.5,96.5,-79.0,1149.0,80.0,
200.0,50.0,40.0,-194.0,74.5,-119.5,1189.5,80.0,
40.0,10.0,10.0,-103.5,-49.5,-153.0,540.5,20.0,
40.0,10.0,20.0,-125.5,-35.5,-161.0,554.0,30.0,
40.0,10.0,30.0,-137.5,-45.5,-183.0,586.0,30.0,
40.0,10.0,40.0,-159.5,-55.5,-215.0,618.0,30.0,
60.0,15.0,10.0,223.0,115.25,338.25,337.5,80.0,
60.0,15.0,20.0,218.0,93.25,311.25,364.5,80.0,
60.0,15.0,30.0,213.0,71.25,284.25,391.5,80.0,
60.0,15.0,40.0,208.0,49.25,257.25,418.5,80.0,
80.0,20.0,10.0,253.0,131.5,384.5,483.5,70.0,
80.0,20.0,20.0,231.0,113.0,344.0,524.0,70.0,
80.0,20.0,30.0,208.5,151.0,359.5,522.5,70.0,
80.0,20.0,40.0,183.0,141.0,324.0,558.0,70.0,
100.0,25.0,10.0,350.0,259.0,609.0,584.75,80.0,
100.0,25.0,20.0,340.0,240.5,580.5,613.25,80.0,
100.0,25.0,30.0,330.0,222.0,552.0,641.75,80.0,
100.0,25.0,40.0,320.0,203.5,523.5,670.25,80.0,
120.0,30.0,10.0,193.0,324.5,517.5,664.5,60.0,
120.0,30.0,20.0,162.5,314.5,477.0,705.0,60.0,
120.0,30.0,30.0,132.0,304.5,436.5,745.5,60.0,
120.0,30.0,40.0,101.5,309.5,411.0,786.0,60.0,
140.0,35.0,10.0,-13.0,60.25,47.25,726.25,60.0,
140.0,35.0,20.0,-36.5,41.75,5.25,768.25,60.0,
140.0,35.0,30.0,-42.5,23.25,-19.25,792.75,60.0,
140.0,35.0,40.0,-69.5,4.75,-64.75,838.25,60.0,
160.0,40.0,10.0,22.0,-13.0,9.0,911.0,70.0,
160.0,40.0,20.0,15.0,27.0,42.0,900.0,80.0,
160.0,40.0,30.0,-8.5,2.5,-6.0,948.0,80.0,
160.0,40.0,40.0,-32.0,-28.0,-60.0,1002.0,80.0,
180.0,45.0,10.0,27.5,-47.75,-20.25,1066.5,70.0,
180.0,45.0,20.0,85.5,-64.25,21.25,1079.0,70.0,
180.0,45.0,30.0,58.5,-99.75,-41.25,1141.5,60.0,
180.0,45.0,40.0,31.5,-135.25,-103.75,1204.0,60.0,
200.0,50.0,10.0,-107.0,-125.0,-232.0,1282.0,70.0,
200.0,50.0,20.0,-139.0,-150.0,-289.0,1339.0,70.0,
200.0,50.0,30.0,-53.5,-160.5,-214.0,1291.5,70.0,
200.0,50.0,40.0,-80.5,-189.0,-269.5,1347.0,60.0,
40.0,10.0,10.0,-116.0,-183.0,-299.0,672.5,10.0,
40.0,10.0,20.0,-104.0,-171.0,-275.0,668.5,20.0,
40.0,10.0,30.0,-117.5,-189.5,-307.0,700.5,20.0,
40.0,10.0,40.0,-131.0,-208.0,-339.0,732.5,20.0,
60.0,15.0,10.0,127.75,149.75,277.5,358.5,80.0,
60.0,15.0,20.0,150.0,139.75,289.75,353.75,80.0,
60.0,15.0,30.0,136.5,129.75,266.25,377.25,80.0,
60.0,15.0,40.0,123.0,119.75,242.75,400.75,80.0,
80.0,20.0,10.0,138.0,189.0,327.0,506.0,70.0,
80.0,20.0,20.0,128.0,165.0,293.0,540.0,60.0,
80.0,20.0,30.0,118.0,191.0,309.0,535.0,70.0,
80.0,20.0,40.0,108.0,169.0,277.0,567.0,70.0,
100.0,25.0,10.0,243.0,119.0,362.0,684.25,60.0,
100.0,25.0,20.0,227.0,95.5,322.5,723.75,60.0,
100.0,25.0,30.0,257.25,138.25,395.5,677.0,70.0,
100.0,25.0,40.0,231.75,119.75,351.5,721.0,70.0,
120.0,30.0,10.0,190.5,188.0,378.5,665.5,70.0,
120.0,30.0,20.0,175.5,228.0,403.5,657.0,70.0,
120.0,30.0,30.0,160.5,213.0,373.5,687.0,70.0,
120.0,30.0,40.0,160.5,198.0,358.5,717.0,70.0,
140.0,35.0,10.0,-53.25,137.5,84.25,792.5,80.0,
140.0,35.0,20.0,-73.25,110.5,37.25,839.5,70.0,
140.0,35.0,30.0,-6.5,83.5,77.0,817.25,70.0,
140.0,35.0,40.0,-21.5,56.5,35.0,859.25,70.0,
160.0,40.0,10.0,-39.0,-63.5,-102.5,914.5,60.0,
160.0,40.0,20.0,-66.0,-99.0,-165.0,977.0,60.0,
160.0,40.0,30.0,-93.0,-134.5,-227.5,1039.5,50.0,
160.0,40.0,40.0,-120.0,-170.0,-290.0,1102.0,50.0,
180.0,45.0,10.0,-10.0,-115.25,-125.25,1106.25,60.0,
180.0,45.0,20.0,-33.5,-124.75,-158.25,1161.75,60.0,
180.0,45.0,30.0,-57.0,-156.75,-213.75,1217.25,60.0,
180.0,45.0,40.0,-80.5,-188.75,-269.25,1272.75,60.0,
200.0,50.0,10.0,45.5,-171.0,-125.5,1228.0,70.0,
200.0,50.0,20.0,18.5,-199.5,-181.0,1283.5,70.0,
200.0,50.0,30.0,-8.5,-228.0,-236.5,1339.0,70.0,
200.0,50.0,40.0,-35.5,-256.5,-292.0,1394.5,70.0,
40.0,10.0,10.0,-138.5,-108.0,-246.5,600.5,20.0,
40.0,10.0,20.0,-150.5,-73.5,-224.0,594.0,30.0,
40.0,10.0,30.0,-164.0,-87.0,-251.0,621.0,20.0,
40.0,10.0,40.0,-177.5,-100.5,-278.0,648.0,20.0,
60.0,15.0,10.0,256.75,46.5,303.25,353.0,80.0,
60.0,15.0,20.0,251.75,72.25,324.0,339.75,80.0,
60.0,15.0,30.0,246.75,62.25,309.0,354.75,80.0,
60.0,15.0,40.0,241.75,52.25,294.0,369.75,80.0,
80.0,20.0,10.0,120.5,174.5,295.0,515.0,70.0,
80.0,20.0,20.0,93.0,166.0,259.0,561.0,70.0,
80.0,20.0,30.0,185.0,203.5,388.5,488.5,80.0,
80.0,20.0,40.0,233.0,251.0,484.0,417.0,90.0,
100.0,25.0,10.0,321.5,440.25,761.75,609.5,80.0,
100.0,25.0,20.0,359.25,426.75,786.0,599.0,80.0,
100.0,25.0,30.0,407.0,413.25,820.25,577.25,80.0,
100.0,25.0,40.0,393.5,399.75,793.25,604.25,80.0,
120.0,30.0,10.0,317.0,203.0,520.0,645.5,70.0,
120.0,30.0,20.0,307.0,251.0,558.0,622.5,70.0,
120.0,30.0,30.0,297.0,247.5,544.5,651.0,70.0,
120.0,30.0,40.0,287.0,229.0,516.0,679.5,70.0,
140.0,35.0,10.0,51.75,90.5,142.25,794.0,60.0,
140.0,35.0,20.0,21.25,62.0,83.25,853.0,60.0,
140.0,35.0,30.0,-9.25,120.25,111.0,842.75,70.0,
140.0,35.0,40.0,-39.75,96.75,57.0,896.75,70.0,
160.0,40.0,10.0,47.5,-158.5,-111.0,953.0,70.0,
160.0,40.0,20.0,17.0,-187.0,-170.0,1012.0,70.0,
160.0,40.0,30.0,-13.5,-215.5,-229.0,1071.0,70.0,
160.0,40.0,40.0,58.0,-244.0,-186.0,1060.0,70.0,
180.0,45.0,10.0,-10.0,-65.75,-75.75,1101.75,70.0,
180.0,45.0,20.0,-33.5,27.0,-6.5,1055.0,70.0,
180.0,45.0,30.0,-57.0,0.0,-57.0,1105.5,70.0,
180.0,45.0,40.0,-80.5,76.75,-3.75,1077.0,70.0,
200.0,50.0,10.0,-191.0,65.0,-126.0,1178.5,60.0,
200.0,50.0,20.0,-219.5,50.0,-169.5,1222.0,60.0,
200.0,50.0,30.0,-145.0,35.0,-110.0,1187.5,60.0,
200.0,50.0,40.0,-165.0,142.5,-22.5,1125.0,70.0,
40.0,10.0,10.0,-126.5,-28.0,-154.5,540.0,30.0,
40.0,10.0,20.0,-111.0,-33.0,-144.0,534.5,40.0,
40.0,10.0,30.0,-121.0,-38.0,-159.0,549.5,30.0,
40.0,10.0,40.0,-131.0,-43.0,-174.0,564.5,30.0,
60.0,15.0,10.0,169.25,191.25,360.5,356.5,80.0,
60.0,15.0,20.0,147.25,177.75,325.0,392.0,70.0,
60.0,15.0,30.0,171.0,163.5,334.5,390.0,70.0,
60.0,15.0,40.0,154.0,146.5,300.5,424.0,70.0,
80.0,20.0,10.0,136.5,254.0,390.5,595.5,80.0,
80.0,20.0,20.0,159.0,275.0,434.0,572.0,90.0,
80.0,20.0,30.0,192.0,312.5,504.5,527.5,80.0,
80.0,20.0,40.0,177.0,299.0,476.0,556.0,80.0,
100.0,25.0,10.0,231.25,169.0,400.25,639.75,80.0,
100.0,25.0,20.0,221.25,154.75,376.0,664.0,80.0,
100.0,25.0,30.0,211.25,127.75,339.0,701.0,80.0,
100.0,25.0,40.0,201.25,172.0,373.25,680.5,80.0,
120.0,30.0,10.0,99.0,202.0,301.0,624.5,80.0,
120.0,30.0,20.0,72.0,183.5,255.5,670.0,80.0,
120.0,30.0,30.0,121.5,241.5,363.0,594.0,90.0,
120.0,30.0,40.0,99.5,228.0,327.5,629.5,80.0,
140.0,35.0,10.0,-100.25,53.5,-46.75,801.0,70.0,
140.0,35.0,20.0,-135.75,111.75,-24.0,795.75,70.0,
140.0,35.0,30.0,-91.5,93.25,1.75,787.5,70.0,
140.0,35.0,40.0,-118.5,92.25,-26.25,833.0,70.0,
160.0,40.0,10.0,71.5,14.0,85.5,862.5,70.0,
160.0,40.0,20.0,53.0,74.0,127.0,843.0,70.0,
160.0,40.0,30.0,34.5,47.0,81.5,888.5,70.0,
160.0,40.0,40.0,16.0,20.0,36.0,934.0,70.0,
180.0,45.0,10.0,23.25,-6.5,16.75,953.0,80.0,
180.0,45.0,20.0,8.25,-26.5,-18.25,988.0,80.0,
180.0,45.0,30.0,27.75,-46.5,-18.75,1011.0,80.0,
180.0,45.0,40.0,16.0,-66.5,-50.5,1042.75,80.0,
200.0,50.0,10.0,-119.5,84.5,-35.0,1112.5,80.0,
200.0,50.0,20.0,-31.5,148.5,117.0,1065.5,80.0,
200.0,50.0,30.0,-58.5,134.0,75.5,1107.0,80.0,
200.0,50.0,40.0,33.5,112.0,145.5,1077.0,80.0,
40.0,10.0,10.0,-50.5,-36.0,-86.5,585.0,40.0,
40.0,10.0,20.0,-67.5,-54.5,-122.0,620.5,40.0,
40.0,10.0,30.0,-84.5,-73.0,-157.5,656.0,40.0,
40.0,10.0,40.0,-101.5,-91.5,-193.0,691.5,30.0,
60.0,15.0,10.0,93.5,71.0,164.5,443.75,60.0,
60.0,15.0,20.0,70.0,50.25,120.25,488.0,60.0,
60.0,15.0,30.0,46.5,23.25,69.75,538.5,60.0,
60.0,15.0,40.0,23.0,-3.75,19.25,589.0,60.0,
80.0,20.0,10.0,292.0,177.0,469.0,517.0,80.0,
80.0,20.0,20.0,283.0,162.0,445.0,541.0,80.0,
80.0,20.0,30.0,264.5,147.0,411.5,574.5,70.0,
80.0,20.0,40.0,246.0,132.0,378.0,608.0,70.0,
100.0,25.0,10.0,312.75,196.5,509.25,724.5,60.0,
100.0,25.0,20.0,289.25,178.0,467.25,766.5,60.0,
100.0,25.0,30.0,265.75,159.5,425.25,808.5,60.0,
100.0,25.0,40.0,242.25,141.0,383.25,850.5,60.0,
120.0,30.0,10.0,147.0,258.0,405.0,723.0,70.0,
120.0,30.0,20.0,120.0,243.0,363.0,765.0,60.0,
120.0,30.0,30.0,93.0,243.0,336.0,807.0,60.0,
120.0,30.0,40.0,66.0,228.0,294.0,849.0,60.0,
140.0,35.0,10.0,216.0,53.5,269.5,764.75,80.0,
140.0,35.0,20.0,218.5,30.0,248.5,803.25,80.0,
140.0,35.0,30.0,203.5,6.5,210.0,841.75,70.0,
140.0,35.0,40.0,290.75,-17.0,273.75,806.0,80.0,
160.0,40.0,10.0,25.0,18.5,43.5,870.5,80.0,
160.0,40.0,20.0,-2.0,107.0,105.0,849.0,80.0,
160.0,40.0,30.0,-23.0,88.5,65.5,888.5,80.0,
160.0,40.0,40.0,-50.0,70.0,20.0,934.0,70.0,
180.0,45.0,10.0,-41.0,-89.25,-130.25,1097.75,70.0,
180.0,45.0,20.0,-73.0,-117.75,-190.75,1158.25,70.0,
180.0,45.0,30.0,-105.0,-146.25,-251.25,1218.75,70.0,
180.0,45.0,40.0,-137.0,-62.5,-199.5,1189.5,60.0,
200.0,50.0,10.0,-85.5,-141.0,-226.5,1214.0,70.0,
200.0,50.0,20.0,16.5,-169.5,-153.0,1190.5,60.0,
200.0,50.0,30.0,-14.0,-198.0,-212.0,1249.5,60.0,
200.0,50.0,40.0,-44.5,-226.5,-271.0,1308.5,60.0,
40.0,10.0,10.0,34.5,-98.5,-64.0,527.0,40.0,
40.0,10.0,20.0,29.5,-108.5,-79.0,542.0,40.0,
