TP,OPP,DTS,PNL Long,PNL Short,PNL Totale,Max Drawdown,Win Rate %,Median_CSV
40.0,10.0,20.0,46.1,3.6,49.7,246.1,50.0,
40.0,10.0,30.0,37.7,-16.3,21.4,274.4,50.0,
40.0,10.0,40.0,29.4,-36.0,-6.6,302.4,40.0,
60.0,15.0,10.0,9.5,5.1,14.6,365.8,60.0,
60.0,15.0,20.0,-15.1,-14.3,-29.4,409.8,60.0,
60.0,15.0,30.0,-10.8,-34.5,-45.3,430.8,50.0,
60.0,15.0,40.0,-30.2,-56.5,-86.7,472.2,50.0,
80.0,20.0,10.0,74.0,-19.3,54.7,536.4,60.0,
80.0,20.0,20.0,48.1,-37.9,10.2,580.9,60.0,
80.0,20.0,30.0,56.5,-56.5,0.0,597.3,50.0,
80.0,20.0,40.0,36.3,-74.5,-38.2,635.5,40.0,
100.0,25.0,10.0,59.6,-102.5,-42.9,689.1,40.0,
100.0,25.0,20.0,41.4,-92.3,-50.9,705.7,40.0,
100.0,25.0,30.0,25.1,-110.9,-85.8,752.1,40.0,
100.0,25.0,40.0,1.3,-129.5,-128.2,794.5,30.0,
120.0,30.0,10.0,-108.3,-242.6,-350.9,956.3,30.0,
120.0,30.0,20.0,-126.3,-265.7,-392.0,1006.1,30.0,
120.0,30.0,30.0,-144.9,-289.6,-434.5,1048.6,30.0,
120.0,30.0,40.0,-163.5,-313.4,-476.9,1091.0,30.0,
140.0,35.0,10.0,-338.7,-302.9,-641.6,1350.2,30.0,
140.0,35.0,20.0,-358.8,-310.3,-669.1,1388.3,40.0,
140.0,35.0,30.0,-380.1,-329.5,-709.6,1428.8,30.0,
140.0,35.0,40.0,-400.3,-347.5,-747.8,1467.0,30.0,
40.0,10.0,10.0,-40.5,0.5,-40.0,287.3,30.0,
40.0,10.0,20.0,-43.0,-4.8,-47.8,309.9,20.0,
40.0,10.0,30.0,-51.0,-24.7,-75.7,344.7,30.0,
40.0,10.0,40.0,-71.8,-46.0,-117.8,389.8,20.0,
60.0,15.0,10.0,-26.3,21.8,-4.5,418.5,40.0,
60.0,15.0,20.0,-45.6,-3.6,-49.2,472.2,30.0,
60.0,15.0,30.0,-70.1,-30.2,-100.3,523.3,30.0,
60.0,15.0,40.0,-93.3,-20.6,-113.9,546.8,30.0,
80.0,20.0,10.0,48.2,31.5,79.7,495.4,60.0,
80.0,20.0,20.0,27.5,43.8,71.3,510.0,60.0,
80.0,20.0,30.0,6.7,25.9,32.6,548.7,60.0,
80.0,20.0,40.0,-13.5,12.5,-1.0,588.1,60.0,
100.0,25.0,10.0,17.6,-50.7,-33.1,661.8,40.0,
100.0,25.0,20.0,-0.6,-74.5,-75.1,703.8,30.0,
100.0,25.0,30.0,-22.3,-81.9,-104.2,740.5,30.0,
100.0,25.0,40.0,-38.5,-107.8,-146.3,797.8,30.0,
120.0,30.0,10.0,13.0,15.8,28.8,806.1,40.0,
120.0,30.0,20.0,-12.2,-2.2,-14.4,849.3,40.0,
120.0,30.0,30.0,-38.3,-20.8,-59.1,894.0,40.0,
120.0,30.0,40.0,-64.2,-39.4,-103.6,938.5,40.0,
140.0,35.0,10.0,15.2,-347.2,-332.0,1180.5,40.0,
140.0,35.0,20.0,4.8,-367.3,-362.5,1242.8,40.0,
140.0,35.0,30.0,-7.0,-388.6,-395.6,1286.5,40.0,
140.0,35.0,40.0,-28.0,-408.8,-436.8,1327.7,40.0,
40.0,10.0,10.0,-40.3,-5.0,-45.3,281.6,40.0,
40.0,10.0,20.0,-51.7,1.9,-49.8,290.0,40.0,
40.0,10.0,30.0,-63.2,-7.4,-70.6,310.8,40.0,
40.0,10.0,40.0,-74.7,11.7,-63.0,310.1,50.0,
60.0,15.0,10.0,22.8,60.1,82.9,353.4,60.0,
60.0,15.0,20.0,9.6,48.9,58.5,391.3,60.0,
60.0,15.0,30.0,-4.4,57.4,53.0,401.9,60.0,
60.0,15.0,40.0,-17.7,80.6,62.9,403.8,50.0,
80.0,20.0,10.0,68.0,-59.2,8.8,560.2,30.0,
80.0,20.0,20.0,38.9,-80.9,-42.0,617.0,30.0,
80.0,20.0,30.0,39.6,-68.3,-28.7,619.8,40.0,
80.0,20.0,40.0,49.5,-47.2,2.3,604.2,40.0,
100.0,25.0,10.0,56.0,-4.9,51.1,697.8,40.0,
100.0,25.0,20.0,68.8,5.3,74.1,693.4,50.0,
100.0,25.0,30.0,44.9,-12.0,32.9,742.2,50.0,
100.0,25.0,40.0,21.1,-32.7,-11.6,786.7,40.0,
120.0,30.0,10.0,-63.2,-91.9,-155.1,912.0,40.0,
120.0,30.0,20.0,-76.3,-108.0,-184.3,950.3,40.0,
120.0,30.0,30.0,-97.1,-134.1,-231.2,997.2,40.0,
120.0,30.0,40.0,-117.8,-111.0,-228.8,1006.6,50.0,
140.0,35.0,10.0,17.3,-174.7,-157.4,1123.0,40.0,
140.0,35.0,20.0,-0.7,-207.1,-207.8,1173.4,40.0,
140.0,35.0,30.0,-15.6,-241.1,-256.7,1222.3,40.0,
140.0,35.0,40.0,-35.8,-273.9,-309.7,1275.3,40.0,
40.0,10.0,10.0,-27.9,-45.6,-73.5,296.0,20.0,
40.0,10.0,20.0,-27.1,-70.5,-97.6,327.2,30.0,
40.0,10.0,30.0,-45.1,-70.8,-115.9,350.2,20.0,
40.0,10.0,40.0,-61.7,-60.4,-122.1,364.1,20.0,
60.0,15.0,10.0,-96.4,3.0,-93.4,446.0,30.0,
60.0,15.0,20.0,-77.3,7.3,-70.0,447.9,40.0,
60.0,15.0,30.0,-89.0,-8.7,-97.7,480.1,40.0,
60.0,15.0,40.0,-91.2,9.3,-81.9,483.8,40.0,
80.0,20.0,10.0,37.1,-72.3,-35.2,532.8,60.0,
80.0,20.0,20.0,47.1,-93.1,-46.0,563.6,30.0,
80.0,20.0,30.0,21.0,-112.3,-91.3,620.9,30.0,
80.0,20.0,40.0,-4.4,-136.9,-141.3,670.9,30.0,
100.0,25.0,10.0,33.0,-1.3,31.7,672.8,50.0,
100.0,25.0,20.0,7.5,-25.1,-17.6,725.1,50.0,
100.0,25.0,30.0,-23.9,-49.0,-72.9,780.4,40.0,
100.0,25.0,40.0,-55.0,-72.8,-127.8,835.3,30.0,
120.0,30.0,10.0,63.3,-98.8,-35.5,823.7,40.0,
120.0,30.0,20.0,42.3,-81.5,-39.2,836.5,40.0,
120.0,30.0,30.0,20.6,-105.4,-84.8,891.2,40.0,
120.0,30.0,40.0,-1.1,-129.2,-130.3,936.7,40.0,
140.0,35.0,10.0,-340.8,-333.0,-673.8,1540.7,30.0,
140.0,35.0,20.0,-315.2,-315.0,-630.2,1535.2,40.0,
140.0,35.0,30.0,-337.6,-336.3,-673.9,1578.9,40.0,
140.0,35.0,40.0,-358.6,-356.5,-715.1,1620.1,40.0,
40.0,10.0,10.0,1.8,14.7,16.5,266.5,50.0,
40.0,10.0,20.0,-13.0,-9.1,-22.1,305.1,50.0,
40.0,10.0,30.0,-7.4,-33.0,-40.4,327.5,50.0,
40.0,10.0,40.0,-20.9,-56.8,-77.7,364.8,40.0,
60.0,15.0,10.0,-20.8,32.4,11.6,375.1,50.0,
60.0,15.0,20.0,-13.1,4.8,-8.3,400.1,50.0,
60.0,15.0,30.0,-23.6,-23.9,-47.5,443.8,40.0,
60.0,15.0,40.0,-33.3,-51.5,-84.8,485.6,20.0,
80.0,20.0,10.0,17.7,-48.4,-30.7,522.8,40.0,
80.0,20.0,20.0,-5.1,-69.1,-74.2,566.3,30.0,
80.0,20.0,30.0,-28.1,-88.1,-116.2,608.3,30.0,
80.0,20.0,40.0,-50.5,-102.3,-152.8,650.9,30.0,
100.0,25.0,10.0,-72.7,-23.2,-95.9,702.5,40.0,
100.0,25.0,20.0,-93.4,-49.1,-142.5,749.1,20.0,
100.0,25.0,30.0,-114.2,-75.2,-189.4,796.0,20.0,
100.0,25.0,40.0,-134.9,-85.9,-220.8,842.6,20.0,
120.0,30.0,10.0,-167.0,142.6,-24.4,794.0,30.0,
120.0,30.0,20.0,-175.9,122.5,-53.4,836.6,30.0,
120.0,30.0,30.0,-194.5,101.7,-92.8,876.0,30.0,
120.0,30.0,40.0,-213.1,81.0,-132.1,915.3,30.0,
140.0,35.0,10.0,-173.8,-45.0,-218.8,1088.5,50.0,
140.0,35.0,20.0,-186.3,-54.3,-240.6,1142.1,50.0,
140.0,35.0,30.0,-162.3,-78.8,-241.1,1170.1,40.0,
140.0,35.0,40.0,-180.3,-102.0,-282.3,1211.3,30.0,
40.0,10.0,10.0,4.5,-27.0,-22.5,255.4,50.0,
40.0,10.0,20.0,13.7,-3.9,9.8,252.3,60.0,
40.0,10.0,30.0,8.4,-12.4,-4.0,269.1,50.0,
40.0,10.0,40.0,3.2,0.8,4.0,264.3,50.0,
60.0,15.0,10.0,-58.3,42.9,-15.4,408.1,60.0,
60.0,15.0,20.0,-90.3,19.6,-70.7,463.4,40.0,
60.0,15.0,30.0,-123.2,-1.4,-124.6,526.3,30.0,
60.0,15.0,40.0,-155.2,-26.0,-181.2,582.9,30.0,
80.0,20.0,10.0,-40.8,89.6,48.8,556.8,40.0,
80.0,20.0,20.0,-64.6,71.8,7.2,610.4,40.0,
80.0,20.0,30.0,-88.5,47.9,-40.6,658.2,40.0,
80.0,20.0,40.0,-111.7,30.7,-81.0,704.6,40.0,
100.0,25.0,10.0,-119.8,40.3,-79.5,720.7,50.0,
100.0,25.0,20.0,-141.2,18.6,-122.6,771.4,50.0,
100.0,25.0,30.0,-170.4,-3.1,-173.5,822.3,40.0,
100.0,25.0,40.0,-199.4,-24.8,-224.2,873.0,30.0,
120.0,30.0,10.0,-197.3,97.9,-99.4,875.4,50.0,
120.0,30.0,20.0,-221.3,77.8,-143.5,919.5,50.0,
120.0,30.0,30.0,-246.1,57.0,-189.1,974.2,50.0,
120.0,30.0,40.0,-270.9,36.3,-234.6,1019.7,40.0,
140.0,35.0,10.0,-466.7,-160.1,-626.8,1518.7,40.0,
140.0,35.0,20.0,-489.8,-178.1,-667.9,1570.4,40.0,
140.0,35.0,30.0,-514.3,-197.3,-711.6,1624.7,30.0,
140.0,35.0,40.0,-537.5,-215.3,-752.8,1665.9,30.0,
40.0,10.0,10.0,-31.5,50.3,18.8,256.3,50.0,
40.0,10.0,20.0,-39.8,32.7,-7.1,285.2,50.0,
40.0,10.0,30.0,-48.2,21.0,-27.2,311.3,50.0,
40.0,10.0,40.0,-56.5,3.4,-53.1,337.2,50.0,
60.0,15.0,10.0,83.2,43.0,126.2,350.6,50.0,
60.0,15.0,20.0,98.9,23.2,122.1,372.5,60.0,
60.0,15.0,30.0,86.1,-0.2,85.9,408.7,60.0,
60.0,15.0,40.0,74.1,-22.6,51.5,447.6,60.0,
80.0,20.0,10.0,38.3,47.8,86.1,492.7,50.0,
80.0,20.0,20.0,15.5,29.2,44.7,540.1,50.0,
80.0,20.0,30.0,-7.7,10.4,2.7,582.1,40.0,
80.0,20.0,40.0,-32.3,-9.8,-42.1,626.9,40.0,
100.0,25.0,10.0,59.5,38.7,98.2,644.3,60.0,
100.0,25.0,20.0,43.7,10.7,54.4,710.9,50.0,
100.0,25.0,30.0,55.1,-17.6,37.5,735.6,40.0,
100.0,25.0,40.0,29.2,-45.6,-16.4,789.5,40.0,
120.0,30.0,10.0,190.0,-38.2,151.8,804.4,70.0,
120.0,30.0,20.0,215.4,-27.9,187.5,797.6,70.0,
120.0,30.0,30.0,209.0,-51.8,157.2,837.0,60.0,
120.0,30.0,40.0,193.5,-75.6,117.9,876.3,60.0,
140.0,35.0,10.0,80.4,-193.7,-113.3,1189.6,40.0,
140.0,35.0,20.0,57.3,-214.7,-157.4,1231.4,30.0,
140.0,35.0,30.0,85.6,-237.1,-151.5,1237.0,30.0,
140.0,35.0,40.0,65.4,-258.1,-192.7,1278.2,30.0,
40.0,10.0,10.0,3.2,22.3,25.5,254.9,60.0,
40.0,10.0,20.0,-19.6,8.8,-10.8,294.2,50.0,
40.0,10.0,30.0,-42.6,20.0,-22.6,309.9,50.0,
40.0,10.0,40.0,-65.4,11.7,-53.7,341.0,50.0,
60.0,15.0,10.0,39.0,33.6,72.6,371.2,60.0,
60.0,15.0,20.0,24.6,10.7,35.3,422.0,30.0,
60.0,15.0,30.0,4.2,-11.8,-7.6,464.9,30.0,
60.0,15.0,40.0,-15.1,-40.3,-55.4,512.7,30.0,
80.0,20.0,10.0,64.8,87.2,152.0,437.9,50.0,
80.0,20.0,20.0,47.2,77.7,124.9,477.0,50.0,
80.0,20.0,30.0,29.5,68.2,97.7,510.2,50.0,
80.0,20.0,40.0,18.3,53.2,71.5,542.4,50.0,
100.0,25.0,10.0,-52.9,-10.4,-63.3,676.0,40.0,
100.0,25.0,20.0,-45.8,-31.1,-76.9,698.2,30.0,
100.0,25.0,30.0,-26.9,-12.6,-39.5,678.0,40.0,
100.0,25.0,40.0,-45.5,-28.1,-73.6,712.1,40.0,
120.0,30.0,10.0,98.3,-226.8,-128.5,862.3,50.0,
120.0,30.0,20.0,83.3,-198.7,-115.4,861.0,50.0,
120.0,30.0,30.0,67.8,-214.2,-146.4,892.0,40.0,
120.0,30.0,40.0,52.3,-229.7,-177.4,923.0,40.0,
140.0,35.0,10.0,-68.0,-649.6,-717.6,1525.8,40.0,
140.0,35.0,20.0,-83.0,-667.6,-750.6,1558.8,40.0,
140.0,35.0,30.0,-99.0,-634.0,-733.0,1552.7,50.0,
140.0,35.0,40.0,-114.0,-649.0,-763.0,1582.7,50.0,
40.0,10.0,10.0,-7.8,3.8,-4.0,277.4,50.0,
40.0,10.0,20.0,-28.5,-23.2,-51.7,325.1,50.0,
40.0,10.0,30.0,-49.3,-25.7,-75.0,351.6,50.0,
40.0,10.0,40.0,-70.0,-47.5,-117.5,394.1,30.0,
60.0,15.0,10.0,-51.4,36.1,-15.3,365.5,50.0,
60.0,15.0,20.0,-60.4,24.1,-36.3,391.0,50.0,
60.0,15.0,30.0,-70.0,11.3,-58.7,413.4,50.0,
60.0,15.0,40.0,-79.0,-0.7,-79.7,434.4,50.0,
80.0,20.0,10.0,3.6,1.6,5.2,517.3,40.0,
80.0,20.0,20.0,-24.4,-10.0,-34.4,562.9,40.0,
80.0,20.0,30.0,-52.7,-27.7,-80.4,608.9,40.0,
80.0,20.0,40.0,-80.3,-44.9,-125.2,653.7,40.0,
100.0,25.0,10.0,78.7,15.9,94.6,615.7,50.0,
100.0,25.0,20.0,60.1,-10.0,50.1,671.7,40.0,
100.0,25.0,30.0,41.5,-36.1,5.4,716.4,40.0,
100.0,25.0,40.0,22.9,-62.0,-39.1,760.9,40.0,
120.0,30.0,10.0,37.2,-81.8,-44.6,866.8,30.0,
120.0,30.0,20.0,6.9,-107.9,-101.0,923.2,30.0,
120.0,30.0,30.0,-24.5,-134.9,-159.4,981.6,30.0,
120.0,30.0,40.0,-55.6,-161.8,-217.4,1039.6,30.0,
140.0,35.0,10.0,-56.2,23.9,-32.3,1078.7,40.0,
140.0,35.0,20.0,-85.3,2.9,-82.4,1126.8,40.0,
140.0,35.0,30.0,-105.6,-19.5,-125.1,1190.7,20.0,
140.0,35.0,40.0,-79.0,-40.5,-119.5,1196.6,30.0,
40.0,10.0,10.0,-5.5,-28.1,-33.6,282.0,40.0,
40.0,10.0,20.0,-19.0,-48.1,-67.1,318.5,20.0,
40.0,10.0,30.0,-32.7,-69.3,-102.0,356.4,20.0,
40.0,10.0,40.0,-46.2,-91.1,-137.3,391.7,20.0,
60.0,15.0,10.0,47.5,-39.6,7.9,373.4,40.0,
60.0,15.0,20.0,42.3,-56.8,-14.5,404.8,40.0,
60.0,15.0,30.0,27.4,-74.9,-47.5,437.8,40.0,
60.0,15.0,40.0,48.8,-92.1,-43.3,442.8,40.0,
80.0,20.0,10.0,93.8,19.2,113.0,471.8,70.0,
80.0,20.0,20.0,80.3,3.7,84.0,512.8,60.0,
80.0,20.0,30.0,74.6,-11.8,62.8,546.0,50.0,
80.0,20.0,40.0,57.4,-26.8,30.6,578.2,40.0,
100.0,25.0,10.0,-61.7,-22.6,-84.3,688.9,40.0,
100.0,25.0,20.0,-48.0,-16.6,-64.6,694.0,50.0,
100.0,25.0,30.0,-68.8,-39.6,-108.4,737.8,50.0,
100.0,25.0,40.0,-81.9,-62.4,-144.3,781.3,50.0,
120.0,30.0,10.0,56.0,-26.9,29.1,780.0,70.0,
120.0,30.0,20.0,45.0,-49.1,-4.1,822.3,70.0,
120.0,30.0,30.0,24.2,-72.1,-47.9,866.1,50.0,
120.0,30.0,40.0,53.1,-94.9,-41.8,869.9,60.0,
140.0,35.0,10.0,-165.6,-300.2,-465.8,1399.4,20.0,
140.0,35.0,20.0,-178.1,-273.5,-451.6,1410.5,30.0,
140.0,35.0,30.0,-202.6,-298.0,-500.6,1459.5,30.0,
140.0,35.0,40.0,-225.8,-321.2,-547.0,1505.9,30.0,
40.0,10.0,10.0,45.3,-2.7,42.6,252.1,60.0,
40.0,10.0,20.0,30.8,-26.1,4.7,296.0,50.0,
40.0,10.0,30.0,12.8,-55.7,-42.9,343.6,40.0,
40.0,10.0,40.0,-3.8,-84.8,-88.6,389.3,40.0,
60.0,15.0,10.0,-17.7,38.9,21.2,407.6,60.0,
60.0,15.0,20.0,-6.3,30.6,24.3,419.2,60.0,
60.0,15.0,30.0,-22.3,1.9,-20.4,468.4,40.0,
60.0,15.0,40.0,-37.3,-25.7,-63.0,511.0,30.0,
80.0,20.0,10.0,-31.3,-20.0,-51.3,580.9,60.0,
80.0,20.0,20.0,-23.1,-10.5,-33.6,594.8,40.0,
80.0,20.0,30.0,-49.2,-29.1,-78.3,639.5,40.0,
80.0,20.0,40.0,-74.6,-47.1,-121.7,682.9,30.0,
100.0,25.0,10.0,-14.8,56.2,41.4,636.8,60.0,
100.0,25.0,20.0,-41.7,40.7,-1.0,686.8,60.0,
100.0,25.0,30.0,-68.7,25.2,-43.5,736.9,60.0,
100.0,25.0,40.0,-95.6,9.7,-85.9,779.3,50.0,
120.0,30.0,10.0,-79.2,-26.9,-106.1,881.8,50.0,
120.0,30.0,20.0,-103.2,-47.0,-150.2,932.0,50.0,
120.0,30.0,30.0,-128.0,-67.8,-195.8,974.7,50.0,
120.0,30.0,40.0,-152.8,-88.5,-241.3,1020.2,50.0,
140.0,35.0,10.0,-289.1,-593.9,-883.0,1693.1,30.0,
140.0,35.0,20.0,-272.0,-565.3,-837.3,1670.4,40.0,
140.0,35.0,30.0,-294.4,-584.5,-878.9,1722.6,30.0,
140.0,35.0,40.0,-315.4,-602.5,-917.9,1761.6,30.0,
40.0,10.0,10.0,-32.8,8.4,-24.4,278.1,40.0,
40.0,10.0,20.0,-59.8,-0.9,-60.7,317.4,20.0,
40.0,10.0,30.0,-87.2,-10.2,-97.4,354.1,20.0,
40.0,10.0,40.0,-88.7,-24.1,-112.8,373.6,30.0,
60.0,15.0,10.0,56.3,61.0,117.3,361.0,70.0,
60.0,15.0,20.0,43.0,40.0,83.0,413.3,70.0,
60.0,15.0,30.0,24.9,16.6,41.5,454.8,60.0,
60.0,15.0,40.0,7.7,-5.8,1.9,494.4,40.0,
80.0,20.0,10.0,32.4,-19.0,13.4,512.3,30.0,
80.0,20.0,20.0,11.7,-35.8,-24.1,555.8,30.0,
80.0,20.0,30.0,-9.1,-58.8,-67.9,599.6,30.0,
80.0,20.0,40.0,-29.3,-81.2,-110.5,642.2,30.0,
100.0,25.0,10.0,23.3,54.2,77.5,625.7,50.0,
100.0,25.0,20.0,-0.5,33.5,33.0,670.2,50.0,
100.0,25.0,30.0,-9.2,12.7,3.5,722.5,40.0,
100.0,25.0,40.0,-33.0,-8.0,-41.0,767.0,40.0,
120.0,30.0,10.0,-28.7,14.5,-14.2,924.4,70.0,
120.0,30.0,20.0,-51.8,-13.7,-65.5,975.7,60.0,
120.0,30.0,30.0,-66.6,-42.9,-109.5,1028.8,50.0,
120.0,30.0,40.0,-90.4,-71.9,-162.3,1081.6,50.0,
140.0,35.0,10.0,-87.2,-194.5,-281.7,1298.4,30.0,
140.0,35.0,20.0,-106.9,-171.0,-277.9,1316.7,40.0,
140.0,35.0,30.0,-138.8,-195.5,-334.3,1373.1,40.0,
140.0,35.0,40.0,-169.4,-208.1,-377.5,1426.9,40.0,
40.0,10.0,10.0,-21.5,0.5,-21.0,281.4,50.0,
40.0,10.0,20.0,-51.6,2.5,-49.1,312.7,40.0,
40.0,10.0,30.0,-82.1,-9.9,-92.0,358.6,20.0,
40.0,10.0,40.0,-111.3,-22.3,-133.6,400.2,20.0,
60.0,15.0,10.0,30.1,-18.2,11.9,421.5,50.0,
60.0,15.0,20.0,2.5,-39.1,-36.6,474.5,40.0,
60.0,15.0,30.0,-21.7,-61.2,-82.9,529.8,40.0,
60.0,15.0,40.0,-49.3,-86.6,-135.9,582.8,20.0,
80.0,20.0,10.0,32.2,-33.4,-1.2,567.5,60.0,
80.0,20.0,20.0,13.6,-60.3,-46.7,625.0,50.0,
80.0,20.0,30.0,-5.0,-87.3,-92.3,670.6,30.0,
80.0,20.0,40.0,-23.0,-113.5,-136.5,714.8,30.0,
100.0,25.0,10.0,-90.9,115.3,24.4,677.2,40.0,
100.0,25.0,20.0,-112.3,94.6,-17.7,719.3,40.0,
100.0,25.0,30.0,-141.5,82.7,-58.8,768.0,40.0,
100.0,25.0,40.0,-170.5,59.9,-110.6,819.8,40.0,
120.0,30.0,10.0,-161.2,69.6,-91.6,885.8,40.0,
120.0,30.0,20.0,-192.4,44.4,-148.0,969.4,40.0,
120.0,30.0,30.0,-224.7,18.3,-206.4,1027.8,40.0,
120.0,30.0,40.0,-256.8,-7.0,-263.8,1085.2,40.0,
140.0,35.0,10.0,-294.5,-112.4,-406.9,1328.8,30.0,
140.0,35.0,20.0,-320.6,-91.0,-411.6,1355.6,30.0,
140.0,35.0,30.0,-348.3,-117.6,-465.9,1409.9,30.0,
140.0,35.0,40.0,-374.5,-143.0,-517.5,1461.5,30.0,
40.0,10.0,10.0,-55.8,41.5,-14.3,318.6,40.0,
40.0,10.0,20.0,-82.0,42.2,-39.8,348.0,40.0,
40.0,10.0,30.0,-104.3,2.4,-101.9,416.1,30.0,
40.0,10.0,40.0,-107.7,-16.2,-123.9,441.3,20.0,
60.0,15.0,10.0,-41.8,103.6,61.8,413.5,60.0,
60.0,15.0,20.0,-65.0,80.4,15.4,473.4,60.0,
60.0,15.0,30.0,-89.5,55.9,-33.6,526.9,40.0,
60.0,15.0,40.0,-112.7,32.7,-80.0,573.3,20.0,
80.0,20.0,10.0,-82.7,75.2,-7.5,612.4,50.0,
80.0,20.0,20.0,-107.8,53.5,-54.3,665.2,40.0,
80.0,20.0,30.0,-139.2,31.8,-107.4,718.3,40.0,
80.0,20.0,40.0,-130.1,10.8,-119.3,737.0,30.0,
100.0,25.0,10.0,-43.7,32.5,-11.2,745.7,30.0,
100.0,25.0,20.0,-31.0,37.5,6.5,756.6,40.0,
100.0,25.0,30.0,-52.7,13.6,-39.1,802.2,40.0,
100.0,25.0,40.0,-66.8,-10.2,-77.0,847.7,40.0,
120.0,30.0,10.0,-37.2,87.1,49.9,874.0,50.0,
120.0,30.0,20.0,-61.2,58.9,-2.3,926.2,50.0,
120.0,30.0,30.0,-86.0,82.6,-3.4,950.9,50.0,
120.0,30.0,40.0,-61.2,157.4,96.2,889.4,70.0,
140.0,35.0,10.0,-224.3,-17.0,-241.3,1350.5,50.0,
140.0,35.0,20.0,-250.4,-37.1,-287.5,1396.7,50.0,
140.0,35.0,30.0,-222.1,-58.4,-280.5,1403.5,60.0,
140.0,35.0,40.0,-245.3,-78.6,-323.9,1446.9,60.0,
40.0,10.0,10.0,7.4,-4.0,3.4,300.8,40.0,
40.0,10.0,20.0,-18.5,-25.8,-44.3,348.5,40.0,
40.0,10.0,30.0,-48.0,-1.5,-49.5,364.4,30.0,
40.0,10.0,40.0,-76.0,-15.0,-91.0,405.9,30.0,
60.0,15.0,10.0,-13.2,-26.9,-40.1,413.9,20.0,
60.0,15.0,20.0,10.4,-49.3,-38.9,427.0,40.0,
60.0,15.0,30.0,-10.9,-72.7,-83.6,471.7,40.0,
60.0,15.0,40.0,-31.1,-89.3,-120.4,517.5,20.0,
80.0,20.0,10.0,41.9,51.5,93.4,502.9,60.0,
80.0,20.0,20.0,13.9,28.5,42.4,571.9,30.0,
80.0,20.0,30.0,-14.4,-0.7,-15.1,629.4,30.0,
80.0,20.0,40.0,-42.0,-29.1,-71.1,685.4,30.0,
100.0,25.0,10.0,-30.5,-26.3,-56.8,685.9,30.0,
100.0,25.0,20.0,-24.1,-16.1,-40.2,694.1,40.0,
100.0,25.0,30.0,-52.4,-27.1,-79.5,741.0,40.0,
100.0,25.0,40.0,-80.4,-45.7,-126.1,787.6,40.0,
120.0,30.0,10.0,-132.0,39.7,-92.3,939.2,50.0,
120.0,30.0,20.0,-153.0,19.6,-133.4,989.4,50.0,
120.0,30.0,30.0,-174.7,-1.2,-175.9,1031.9,50.0,
120.0,30.0,40.0,-196.4,-21.9,-218.3,1083.4,50.0,
140.0,35.0,10.0,-431.0,-191.5,-622.5,1442.2,20.0,
140.0,35.0,20.0,-455.0,-165.0,-620.0,1461.8,30.0,
140.0,35.0,30.0,-480.6,-186.3,-666.9,1508.7,30.0,
140.0,35.0,40.0,-504.6,-206.5,-711.1,1552.9,30.0,
40.0,10.0,10.0,27.9,27.7,55.6,235.3,70.0,
40.0,10.0,20.0,27.5,10.1,37.6,257.2,50.0,
40.0,10.0,30.0,10.7,-7.6,3.1,291.7,40.0,
40.0,10.0,40.0,-5.9,0.3,-5.6,304.3,40.0,
60.0,15.0,10.0,36.1,59.5,95.6,357.2,70.0,
60.0,15.0,20.0,9.3,55.0,64.3,393.0,60.0,
60.0,15.0,30.0,-18.3,45.4,27.1,430.2,60.0,
60.0,15.0,40.0,-45.1,36.4,-8.7,466.0,50.0,
80.0,20.0,10.0,-12.1,53.5,41.4,529.0,50.0,
80.0,20.0,20.0,-35.9,33.8,-2.1,572.5,40.0,
80.0,20.0,30.0,-59.8,13.9,-45.9,616.3,40.0,
80.0,20.0,40.0,-83.0,-5.5,-88.5,658.9,30.0,
100.0,25.0,10.0,-91.4,-20.1,-111.5,745.0,50.0,
100.0,25.0,20.0,-115.9,-43.9,-159.8,808.5,0.0,
100.0,25.0,30.0,-108.9,-27.2,-136.1,804.2,10.0,
100.0,25.0,40.0,-135.8,-47.9,-183.7,851.8,10.0,
120.0,30.0,10.0,-25.2,-282.5,-307.7,1022.1,30.0,
120.0,30.0,20.0,-50.4,-308.6,-359.0,1073.4,30.0,
120.0,30.0,30.0,-76.5,-326.5,-403.0,1126.5,20.0,
120.0,30.0,40.0,-102.4,-353.4,-455.8,1179.3,20.0,
140.0,35.0,10.0,-83.5,-179.3,-262.8,1166.0,40.0,
140.0,35.0,20.0,-114.7,-197.3,-312.0,1215.2,20.0,
140.0,35.0,30.0,-94.9,-216.5,-311.4,1226.1,20.0,
140.0,35.0,40.0,-123.3,-234.5,-357.8,1272.5,20.0,
40.0,10.0,10.0,-31.1,-41.3,-72.4,308.4,30.0,
40.0,10.0,20.0,-37.4,-69.7,-107.1,361.3,30.0,
40.0,10.0,30.0,-58.2,-106.7,-164.9,419.1,30.0,
40.0,10.0,40.0,-78.9,-139.0,-217.9,475.1,20.0,
60.0,15.0,10.0,60.5,-12.5,48.0,403.9,60.0,
60.0,15.0,20.0,47.1,-35.7,11.4,440.5,40.0,
60.0,15.0,30.0,33.3,-57.6,-24.3,476.2,40.0,
60.0,15.0,40.0,19.9,-80.8,-60.9,512.8,40.0,
80.0,20.0,10.0,108.4,-9.3,99.1,530.4,50.0,
80.0,20.0,20.0,95.4,-19.0,76.4,565.1,50.0,
80.0,20.0,30.0,74.6,-40.7,33.9,625.6,40.0,
