TP,OPP,DTS,PNL Long,PNL Short,PNL Totale,Max Drawdown,Win Rate %,Median_CSV
60.0,15.0,20.0,-115.7,2.7,-113.0,492.7,20.0,
60.0,15.0,30.0,-148.6,-23.5,-172.1,551.8,20.0,
80.0,20.0,10.0,-1.1,14.0,12.9,510.2,60.0,
80.0,20.0,20.0,-22.8,-1.5,-24.3,547.4,60.0,
80.0,20.0,30.0,-38.5,-17.0,-55.5,584.6,60.0,
100.0,25.0,10.0,181.9,-71.3,110.6,624.9,60.0,
100.0,25.0,20.0,166.4,-60.1,106.3,643.8,60.0,
100.0,25.0,30.0,150.9,-77.8,73.1,677.0,60.0,
120.0,30.0,10.0,139.1,-116.0,23.1,866.7,60.0,
120.0,30.0,20.0,124.1,-138.2,-14.1,903.9,50.0,
120.0,30.0,30.0,108.6,-161.2,-52.6,951.5,50.0,
40.0,10.0,10.0,-9.7,1.4,-8.3,312.4,50.0,
40.0,10.0,20.0,-17.3,-29.7,-47.0,359.7,30.0,
40.0,10.0,30.0,-41.2,-61.1,-102.3,415.0,10.0,
60.0,15.0,10.0,47.4,49.7,97.1,385.1,60.0,
60.0,15.0,20.0,12.4,30.3,42.7,448.5,50.0,
60.0,15.0,30.0,-23.7,14.6,-9.1,504.8,40.0,
80.0,20.0,10.0,75.3,14.2,89.5,520.8,70.0,
80.0,20.0,20.0,65.6,-9.6,56.0,578.3,60.0,
80.0,20.0,30.0,43.9,-33.5,10.4,623.9,50.0,
100.0,25.0,10.0,44.7,6.2,50.9,658.6,60.0,
100.0,25.0,20.0,18.8,-15.5,3.3,713.8,30.0,
100.0,25.0,30.0,-7.3,-37.2,-44.5,761.6,30.0,
120.0,30.0,10.0,59.6,98.0,157.6,811.0,60.0,
120.0,30.0,20.0,36.5,80.0,116.5,852.1,40.0,
120.0,30.0,30.0,12.6,61.4,74.0,894.6,40.0,
40.0,10.0,10.0,-28.7,-9.9,-38.6,273.1,40.0,
40.0,10.0,20.0,-45.3,-4.0,-49.3,289.8,40.0,
40.0,10.0,30.0,-58.5,-16.4,-74.9,316.2,40.0,
60.0,15.0,10.0,42.0,-6.6,35.4,367.3,50.0,
60.0,15.0,20.0,30.0,-29.8,0.2,402.5,30.0,
60.0,15.0,30.0,21.6,-53.0,-31.4,443.1,30.0,
80.0,20.0,10.0,14.9,8.4,23.3,565.0,50.0,
80.0,20.0,20.0,-16.2,-22.7,-38.9,627.2,40.0,
80.0,20.0,30.0,-47.6,-52.5,-100.1,688.4,40.0,
100.0,25.0,10.0,-10.3,-26.0,-36.3,725.0,50.0,
100.0,25.0,20.0,-2.8,-47.4,-50.2,777.1,60.0,
100.0,25.0,30.0,10.8,-76.6,-65.8,815.7,60.0,
120.0,30.0,10.0,-260.4,-29.7,-290.1,1113.0,30.0,
120.0,30.0,20.0,-291.6,-57.9,-349.5,1172.4,30.0,
120.0,30.0,30.0,-274.7,-40.6,-315.3,1164.5,40.0,
40.0,10.0,10.0,-53.2,-45.0,-98.2,327.6,20.0,
40.0,10.0,20.0,-63.8,-51.6,-115.4,360.3,20.0,
40.0,10.0,30.0,-86.9,-51.9,-138.8,389.9,30.0,
60.0,15.0,10.0,-93.2,6.2,-87.0,454.2,30.0,
60.0,15.0,20.0,-112.6,-14.7,-127.3,503.5,20.0,
60.0,15.0,30.0,-132.8,-36.8,-169.6,550.3,10.0,
80.0,20.0,10.0,74.6,80.1,154.7,476.5,70.0,
80.0,20.0,20.0,54.9,56.3,111.2,526.0,70.0,
80.0,20.0,30.0,35.0,32.4,67.4,569.8,60.0,
100.0,25.0,10.0,36.7,32.7,69.4,666.9,70.0,
100.0,25.0,20.0,58.0,35.6,93.6,670.5,70.0,
100.0,25.0,30.0,37.2,9.5,46.7,725.0,60.0,
120.0,30.0,10.0,32.5,-64.3,-31.8,835.2,30.0,
120.0,30.0,20.0,12.2,-88.3,-76.1,888.6,30.0,
120.0,30.0,30.0,-16.1,-113.1,-129.2,941.7,30.0,
40.0,10.0,10.0,-28.7,-24.1,-52.8,298.5,20.0,
40.0,10.0,20.0,-51.8,-48.1,-99.9,345.6,10.0,
40.0,10.0,30.0,-77.0,-72.4,-149.4,395.1,10.0,
60.0,15.0,10.0,-34.1,-51.9,-86.0,470.5,40.0,
60.0,15.0,20.0,-60.2,-72.9,-133.1,522.1,20.0,
60.0,15.0,30.0,-64.0,-100.1,-164.1,576.6,10.0,
80.0,20.0,10.0,-92.8,20.7,-72.1,561.9,20.0,
80.0,20.0,20.0,-114.5,-10.4,-124.9,632.7,20.0,
80.0,20.0,30.0,-136.2,-41.8,-178.0,685.8,10.0,
100.0,25.0,10.0,12.7,49.9,62.6,746.2,50.0,
100.0,25.0,20.0,-2.4,57.0,54.6,762.0,50.0,
100.0,25.0,30.0,-23.2,35.3,12.1,804.5,40.0,
120.0,30.0,10.0,14.8,254.2,269.0,798.2,90.0,
120.0,30.0,20.0,-11.3,236.2,224.9,851.4,80.0,
120.0,30.0,30.0,-29.2,217.6,188.4,897.0,80.0,
40.0,10.0,10.0,-65.1,15.3,-49.8,286.8,40.0,
40.0,10.0,20.0,-73.4,-12.7,-86.1,323.1,40.0,
40.0,10.0,30.0,-81.8,5.4,-76.4,325.4,40.0,
60.0,15.0,10.0,63.0,12.0,75.0,346.7,80.0,
60.0,15.0,20.0,48.0,0.0,48.0,378.2,50.0,
60.0,15.0,30.0,36.5,19.8,56.3,383.6,60.0,
80.0,20.0,10.0,-40.3,33.8,-6.5,509.0,50.0,
80.0,20.0,20.0,-49.8,18.0,-31.8,546.3,50.0,
80.0,20.0,30.0,-65.3,0.3,-65.0,579.5,40.0,
100.0,25.0,10.0,-31.1,-7.3,-38.4,653.4,50.0,
100.0,25.0,20.0,-46.6,-31.1,-77.7,692.7,40.0,
100.0,25.0,30.0,-62.1,-55.0,-117.1,732.1,40.0,
120.0,30.0,10.0,-209.8,19.8,-190.0,896.1,30.0,
120.0,30.0,20.0,-198.6,1.8,-196.8,915.5,40.0,
120.0,30.0,30.0,-221.6,-7.7,-229.3,957.1,40.0,
40.0,10.0,10.0,0.7,-12.8,-12.1,282.1,50.0,
40.0,10.0,20.0,-20.0,-36.8,-56.8,329.8,50.0,
40.0,10.0,30.0,-44.2,-62.0,-106.2,379.2,20.0,
60.0,15.0,10.0,29.8,40.0,69.8,305.6,70.0,
60.0,15.0,20.0,13.6,23.6,37.2,347.2,60.0,
60.0,15.0,30.0,-3.6,36.4,32.8,359.6,50.0,
80.0,20.0,10.0,-50.7,-17.8,-68.5,509.5,30.0,
80.0,20.0,20.0,-63.2,-36.5,-99.7,546.7,30.0,
80.0,20.0,30.0,-75.6,-59.5,-135.1,582.1,30.0,
100.0,25.0,10.0,75.6,-44.8,30.8,587.7,60.0,
100.0,25.0,20.0,60.1,-63.4,-3.3,629.4,50.0,
100.0,25.0,30.0,52.2,-80.7,-28.5,669.8,50.0,
120.0,30.0,10.0,-18.7,-202.1,-220.8,824.6,30.0,
120.0,30.0,20.0,-38.8,-205.5,-244.3,848.1,30.0,
120.0,30.0,30.0,-59.6,-228.5,-288.1,891.9,30.0,
40.0,10.0,10.0,-44.2,-20.8,-65.0,307.9,20.0,
40.0,10.0,20.0,-65.0,-26.4,-91.4,351.1,20.0,
40.0,10.0,30.0,-63.8,-48.5,-112.3,378.6,20.0,
60.0,15.0,10.0,-22.1,-0.6,-22.7,408.8,50.0,
60.0,15.0,20.0,-17.5,-31.2,-48.7,452.6,40.0,
60.0,15.0,30.0,-18.1,-28.8,-46.9,477.2,30.0,
80.0,20.0,10.0,0.6,-18.8,-18.2,563.5,40.0,
80.0,20.0,20.0,11.8,-14.5,-2.7,583.9,50.0,
80.0,20.0,30.0,-11.2,-38.4,-49.6,630.8,30.0,
100.0,25.0,10.0,-56.6,-66.9,-123.5,768.4,40.0,
100.0,25.0,20.0,-80.4,-90.7,-171.1,816.0,40.0,
100.0,25.0,30.0,-100.8,-114.6,-215.4,860.3,40.0,
120.0,30.0,10.0,-236.5,-102.2,-338.7,1031.4,40.0,
120.0,30.0,20.0,-245.4,-123.2,-368.6,1070.4,40.0,
120.0,30.0,30.0,-264.0,-144.9,-408.9,1119.8,40.0,
40.0,10.0,10.0,61.7,-32.7,29.0,232.4,50.0,
40.0,10.0,20.0,44.1,-50.5,-6.4,270.8,40.0,
40.0,10.0,30.0,32.4,-44.6,-12.2,291.9,50.0,
60.0,15.0,10.0,34.7,-0.7,34.0,392.9,50.0,
60.0,15.0,20.0,22.7,-17.9,4.8,422.1,50.0,
60.0,15.0,30.0,9.9,-6.2,3.7,427.9,50.0,
80.0,20.0,10.0,9.7,-120.9,-111.2,575.3,40.0,
80.0,20.0,20.0,-11.0,-122.9,-133.9,607.0,30.0,
80.0,20.0,30.0,-31.8,-118.9,-150.7,642.8,20.0,
100.0,25.0,10.0,-16.3,9.7,-6.6,696.8,40.0,
100.0,25.0,20.0,-37.0,25.5,-11.5,739.9,40.0,
100.0,25.0,30.0,-57.8,6.9,-50.9,779.3,40.0,
120.0,30.0,10.0,101.6,-32.1,69.5,850.8,60.0,
120.0,30.0,20.0,86.6,-52.2,34.4,895.0,50.0,
120.0,30.0,30.0,71.1,-73.0,-1.9,931.3,50.0,
40.0,10.0,10.0,24.7,14.7,39.4,232.3,60.0,
40.0,10.0,20.0,15.4,14.6,30.0,246.5,50.0,
40.0,10.0,30.0,6.1,21.5,27.6,258.1,50.0,
60.0,15.0,10.0,25.9,21.3,47.2,374.9,50.0,
60.0,15.0,20.0,-1.7,30.3,28.6,402.3,60.0,
60.0,15.0,30.0,-30.4,15.4,-15.0,445.9,50.0,
80.0,20.0,10.0,42.4,3.1,45.5,514.8,60.0,
80.0,20.0,20.0,23.8,13.6,37.4,544.8,60.0,
80.0,20.0,30.0,5.2,-4.1,1.1,581.1,60.0,
100.0,25.0,10.0,-48.0,16.0,-32.0,710.5,50.0,
100.0,25.0,20.0,-66.6,-7.8,-74.4,760.5,30.0,
100.0,25.0,30.0,-85.2,-31.7,-116.9,810.6,30.0,
120.0,30.0,10.0,25.2,-40.9,-15.7,789.6,30.0,
120.0,30.0,20.0,2.1,-61.0,-58.9,832.8,30.0,
120.0,30.0,30.0,-21.8,-81.8,-103.6,877.5,30.0,
40.0,10.0,10.0,2.1,21.1,23.2,277.3,70.0,
40.0,10.0,20.0,-24.4,15.5,-8.9,315.6,50.0,
40.0,10.0,30.0,-32.2,-6.6,-38.8,354.7,30.0,
60.0,15.0,10.0,12.6,40.1,52.7,385.3,40.0,
60.0,15.0,20.0,17.7,25.9,43.6,403.6,50.0,
60.0,15.0,30.0,30.9,7.0,37.9,416.8,50.0,
80.0,20.0,10.0,20.4,17.6,38.0,514.6,40.0,
80.0,20.0,20.0,24.7,30.2,54.9,517.3,50.0,
80.0,20.0,30.0,4.8,20.7,25.5,558.7,50.0,
100.0,25.0,10.0,-31.9,35.2,3.3,693.8,40.0,
100.0,25.0,20.0,-50.0,6.2,-43.8,748.5,30.0,
100.0,25.0,30.0,-73.9,-15.4,-89.3,801.6,30.0,
120.0,30.0,10.0,-178.1,-57.0,-235.1,1001.9,40.0,
120.0,30.0,20.0,-208.4,-88.2,-296.6,1069.5,40.0,
120.0,30.0,30.0,-239.8,-120.5,-360.3,1130.1,30.0,
40.0,10.0,10.0,-0.7,-60.6,-61.3,284.9,40.0,
40.0,10.0,20.0,-0.8,-78.5,-79.3,308.9,30.0,
40.0,10.0,30.0,-15.4,-99.7,-115.1,344.7,20.0,
60.0,15.0,10.0,67.5,-2.4,65.1,386.6,70.0,
60.0,15.0,20.0,45.5,-0.3,45.2,416.1,60.0,
60.0,15.0,30.0,24.5,-18.4,6.1,459.7,50.0,
80.0,20.0,10.0,-7.1,106.8,99.7,522.3,60.0,
80.0,20.0,20.0,-22.6,113.2,90.6,540.0,50.0,
80.0,20.0,30.0,-38.1,95.5,57.4,579.2,50.0,
100.0,25.0,10.0,12.2,65.7,77.9,653.6,60.0,
100.0,25.0,20.0,-18.9,54.7,35.8,710.9,40.0,
100.0,25.0,30.0,-48.1,36.1,-12.0,758.7,40.0,
120.0,30.0,10.0,-38.5,-184.1,-222.6,898.6,10.0,
120.0,30.0,20.0,-62.7,-212.6,-275.3,978.6,10.0,
120.0,30.0,30.0,-97.2,-244.9,-342.1,1045.4,10.0,
40.0,10.0,10.0,13.4,-13.3,0.1,237.2,50.0,
40.0,10.0,20.0,-3.3,-21.6,-24.9,262.2,40.0,
40.0,10.0,30.0,-20.1,-30.0,-50.1,287.4,40.0,
60.0,15.0,10.0,57.0,-25.0,32.0,383.8,40.0,
60.0,15.0,20.0,42.0,-37.0,5.0,410.8,40.0,
60.0,15.0,30.0,26.0,-49.9,-23.9,444.2,40.0,
80.0,20.0,10.0,2.5,90.3,92.8,508.8,60.0,
80.0,20.0,20.0,-15.1,71.7,56.6,545.0,60.0,
80.0,20.0,30.0,-32.8,53.1,20.3,581.3,60.0,
100.0,25.0,10.0,-45.1,-25.9,-71.0,678.5,40.0,
100.0,25.0,20.0,-68.8,-42.1,-110.9,726.1,40.0,
100.0,25.0,30.0,-55.6,-25.4,-81.0,715.6,40.0,
120.0,30.0,10.0,8.6,-141.3,-132.7,949.6,40.0,
120.0,30.0,20.0,-11.5,-164.4,-175.9,992.8,40.0,
120.0,30.0,30.0,-32.3,-188.3,-220.6,1037.5,40.0,
40.0,10.0,10.0,8.4,23.0,31.4,211.5,60.0,
40.0,10.0,20.0,-9.2,2.1,-7.1,250.0,60.0,
40.0,10.0,30.0,-2.4,-20.0,-22.4,273.0,40.0,
60.0,15.0,10.0,7.3,11.8,19.1,373.8,40.0,
60.0,15.0,20.0,-24.7,-13.6,-38.3,440.2,40.0,
60.0,15.0,30.0,-26.5,-35.7,-62.2,477.4,40.0,
80.0,20.0,10.0,12.2,-34.4,-22.2,531.5,40.0,
80.0,20.0,20.0,23.5,-54.3,-30.8,564.3,30.0,
80.0,20.0,30.0,0.5,-80.4,-79.9,613.4,30.0,
100.0,25.0,10.0,63.6,74.2,137.8,607.0,60.0,
100.0,25.0,20.0,50.5,60.1,110.6,641.8,60.0,
100.0,25.0,30.0,29.7,40.2,69.9,682.5,60.0,
120.0,30.0,10.0,-45.2,214.6,169.4,710.7,70.0,
120.0,30.0,20.0,-51.1,200.2,149.1,731.0,70.0,
120.0,30.0,30.0,-66.6,185.2,118.6,770.6,60.0,
40.0,10.0,10.0,-32.9,6.9,-26.0,303.8,30.0,
40.0,10.0,20.0,-40.5,-12.8,-53.3,335.0,30.0,
40.0,10.0,30.0,-42.9,-11.2,-54.1,348.3,50.0,
60.0,15.0,10.0,-63.9,36.0,-27.9,437.2,50.0,
60.0,15.0,20.0,-84.1,18.4,-65.7,479.5,50.0,
60.0,15.0,30.0,-105.4,25.2,-80.2,498.7,40.0,
80.0,20.0,10.0,68.8,72.6,141.4,482.5,70.0,
80.0,20.0,20.0,53.3,44.6,97.9,538.0,60.0,
80.0,20.0,30.0,37.8,22.3,60.1,581.8,60.0,
100.0,25.0,10.0,57.7,-40.6,17.1,702.6,60.0,
100.0,25.0,20.0,31.8,-59.2,-27.4,754.7,40.0,
100.0,25.0,30.0,13.3,-77.8,-64.5,799.4,40.0,
120.0,30.0,10.0,27.1,-0.3,26.8,865.2,50.0,
120.0,30.0,20.0,46.5,20.0,66.5,841.5,40.0,
120.0,30.0,30.0,24.8,-0.8,24.0,881.5,40.0,
40.0,10.0,10.0,18.0,-38.2,-20.2,289.0,30.0,
40.0,10.0,20.0,10.5,-61.1,-50.6,328.6,20.0,
40.0,10.0,30.0,-12.5,-87.6,-100.1,387.1,20.0,
60.0,15.0,10.0,89.5,-36.0,53.5,378.8,50.0,
60.0,15.0,20.0,102.6,-41.3,61.3,395.6,60.0,
60.0,15.0,30.0,84.5,-67.2,17.3,439.6,60.0,
80.0,20.0,10.0,60.1,-87.6,-27.5,525.6,40.0,
80.0,20.0,20.0,76.5,-87.5,-11.0,528.7,40.0,
80.0,20.0,30.0,58.6,-115.8,-57.2,580.9,40.0,
100.0,25.0,10.0,73.5,-62.7,10.8,672.0,50.0,
100.0,25.0,20.0,42.4,-87.5,-45.1,743.1,40.0,
100.0,25.0,30.0,11.0,-71.7,-60.7,774.9,40.0,
120.0,30.0,10.0,-75.8,-158.7,-234.5,943.8,20.0,
120.0,30.0,20.0,-101.9,-186.9,-288.8,998.1,20.0,
120.0,30.0,30.0,-128.9,-216.1,-345.0,1054.3,20.0,
40.0,10.0,10.0,-39.3,-28.5,-67.8,268.3,30.0,
40.0,10.0,20.0,-62.1,-33.8,-95.9,304.1,30.0,
40.0,10.0,30.0,-63.6,-38.0,-101.6,322.2,40.0,
60.0,15.0,10.0,-71.4,-27.2,-98.6,452.2,20.0,
60.0,15.0,20.0,-107.2,-6.5,-113.7,486.5,30.0,
60.0,15.0,30.0,-143.1,-5.8,-148.9,530.5,30.0,
80.0,20.0,10.0,-38.9,-73.7,-112.6,547.0,30.0,
80.0,20.0,20.0,-56.5,-102.7,-159.2,599.6,20.0,
80.0,20.0,30.0,-74.2,-131.9,-206.1,646.5,20.0,
100.0,25.0,10.0,-41.4,-96.4,-137.8,763.6,30.0,
100.0,25.0,20.0,-68.3,-116.7,-185.0,810.8,30.0,
100.0,25.0,30.0,-95.3,-144.6,-239.9,873.3,30.0,
120.0,30.0,10.0,-96.3,-59.6,-155.9,862.2,40.0,
120.0,30.0,20.0,-119.4,-80.6,-200.0,906.3,30.0,
120.0,30.0,30.0,-134.2,-102.3,-236.5,951.9,30.0,
40.0,10.0,10.0,7.1,20.9,28.0,277.7,70.0,
40.0,10.0,20.0,-4.7,3.3,-1.4,316.3,50.0,
40.0,10.0,30.0,-35.2,-14.4,-49.6,364.5,50.0,
60.0,15.0,10.0,18.4,11.5,29.9,406.7,40.0,
60.0,15.0,20.0,0.4,12.3,12.7,428.6,40.0,
60.0,15.0,30.0,-14.3,-11.1,-25.4,480.2,40.0,
80.0,20.0,10.0,6.7,3.7,10.4,522.2,40.0,
80.0,20.0,20.0,-15.6,-10.2,-25.8,576.4,30.0,
80.0,20.0,30.0,-39.9,-36.3,-76.2,626.8,30.0,
100.0,25.0,10.0,1.6,-35.2,-33.6,723.3,50.0,
100.0,25.0,20.0,-6.3,9.5,3.2,726.6,50.0,
100.0,25.0,30.0,-21.8,-11.3,-33.1,762.9,40.0,
120.0,30.0,10.0,-30.4,-38.6,-69.0,922.7,40.0,
120.0,30.0,20.0,-15.0,-26.2,-41.2,932.2,50.0,
120.0,30.0,30.0,-33.6,-47.9,-81.5,972.5,40.0,
40.0,10.0,10.0,-27.1,-6.0,-33.1,293.5,30.0,
40.0,10.0,20.0,-55.1,-28.8,-83.9,344.3,30.0,
40.0,10.0,30.0,-85.9,-51.8,-137.7,398.1,30.0,
60.0,15.0,10.0,30.7,56.1,86.8,335.5,60.0,
60.0,15.0,20.0,46.6,41.2,87.8,346.8,70.0,
60.0,15.0,30.0,44.7,50.7,95.4,348.9,70.0,
80.0,20.0,10.0,-1.8,50.5,48.7,525.4,50.0,
80.0,20.0,20.0,-25.2,65.8,40.6,557.7,60.0,
80.0,20.0,30.0,-61.0,45.0,-16.0,614.3,60.0,
100.0,25.0,10.0,21.3,-117.7,-96.4,784.4,30.0,
100.0,25.0,20.0,24.6,-146.7,-122.1,826.3,20.0,
100.0,25.0,30.0,-6.8,-175.9,-182.7,886.9,20.0,
120.0,30.0,10.0,-138.8,-378.1,-516.9,1124.7,0.0,
120.0,30.0,20.0,-158.8,-414.4,-573.2,1181.0,0.0,
120.0,30.0,30.0,-188.9,-446.6,-635.5,1252.4,0.0,
40.0,10.0,10.0,-16.8,-11.7,-28.5,292.1,30.0,
40.0,10.0,20.0,-26.4,-33.5,-59.9,330.7,40.0,
40.0,10.0,30.0,-28.9,-55.6,-84.5,363.0,30.0,
60.0,15.0,10.0,68.6,31.4,100.0,363.5,70.0,
60.0,15.0,20.0,76.3,12.9,89.2,388.0,70.0,
60.0,15.0,30.0,92.1,-9.2,82.9,406.5,80.0,
80.0,20.0,10.0,-30.1,69.0,38.9,525.8,50.0,
80.0,20.0,20.0,-48.8,55.0,6.2,570.5,50.0,
80.0,20.0,30.0,-72.0,28.9,-43.1,619.8,50.0,
100.0,25.0,10.0,-56.7,6.5,-50.2,699.6,50.0,
100.0,25.0,20.0,-77.0,-20.4,-97.4,746.8,40.0,
100.0,25.0,30.0,-103.1,-47.4,-150.5,799.9,30.0,
120.0,30.0,10.0,-116.3,-75.2,-191.5,880.0,30.0,
120.0,30.0,20.0,-142.4,-96.2,-238.6,927.1,20.0,
120.0,30.0,30.0,-125.6,-71.4,-197.0,914.4,30.0,
40.0,10.0,10.0,-1.1,-31.7,-32.8,264.1,40.0,
40.0,10.0,20.0,-26.1,-45.2,-71.3,302.6,40.0,
40.0,10.0,30.0,-51.3,-58.9,-110.2,341.5,30.0,
60.0,15.0,10.0,-38.3,29.6,-8.7,425.5,50.0,
60.0,15.0,20.0,-56.2,-1.0,-57.2,483.0,20.0,
60.0,15.0,30.0,-79.6,-32.9,-112.5,538.3,20.0,
80.0,20.0,10.0,-152.0,5.9,-146.1,600.1,10.0,
80.0,20.0,20.0,-174.8,-26.2,-201.0,655.0,10.0,
80.0,20.0,30.0,-163.5,12.3,-151.2,629.2,40.0,
100.0,25.0,10.0,-186.0,9.0,-177.0,749.5,20.0,
100.0,25.0,20.0,-183.1,43.1,-140.0,754.7,30.0,
100.0,25.0,30.0,-209.2,27.6,-181.6,796.3,30.0,
120.0,30.0,10.0,-248.6,20.2,-228.4,935.3,20.0,
120.0,30.0,20.0,-233.6,33.5,-200.1,926.8,30.0,
120.0,30.0,30.0,-267.2,12.7,-254.5,981.2,30.0,
40.0,10.0,10.0,-49.2,20.5,-28.7,309.2,40.0,
40.0,10.0,20.0,-55.5,-2.3,-57.8,341.3,30.0,
40.0,10.0,30.0,-76.3,-25.3,-101.6,385.1,30.0,
60.0,15.0,10.0,33.5,-42.8,-9.3,402.3,50.0,
60.0,15.0,20.0,14.5,-60.8,-46.3,439.3,40.0,
60.0,15.0,30.0,-7.8,-80.0,-87.8,485.3,40.0,
80.0,20.0,10.0,-39.2,-28.0,-67.2,554.8,30.0,
80.0,20.0,20.0,-65.1,-49.7,-114.8,608.4,30.0,
80.0,20.0,30.0,-91.2,-71.4,-162.6,656.2,20.0,
100.0,25.0,10.0,-69.8,-26.4,-96.2,711.3,30.0,
100.0,25.0,20.0,-94.6,-50.2,-144.8,775.1,20.0,
100.0,25.0,30.0,-119.4,-74.1,-193.5,823.8,20.0,
120.0,30.0,10.0,-34.0,-25.3,-59.3,806.8,30.0,
120.0,30.0,20.0,-52.0,-43.3,-95.3,842.8,30.0,
120.0,30.0,30.0,-70.6,-61.9,-132.5,880.0,30.0,
40.0,10.0,10.0,-28.0,14.0,-14.0,321.0,40.0,
40.0,10.0,20.0,-45.6,-12.9,-58.5,368.5,20.0,
40.0,10.0,30.0,-63.3,-11.5,-74.8,401.0,20.0,
60.0,15.0,10.0,28.0,57.1,85.1,400.1,60.0,
60.0,15.0,20.0,33.5,29.5,63.0,435.9,60.0,
60.0,15.0,30.0,21.0,33.4,54.4,458.2,60.0,
80.0,20.0,10.0,-18.7,-2.2,-20.9,553.9,40.0,
80.0,20.0,20.0,-20.6,-28.1,-48.7,597.6,40.0,
80.0,20.0,30.0,-46.7,-54.2,-100.9,649.8,40.0,
100.0,25.0,10.0,78.9,-39.6,39.3,682.7,50.0,
100.0,25.0,20.0,58.2,-28.6,29.6,708.6,50.0,
100.0,25.0,30.0,37.4,-57.8,-20.4,758.6,50.0,
120.0,30.0,10.0,-124.1,-109.3,-233.4,1001.8,30.0,
120.0,30.0,20.0,-114.9,-132.4,-247.3,1024.8,30.0,
120.0,30.0,30.0,-147.2,-156.3,-303.5,1090.1,30.0,
40.0,10.0,10.0,21.6,-5.9,15.7,279.3,30.0,
40.0,10.0,20.0,3.6,23.7,27.3,284.0,60.0,
40.0,10.0,30.0,2.4,31.5,33.9,287.8,50.0,
60.0,15.0,10.0,-34.7,15.1,-19.6,421.4,50.0,
60.0,15.0,20.0,-56.7,25.3,-31.4,446.9,40.0,
60.0,15.0,30.0,-54.1,4.0,-50.1,470.3,40.0,
80.0,20.0,10.0,-49.9,21.8,-28.1,526.3,40.0,
80.0,20.0,20.0,-47.9,37.5,-10.4,526.4,40.0,
80.0,20.0,30.0,-76.2,25.1,-51.1,567.1,30.0,
100.0,25.0,10.0,6.4,29.8,36.2,631.1,50.0,
100.0,25.0,20.0,-12.2,7.0,-5.2,672.5,50.0,
100.0,25.0,30.0,-30.8,-16.0,-46.8,714.1,50.0,
120.0,30.0,10.0,-101.3,25.6,-75.7,826.5,40.0,
120.0,30.0,20.0,-134.6,7.6,-127.0,886.9,40.0,
120.0,30.0,30.0,-169.1,-11.0,-180.1,940.0,40.0,
40.0,10.0,10.0,-14.6,-24.1,-38.7,301.3,30.0,
40.0,10.0,20.0,-35.3,-49.1,-84.4,354.5,30.0,
40.0,10.0,30.0,-80.4,-27.9,-108.3,390.3,30.0,
60.0,15.0,10.0,101.1,21.8,122.9,314.5,60.0,
60.0,15.0,20.0,81.7,5.8,87.5,349.9,60.0,
60.0,15.0,30.0,61.5,-13.3,48.2,393.7,60.0,
80.0,20.0,10.0,62.8,33.7,96.5,465.7,60.0,
80.0,20.0,20.0,37.9,13.9,51.8,510.4,60.0,
80.0,20.0,30.0,47.2,28.3,75.5,502.8,60.0,
100.0,25.0,10.0,-11.4,-16.8,-28.2,720.7,20.0,
100.0,25.0,20.0,-37.3,-53.1,-90.4,790.5,20.0,
100.0,25.0,30.0,-63.4,-89.8,-153.2,860.9,20.0,
120.0,30.0,10.0,-137.2,-93.3,-230.5,959.4,10.0,
120.0,30.0,20.0,-163.3,-113.3,-276.6,1011.6,10.0,
120.0,30.0,30.0,-190.3,-143.4,-333.7,1083.8,10.0,
40.0,10.0,10.0,32.5,-3.7,28.8,274.9,40.0,
40.0,10.0,20.0,9.7,-23.5,-13.8,320.5,30.0,
40.0,10.0,30.0,-13.3,-22.8,-36.1,345.8,30.0,
60.0,15.0,10.0,-62.4,-12.6,-75.0,449.7,20.0,
60.0,15.0,20.0,-53.6,-20.9,-74.5,464.5,40.0,
60.0,15.0,30.0,-69.6,-49.6,-119.2,509.2,40.0,
80.0,20.0,10.0,-16.6,-28.9,-45.5,590.2,30.0,
80.0,20.0,20.0,-19.6,-55.8,-75.4,632.9,30.0,
80.0,20.0,30.0,-16.5,-48.5,-65.0,636.1,40.0,
100.0,25.0,10.0,40.7,-11.0,29.7,651.7,50.0,
100.0,25.0,20.0,25.2,-40.0,-14.8,703.8,50.0,
100.0,25.0,30.0,9.7,-29.9,-20.2,725.4,60.0,
120.0,30.0,10.0,11.0,52.1,63.1,766.4,60.0,
120.0,30.0,20.0,-14.2,34.1,19.9,809.6,60.0,
120.0,30.0,30.0,-40.3,15.5,-24.8,854.3,60.0,
40.0,10.0,10.0,49.0,-35.8,13.2,263.4,50.0,
40.0,10.0,20.0,37.1,-20.5,16.6,279.4,50.0,
40.0,10.0,30.0,89.9,-32.0,57.9,256.6,70.0,
60.0,15.0,10.0,13.1,-10.8,2.3,391.8,40.0,
60.0,15.0,20.0,-4.8,-30.6,-35.4,434.0,30.0,
60.0,15.0,30.0,-28.2,-54.0,-82.2,480.8,30.0,
80.0,20.0,10.0,-37.7,72.8,35.1,520.6,50.0,
80.0,20.0,20.0,-64.7,50.0,-14.7,570.4,50.0,
80.0,20.0,30.0,-60.0,27.0,-33.0,595.5,50.0,
100.0,25.0,10.0,-26.3,-2.5,-28.8,699.6,40.0,
100.0,25.0,20.0,-52.2,-28.4,-80.6,751.4,20.0,
100.0,25.0,30.0,-70.7,-52.3,-123.0,801.4,20.0,
