TP,OPP,DTS,PNL Long,PNL Short,PNL Totale,Max Drawdown,Win Rate %
0.6,0.15,0.2,229.25,274.25,503.5,295.25,100.0
0.6,0.15,0.25,226.75,271.75,498.5,300.25,100.0
0.6,0.15,0.3,224.25,269.25,493.5,305.25,100.0
0.7,0.175,0.1,66.38,109.88,176.25,346.12,100.0
0.7,0.175,0.15,97.0,103.12,200.12,331.88,100.0
0.7,0.175,0.2,92.0,96.38,188.38,343.62,100.0
0.7,0.175,0.25,144.12,89.62,233.75,315.75,100.0
0.7,0.175,0.3,139.88,82.88,222.75,326.75,100.0
0.7999999999999999,0.1999999999999999,0.1,98.0,85.0,183.0,359.0,90.0
0.7999999999999999,0.1999999999999999,0.15,93.0,117.75,210.75,341.25,90.0
0.7999999999999999,0.1999999999999999,0.2,88.0,111.0,199.0,353.0,90.0
0.7999999999999999,0.1999999999999999,0.25,83.0,104.25,187.25,364.75,90.0
0.7999999999999999,0.1999999999999999,0.3,88.0,97.5,185.5,376.5,90.0
0.8999999999999999,0.2249999999999999,0.1,-32.25,143.0,110.75,455.12,90.0
0.8999999999999999,0.2249999999999999,0.15,-51.75,138.0,86.25,479.62,90.0
0.8999999999999999,0.2249999999999999,0.2,-71.25,144.25,73.0,504.12,90.0
0.8999999999999999,0.2249999999999999,0.25,-90.75,139.25,48.5,528.62,90.0
0.8999999999999999,0.2249999999999999,0.3,-49.88,134.25,84.38,504.0,90.0
1.0,0.2499999999999999,0.1,-59.5,28.0,-31.5,587.75,80.0
1.0,0.2499999999999999,0.15,-71.75,14.5,-57.25,613.5,80.0
1.0,0.2499999999999999,0.2,-82.25,56.75,-25.5,594.25,80.0
1.0,0.2499999999999999,0.25,-100.0,47.5,-52.5,621.25,80.0
1.0,0.2499999999999999,0.3,-103.25,50.75,-52.5,646.25,80.0
1.1,0.2749999999999999,0.1,-42.25,23.88,-18.38,655.0,70.0
1.1,0.2749999999999999,0.15,-56.5,10.38,-46.12,682.75,70.0
1.1,0.2749999999999999,0.2,-70.75,-3.12,-73.88,710.5,70.0
1.1,0.2749999999999999,0.25,-85.0,-16.62,-101.62,738.25,70.0
1.1,0.2749999999999999,0.3,-99.25,-30.12,-129.38,766.0,70.0
1.1999999999999995,0.2999999999999999,0.1,-85.0,-61.0,-146.0,761.0,60.0
1.1999999999999995,0.2999999999999999,0.15,-97.5,-78.75,-176.25,791.25,60.0
1.1999999999999995,0.2999999999999999,0.2,-102.0,-92.0,-194.0,809.0,60.0
1.1999999999999995,0.2999999999999999,0.25,-116.25,-109.75,-226.0,841.0,60.0
1.1999999999999995,0.2999999999999999,0.3,-130.5,-99.0,-229.5,859.5,50.0
1.2999999999999998,0.3249999999999999,0.1,-122.5,-11.12,-133.62,824.25,60.0
1.2999999999999998,0.3249999999999999,0.15,-135.0,-17.88,-152.88,843.5,70.0
1.2999999999999998,0.3249999999999999,0.2,-147.5,-37.38,-184.88,875.5,60.0
1.2999999999999998,0.3249999999999999,0.25,-160.0,-49.38,-209.38,900.0,60.0
1.2999999999999998,0.3249999999999999,0.3,-172.5,-70.62,-243.12,933.75,60.0
1.4,0.35,0.1,-95.0,-9.25,-104.25,883.0,70.0
1.4,0.35,0.15,-90.0,-27.0,-117.0,913.25,70.0
1.4,0.35,0.2,-102.5,-44.75,-147.25,943.5,70.0
1.4,0.35,0.25,-115.0,4.0,-111.0,959.75,70.0
1.4,0.35,0.3,-127.5,-15.5,-143.0,991.75,70.0
1.4999999999999996,0.3749999999999999,0.1,-268.75,18.38,-250.38,1000.38,70.0
1.4999999999999996,0.3749999999999999,0.15,-262.5,4.12,-258.38,1008.38,70.0
1.4999999999999996,0.3749999999999999,0.2,-256.25,8.62,-247.62,1025.75,70.0
1.4999999999999996,0.3749999999999999,0.25,-268.75,-5.62,-274.38,1052.5,70.0
1.4999999999999996,0.3749999999999999,0.3,-281.25,-19.88,-301.12,1079.25,60.0
1.5999999999999996,0.3999999999999999,0.1,-215.0,-35.0,-250.0,1100.0,70.0
1.5999999999999996,0.3999999999999999,0.15,-227.5,-47.5,-275.0,1125.0,70.0
1.5999999999999996,0.3999999999999999,0.2,-207.0,-60.0,-267.0,1137.0,70.0
1.5999999999999996,0.3999999999999999,0.25,-215.25,-52.5,-267.75,1157.75,70.0
1.5999999999999996,0.3999999999999999,0.3,-229.5,-65.0,-294.5,1184.5,70.0
1.6999999999999995,0.4249999999999999,0.1,-102.88,-56.88,-159.75,1147.88,70.0
1.6999999999999995,0.4249999999999999,0.15,-117.12,-69.38,-186.5,1174.62,70.0
1.6999999999999995,0.4249999999999999,0.2,-131.38,-81.88,-213.25,1201.38,70.0
1.6999999999999995,0.4249999999999999,0.25,-145.62,-94.38,-240.0,1228.12,70.0
1.6999999999999995,0.4249999999999999,0.3,-159.88,-106.88,-266.75,1254.88,70.0
1.7999999999999998,0.4499999999999999,0.1,8.0,-103.75,-95.75,1144.25,70.0
1.7999999999999998,0.4499999999999999,0.15,-3.75,-116.25,-120.0,1168.5,70.0
1.7999999999999998,0.4499999999999999,0.2,-15.5,-128.75,-144.25,1192.75,70.0
1.7999999999999998,0.4499999999999999,0.25,-27.25,-141.25,-168.5,1217.0,60.0
1.7999999999999998,0.4499999999999999,0.3,-39.0,-153.75,-192.75,1241.25,60.0
1.9,0.4749999999999998,0.1,-184.0,-191.25,-375.25,1242.12,60.0
1.9,0.4749999999999998,0.15,-200.0,-203.75,-403.75,1270.62,60.0
1.9,0.4749999999999998,0.2,-216.0,-216.25,-432.25,1299.12,60.0
1.9,0.4749999999999998,0.25,-232.0,-228.75,-460.75,1327.62,60.0
1.9,0.4749999999999998,0.3,-248.0,-241.25,-489.25,1356.12,60.0
2.0,0.4999999999999999,0.1,-171.0,-91.0,-262.0,1274.5,70.0
2.0,0.4999999999999999,0.15,-185.25,-105.25,-290.5,1303.0,70.0
2.0,0.4999999999999999,0.2,-199.5,-119.5,-319.0,1331.5,60.0
2.0,0.4999999999999999,0.25,-190.0,-133.75,-323.75,1336.25,60.0
2.0,0.4999999999999999,0.3,-206.0,-148.0,-354.0,1366.5,60.0
0.4,0.1,0.1,55.0,127.5,182.5,266.0,70.0
0.4,0.1,0.15,45.75,118.25,164.0,284.5,70.0
0.4,0.1,0.2,36.5,109.0,145.5,303.0,70.0
0.4,0.1,0.25,27.25,99.75,127.0,321.5,70.0
0.4,0.1,0.3,18.0,90.5,108.5,340.0,70.0
0.5,0.125,0.1,113.12,216.88,330.0,308.12,70.0
0.5,0.125,0.15,105.62,211.88,317.5,320.62,70.0
0.5,0.125,0.2,133.75,206.88,340.62,303.75,80.0
0.5,0.125,0.25,128.75,201.88,330.62,313.75,70.0
0.5,0.125,0.3,123.75,196.88,320.62,323.75,70.0
0.6,0.15,0.1,99.25,72.0,171.25,401.0,60.0
0.6,0.15,0.15,90.0,58.5,148.5,423.75,60.0
0.6,0.15,0.2,80.75,47.25,128.0,444.25,60.0
0.6,0.15,0.25,71.5,33.75,105.25,467.0,60.0
0.6,0.15,0.3,62.25,20.25,82.5,489.75,60.0
0.7,0.175,0.1,21.75,113.62,135.38,359.88,90.0
0.7,0.175,0.15,12.5,106.12,118.62,376.62,90.0
0.7,0.175,0.2,3.25,144.5,147.75,357.12,90.0
0.7,0.175,0.25,-6.0,139.5,133.5,371.38,80.0
0.7,0.175,0.3,-15.25,134.5,119.25,385.62,80.0
0.7999999999999999,0.1999999999999999,0.1,-43.0,57.0,14.0,453.0,80.0
0.7999999999999999,0.1999999999999999,0.15,-56.5,98.0,41.5,446.5,80.0
0.7999999999999999,0.1999999999999999,0.2,-70.0,93.0,23.0,465.0,80.0
0.7999999999999999,0.1999999999999999,0.25,-83.5,88.0,4.5,483.5,80.0
0.7999999999999999,0.1999999999999999,0.3,-97.0,83.0,-14.0,502.0,80.0
0.8999999999999999,0.2249999999999999,0.1,-14.62,94.5,79.88,469.12,90.0
0.8999999999999999,0.2249999999999999,0.15,-28.12,87.75,59.62,489.38,90.0
0.8999999999999999,0.2249999999999999,0.2,-41.62,81.0,39.38,509.62,90.0
0.8999999999999999,0.2249999999999999,0.25,-55.12,74.25,19.12,529.88,80.0
0.8999999999999999,0.2249999999999999,0.3,-7.5,67.5,60.0,518.25,90.0
1.0,0.2499999999999999,0.1,84.0,24.5,108.5,545.25,70.0
1.0,0.2499999999999999,0.15,74.75,9.25,84.0,569.75,70.0
1.0,0.2499999999999999,0.2,65.5,-6.0,59.5,594.25,70.0
1.0,0.2499999999999999,0.25,68.75,-5.0,63.75,615.0,70.0
1.0,0.2499999999999999,0.3,59.5,-20.25,39.25,639.5,70.0
1.1,0.2749999999999999,0.1,50.75,16.75,67.5,642.0,80.0
1.1,0.2749999999999999,0.15,39.0,-1.0,38.0,671.5,80.0
1.1,0.2749999999999999,0.2,27.25,-18.75,8.5,701.0,70.0
1.1,0.2749999999999999,0.25,15.5,-36.5,-21.0,730.5,70.0
1.1,0.2749999999999999,0.3,3.75,-54.25,-50.5,760.0,70.0
1.1999999999999995,0.2999999999999999,0.1,-41.0,43.0,2.0,734.5,70.0
1.1999999999999995,0.2999999999999999,0.15,-36.0,27.0,-9.0,760.5,70.0
1.1999999999999995,0.2999999999999999,0.2,-46.0,11.0,-35.0,786.5,60.0
1.1999999999999995,0.2999999999999999,0.25,-49.75,-5.0,-54.75,806.25,60.0
1.1999999999999995,0.2999999999999999,0.3,-52.5,-21.0,-73.5,825.0,60.0
1.2999999999999998,0.3249999999999999,0.1,-108.38,127.88,19.5,776.75,70.0
1.2999999999999998,0.3249999999999999,0.15,-108.5,117.88,9.38,786.88,70.0
1.2999999999999998,0.3249999999999999,0.2,-126.25,107.88,-18.38,814.62,70.0
1.2999999999999998,0.3249999999999999,0.25,-144.0,97.88,-46.12,842.38,70.0
1.2999999999999998,0.3249999999999999,0.3,-161.75,87.88,-73.88,870.12,70.0
1.4,0.35,0.1,-96.75,123.5,26.75,813.25,70.0
1.4,0.35,0.15,-112.75,111.75,-1.0,841.0,70.0
1.4,0.35,0.2,-128.75,100.0,-28.75,868.75,70.0
1.4,0.35,0.25,-144.75,163.75,19.0,843.75,80.0
1.4,0.35,0.3,-160.75,156.25,-4.5,867.25,80.0
1.4999999999999996,0.3749999999999999,0.1,-144.5,72.12,-72.38,878.62,60.0
1.4999999999999996,0.3749999999999999,0.15,-160.5,60.38,-100.12,906.38,60.0
1.4999999999999996,0.3749999999999999,0.2,-176.5,48.62,-127.88,934.12,60.0
1.4999999999999996,0.3749999999999999,0.25,-192.5,36.88,-155.62,961.88,60.0
1.4999999999999996,0.3749999999999999,0.3,-208.5,25.12,-183.38,989.62,60.0
1.5999999999999996,0.3999999999999999,0.1,-51.5,11.0,-40.5,860.5,70.0
1.5999999999999996,0.3999999999999999,0.15,-63.25,-2.5,-65.75,885.75,60.0
1.5999999999999996,0.3999999999999999,0.2,-75.0,-16.0,-91.0,911.0,60.0
1.5999999999999996,0.3999999999999999,0.25,-86.75,-29.5,-116.25,936.25,60.0
1.5999999999999996,0.3999999999999999,0.3,-98.5,-43.0,-141.5,961.5,60.0
1.6999999999999995,0.4249999999999999,0.1,-43.38,94.88,51.5,957.88,80.0
1.6999999999999995,0.4249999999999999,0.15,-57.62,79.62,22.0,987.38,80.0
1.6999999999999995,0.4249999999999999,0.2,-71.88,64.38,-7.5,1016.88,70.0
1.6999999999999995,0.4249999999999999,0.25,-86.12,49.12,-37.0,1046.38,70.0
1.6999999999999995,0.4249999999999999,0.3,-100.38,33.88,-66.5,1075.88,70.0
1.7999999999999998,0.4499999999999999,0.1,-66.75,42.75,-24.0,1050.0,70.0
1.7999999999999998,0.4499999999999999,0.15,-81.0,29.25,-51.75,1077.75,70.0
1.7999999999999998,0.4499999999999999,0.2,-95.25,31.25,-64.0,1090.0,70.0
1.7999999999999998,0.4499999999999999,0.25,-109.5,16.0,-93.5,1119.5,70.0
1.7999999999999998,0.4499999999999999,0.3,-123.75,0.75,-123.0,1149.0,70.0
1.9,0.4749999999999998,0.1,-111.62,-16.62,-128.25,1197.0,80.0
1.9,0.4749999999999998,0.15,-125.88,-30.88,-156.75,1225.5,80.0
1.9,0.4749999999999998,0.2,-140.12,-21.25,-161.38,1230.12,80.0
1.9,0.4749999999999998,0.25,-154.38,-37.25,-191.62,1260.38,80.0
1.9,0.4749999999999998,0.3,-168.62,-40.0,-208.62,1277.38,80.0
2.0,0.4999999999999999,0.1,-94.5,86.5,-8.0,1145.5,80.0
2.0,0.4999999999999999,0.15,-110.5,74.75,-35.75,1173.25,80.0
2.0,0.4999999999999999,0.2,-126.5,63.0,-63.5,1201.0,80.0
2.0,0.4999999999999999,0.25,-142.5,51.25,-91.25,1228.75,80.0
2.0,0.4999999999999999,0.3,-158.5,39.5,-119.0,1256.5,80.0
0.4,0.1,0.1,132.0,101.5,233.5,236.5,80.0
0.4,0.1,0.15,153.5,124.5,278.0,204.5,90.0
0.4,0.1,0.2,151.0,122.0,273.0,209.5,90.0
0.4,0.1,0.25,148.5,152.5,301.0,197.0,90.0
0.4,0.1,0.3,146.0,152.5,298.5,199.5,90.0
0.5,0.125,0.1,47.0,6.75,53.75,378.12,60.0
0.5,0.125,0.15,29.25,-6.75,22.5,409.38,50.0
0.5,0.125,0.2,11.5,-20.25,-8.75,440.62,50.0
0.5,0.125,0.25,34.38,-33.75,0.62,441.25,60.0
0.5,0.125,0.3,65.75,34.0,99.75,369.0,70.0
0.6,0.15,0.1,65.25,61.25,126.5,477.25,60.0
0.6,0.15,0.15,51.0,43.5,94.5,509.25,60.0
0.6,0.15,0.2,133.25,25.75,159.0,475.5,60.0
0.6,0.15,0.25,124.0,15.5,139.5,502.5,60.0
0.6,0.15,0.3,114.75,-2.25,112.5,529.5,60.0
0.7,0.175,0.1,-76.62,3.0,-73.62,471.75,50.0
0.7,0.175,0.15,-82.12,-13.0,-95.12,502.0,50.0
0.7,0.175,0.2,-87.62,-29.0,-116.62,532.25,50.0
0.7,0.175,0.25,-101.88,-45.0,-146.88,562.5,50.0
0.7,0.175,0.3,-61.75,-8.38,-70.12,512.88,60.0
0.7999999999999999,0.1999999999999999,0.1,-63.5,-13.5,-77.0,537.0,50.0
0.7999999999999999,0.1999999999999999,0.15,-77.75,-27.75,-105.5,565.5,50.0
0.7999999999999999,0.1999999999999999,0.2,-92.0,-42.0,-134.0,594.0,50.0
0.7999999999999999,0.1999999999999999,0.25,-106.25,-56.25,-162.5,622.5,50.0
0.7999999999999999,0.1999999999999999,0.3,-110.5,-70.5,-181.0,651.0,50.0
0.8999999999999999,0.2249999999999999,0.1,-63.88,-28.0,-91.88,531.75,60.0
0.8999999999999999,0.2249999999999999,0.15,-73.88,-39.75,-113.62,553.5,60.0
0.8999999999999999,0.2249999999999999,0.2,-83.88,-51.5,-135.38,575.25,60.0
0.8999999999999999,0.2249999999999999,0.25,-93.88,-63.25,-157.12,597.0,60.0
0.8999999999999999,0.2249999999999999,0.3,-103.88,-75.0,-178.88,618.75,60.0
1.0,0.2499999999999999,0.1,125.0,-72.25,52.75,534.75,80.0
1.0,0.2499999999999999,0.15,120.0,-35.0,85.0,528.75,80.0
1.0,0.2499999999999999,0.2,115.0,20.0,135.0,496.25,80.0
1.0,0.2499999999999999,0.25,110.0,16.25,126.25,505.0,80.0
1.0,0.2499999999999999,0.3,105.0,71.25,176.25,468.75,80.0
1.1,0.2749999999999999,0.1,2.38,-107.62,-105.25,696.5,60.0
1.1,0.2749999999999999,0.15,54.38,-123.62,-69.25,678.38,60.0
1.1,0.2749999999999999,0.2,45.0,-139.62,-94.62,703.75,60.0
1.1,0.2749999999999999,0.25,100.38,-155.62,-55.25,678.12,70.0
1.1,0.2749999999999999,0.3,89.38,-171.62,-82.25,705.12,70.0
1.1999999999999995,0.2999999999999999,0.1,-47.0,-116.0,-163.0,734.5,60.0
1.1999999999999995,0.2999999999999999,0.15,-63.0,-57.0,-120.0,723.0,60.0
1.1999999999999995,0.2999999999999999,0.2,-15.5,-64.5,-80.0,698.0,60.0
1.1999999999999995,0.2999999999999999,0.25,-27.25,-72.0,-99.25,717.25,60.0
1.1999999999999995,0.2999999999999999,0.3,-39.0,-79.5,-118.5,736.5,60.0
1.2999999999999998,0.3249999999999999,0.1,57.88,-122.62,-64.75,683.88,70.0
1.2999999999999998,0.3249999999999999,0.15,48.62,-134.38,-85.75,704.88,70.0
1.2999999999999998,0.3249999999999999,0.2,39.38,-146.12,-106.75,725.88,70.0
1.2999999999999998,0.3249999999999999,0.25,30.12,-157.88,-127.75,746.88,70.0
1.2999999999999998,0.3249999999999999,0.3,20.88,-169.62,-148.75,767.88,70.0
1.4,0.35,0.1,93.5,-65.5,28.0,770.0,70.0
1.4,0.35,0.15,103.5,-54.5,49.0,749.0,70.0
1.4,0.35,0.2,106.5,-68.0,38.5,759.5,70.0
1.4,0.35,0.25,97.25,-81.5,15.75,782.25,70.0
1.4,0.35,0.3,88.0,-95.0,-7.0,805.0,70.0
1.4999999999999996,0.3749999999999999,0.1,133.0,-112.88,20.12,936.12,80.0
1.4999999999999996,0.3749999999999999,0.15,117.0,-127.12,-10.12,966.38,80.0
1.4999999999999996,0.3749999999999999,0.2,101.0,-129.62,-28.62,984.88,80.0
1.4999999999999996,0.3749999999999999,0.25,174.38,-66.25,108.12,885.62,80.0
1.4999999999999996,0.3749999999999999,0.3,160.88,-69.75,91.12,902.62,70.0
1.5999999999999996,0.3999999999999999,0.1,181.0,-55.5,125.5,906.5,80.0
1.5999999999999996,0.3999999999999999,0.15,167.5,-73.25,94.25,937.75,80.0
1.5999999999999996,0.3999999999999999,0.2,166.0,-91.0,75.0,957.0,80.0
1.5999999999999996,0.3999999999999999,0.25,152.5,-108.75,43.75,988.25,80.0
1.5999999999999996,0.3999999999999999,0.3,139.0,-126.5,12.5,1019.5,80.0
1.6999999999999995,0.4249999999999999,0.1,42.38,-92.25,-49.88,1059.25,70.0
1.6999999999999995,0.4249999999999999,0.15,26.38,-64.0,-37.62,1089.5,70.0
1.6999999999999995,0.4249999999999999,0.2,37.38,-78.25,-40.88,1092.75,80.0
1.6999999999999995,0.4249999999999999,0.25,26.0,-92.5,-66.5,1118.38,80.0
1.6999999999999995,0.4249999999999999,0.3,8.25,-106.75,-98.5,1150.38,70.0
1.7999999999999998,0.4499999999999999,0.1,50.25,-40.25,10.0,1081.25,80.0
1.7999999999999998,0.4499999999999999,0.15,36.0,-50.25,-14.25,1105.5,80.0
1.7999999999999998,0.4499999999999999,0.2,37.25,-60.25,-23.0,1114.25,80.0
1.7999999999999998,0.4499999999999999,0.25,21.25,-70.25,-49.0,1140.25,80.0
1.7999999999999998,0.4499999999999999,0.3,17.25,-80.25,-63.0,1154.25,80.0
1.9,0.4749999999999998,0.1,90.25,-160.12,-69.88,1186.12,80.0
1.9,0.4749999999999998,0.15,76.0,-170.12,-94.12,1210.38,80.0
1.9,0.4749999999999998,0.2,61.75,-180.12,-118.38,1234.62,80.0
1.9,0.4749999999999998,0.25,47.5,-190.12,-142.62,1258.88,80.0
1.9,0.4749999999999998,0.3,46.5,-200.12,-153.62,1269.88,80.0
2.0,0.4999999999999999,0.1,171.5,-325.0,-153.5,1328.5,70.0
2.0,0.4999999999999999,0.15,157.25,-310.25,-153.0,1328.0,70.0
2.0,0.4999999999999999,0.2,161.0,-324.5,-163.5,1338.5,70.0
2.0,0.4999999999999999,0.25,145.0,-338.75,-193.75,1368.75,70.0
2.0,0.4999999999999999,0.3,232.0,-353.0,-121.0,1336.0,70.0
0.4,0.1,0.1,105.0,64.0,169.0,299.5,50.0
0.4,0.1,0.15,95.75,46.25,142.0,326.5,50.0
0.4,0.1,0.2,86.5,28.5,115.0,353.5,50.0
0.4,0.1,0.25,77.25,10.75,88.0,380.5,50.0
0.4,0.1,0.3,68.0,-7.0,61.0,407.5,50.0
0.5,0.125,0.1,131.12,109.38,240.5,415.75,50.0
0.5,0.125,0.15,115.12,130.0,245.12,418.0,60.0
0.5,0.125,0.2,99.12,120.0,219.12,444.0,60.0
0.5,0.125,0.25,83.12,110.0,193.12,470.0,60.0
0.5,0.125,0.3,67.12,100.0,167.12,496.0,60.0
0.6,0.15,0.1,18.5,84.0,102.5,467.5,60.0
0.6,0.15,0.15,6.75,69.75,76.5,493.5,60.0
0.6,0.15,0.2,-5.0,55.5,50.5,519.5,60.0
0.6,0.15,0.25,-16.75,84.5,67.75,514.25,60.0
0.6,0.15,0.3,-28.5,72.75,44.25,537.75,60.0
0.7,0.175,0.1,-18.25,37.75,19.5,432.0,60.0
0.7,0.175,0.15,9.88,71.12,81.0,397.62,70.0
0.7,0.175,0.2,2.38,63.62,66.0,412.62,70.0
0.7,0.175,0.25,-5.12,58.75,53.62,425.0,70.0
0.7,0.175,0.3,-12.62,109.12,96.5,413.62,70.0
0.7999999999999999,0.1999999999999999,0.1,-58.0,37.5,-20.5,435.5,70.0
0.7999999999999999,0.1999999999999999,0.15,-65.5,25.75,-39.75,454.75,70.0
0.7999999999999999,0.1999999999999999,0.2,-73.0,14.0,-59.0,474.0,70.0
0.7999999999999999,0.1999999999999999,0.25,-80.5,2.25,-78.25,493.25,70.0
0.7999999999999999,0.1999999999999999,0.3,-88.0,-9.5,-97.5,512.5,70.0
0.8999999999999999,0.2249999999999999,0.1,-52.75,178.5,125.75,485.12,70.0
0.8999999999999999,0.2249999999999999,0.15,-49.12,171.0,121.88,489.0,70.0
0.8999999999999999,0.2249999999999999,0.2,-9.12,163.5,154.38,468.88,80.0
0.8999999999999999,0.2249999999999999,0.25,-20.12,156.0,135.88,487.38,80.0
0.8999999999999999,0.2249999999999999,0.3,-31.12,148.5,117.38,505.88,80.0
1.0,0.2499999999999999,0.1,-91.0,81.5,-9.5,573.25,80.0
1.0,0.2499999999999999,0.15,-102.75,69.75,-33.0,596.75,70.0
1.0,0.2499999999999999,0.2,-109.0,58.0,-51.0,614.75,60.0
1.0,0.2499999999999999,0.25,-118.75,46.25,-72.5,636.25,60.0
1.0,0.2499999999999999,0.3,-69.75,100.75,31.0,557.75,70.0
1.1,0.2749999999999999,0.1,-220.38,119.62,-100.75,678.25,60.0
1.1,0.2749999999999999,0.15,-232.25,108.62,-123.62,701.12,60.0
1.1,0.2749999999999999,0.2,-248.25,157.25,-91.0,686.38,60.0
1.1,0.2749999999999999,0.25,-264.25,150.5,-113.75,709.12,60.0
1.1,0.2749999999999999,0.3,-212.12,143.75,-68.38,700.88,70.0
1.1999999999999995,0.2999999999999999,0.1,-179.5,98.0,-81.5,743.0,70.0
1.1999999999999995,0.2999999999999999,0.15,-191.25,105.75,-85.5,747.0,70.0
1.1999999999999995,0.2999999999999999,0.2,-203.0,90.5,-112.5,774.0,70.0
1.1999999999999995,0.2999999999999999,0.25,-199.75,75.25,-124.5,801.0,70.0
1.1999999999999995,0.2999999999999999,0.3,-207.0,60.0,-147.0,823.5,70.0
1.2999999999999998,0.3249999999999999,0.1,-251.12,95.38,-155.75,887.0,70.0
1.2999999999999998,0.3249999999999999,0.15,-191.25,159.5,-31.75,813.38,70.0
1.2999999999999998,0.3249999999999999,0.2,-193.75,152.0,-41.75,823.38,70.0
1.2999999999999998,0.3249999999999999,0.25,-207.25,152.0,-55.25,836.88,70.0
1.2999999999999998,0.3249999999999999,0.3,-220.75,142.75,-78.0,859.62,70.0
1.4,0.35,0.1,-201.75,93.75,-108.0,878.0,60.0
1.4,0.35,0.15,-217.75,80.25,-137.5,907.5,60.0
1.4,0.35,0.2,-233.75,66.75,-167.0,937.0,60.0
1.4,0.35,0.25,-249.75,70.75,-179.0,966.5,60.0
1.4,0.35,0.3,-179.0,57.25,-121.75,926.75,70.0
1.4999999999999996,0.3749999999999999,0.1,-88.25,81.5,-6.75,878.62,60.0
1.4999999999999996,0.3749999999999999,0.15,-90.75,69.75,-21.0,892.88,60.0
1.4999999999999996,0.3749999999999999,0.2,-108.5,58.0,-50.5,922.38,60.0
1.4999999999999996,0.3749999999999999,0.25,-46.88,56.25,9.38,881.25,70.0
1.4999999999999996,0.3749999999999999,0.3,31.5,42.75,74.25,837.0,80.0
1.5999999999999996,0.3999999999999999,0.1,-129.5,122.0,-7.5,927.5,60.0
1.5999999999999996,0.3999999999999999,0.15,-147.25,112.0,-35.25,955.25,60.0
1.5999999999999996,0.3999999999999999,0.2,-165.0,102.0,-63.0,983.0,60.0
1.5999999999999996,0.3999999999999999,0.25,-171.5,92.0,-79.5,999.5,60.0
1.5999999999999996,0.3999999999999999,0.3,-191.0,82.0,-109.0,1029.0,60.0
1.6999999999999995,0.4249999999999999,0.1,-156.0,41.62,-114.38,1070.62,60.0
1.6999999999999995,0.4249999999999999,0.15,-141.5,48.62,-92.88,1070.38,60.0
1.6999999999999995,0.4249999999999999,0.2,-157.5,34.38,-123.12,1100.62,60.0
1.6999999999999995,0.4249999999999999,0.25,-173.5,20.12,-153.38,1130.88,50.0
1.6999999999999995,0.4249999999999999,0.3,-168.25,5.88,-162.38,1161.12,50.0
1.7999999999999998,0.4499999999999999,0.1,-43.75,68.25,24.5,1057.75,70.0
1.7999999999999998,0.4499999999999999,0.15,-31.5,54.0,22.5,1059.75,70.0
1.7999999999999998,0.4499999999999999,0.2,-45.0,39.75,-5.25,1087.5,70.0
1.7999999999999998,0.4499999999999999,0.25,-58.5,25.5,-33.0,1115.25,60.0
1.7999999999999998,0.4499999999999999,0.3,-72.0,11.25,-60.75,1143.0,60.0
1.9,0.4749999999999998,0.1,-95.88,121.12,25.25,1105.25,80.0
1.9,0.4749999999999998,0.15,-109.38,106.88,-2.5,1133.0,80.0
1.9,0.4749999999999998,0.2,-122.88,92.62,-30.25,1160.75,80.0
1.9,0.4749999999999998,0.25,-136.38,78.38,-58.0,1188.5,60.0
1.9,0.4749999999999998,0.3,-149.88,176.5,26.62,1127.62,60.0
2.0,0.4999999999999999,0.1,-241.0,163.0,-78.0,1228.0,60.0
2.0,0.4999999999999999,0.15,-235.5,147.0,-88.5,1238.5,60.0
2.0,0.4999999999999999,0.2,-251.5,131.0,-120.5,1270.5,60.0
2.0,0.4999999999999999,0.25,-267.5,115.0,-152.5,1302.5,50.0
2.0,0.4999999999999999,0.3,-180.5,99.0,-81.5,1284.0,60.0
0.4,0.1,0.1,80.5,76.5,157.0,228.5,80.0
0.4,0.1,0.15,73.75,71.5,145.25,240.25,80.0
0.4,0.1,0.2,67.0,71.5,138.5,252.0,80.0
0.4,0.1,0.25,60.25,66.5,126.75,263.75,80.0
0.4,0.1,0.3,53.5,61.5,115.0,275.5,80.0
0.5,0.125,0.1,98.75,79.0,177.75,303.5,70.0
0.5,0.125,0.15,124.38,72.25,196.62,291.5,80.0
0.5,0.125,0.2,119.38,65.5,184.88,303.25,80.0
0.5,0.125,0.25,120.62,58.75,179.38,315.0,80.0
0.5,0.125,0.3,115.62,52.0,167.62,326.75,80.0
0.6,0.15,0.1,114.75,165.0,279.75,330.0,80.0
0.6,0.15,0.15,108.0,158.25,266.25,343.5,80.0
0.6,0.15,0.2,101.25,151.5,252.75,357.0,80.0
0.6,0.15,0.25,94.5,144.75,239.25,370.5,80.0
0.6,0.15,0.3,87.75,138.0,225.75,384.0,80.0
0.7,0.175,0.1,111.62,-0.12,111.5,325.12,70.0
0.7,0.175,0.15,104.88,28.75,133.62,312.62,70.0
0.7,0.175,0.2,144.0,22.0,166.0,289.88,80.0
0.7,0.175,0.25,139.75,15.25,155.0,300.88,80.0
0.7,0.175,0.3,135.5,8.5,144.0,311.88,80.0
0.7999999999999999,0.1999999999999999,0.1,-19.5,1.5,-18.0,432.0,60.0
0.7999999999999999,0.1999999999999999,0.15,17.25,36.0,53.25,382.75,70.0
0.7999999999999999,0.1999999999999999,0.2,8.0,31.0,39.0,397.0,70.0
0.7999999999999999,0.1999999999999999,0.25,-1.25,26.0,24.75,411.25,70.0
